Spannung U1	Strom IA
7,00	0,17
7,03	0,16
7,05	0,17
7,08	0,18
7,10	0,20
7,13	0,20
7,15	0,21
7,17	0,21
7,20	0,23
7,22	0,21
7,25	0,20
7,27	0,20
7,30	0,18
7,32	0,17
7,35	0,17
7,37	0,17
7,39	0,19
7,42	0,20
7,44	0,19
7,47	0,18
7,49	0,19
7,52	0,19
7,54	0,19
7,57	0,21
7,59	0,20
7,61	0,20
7,64	0,18
7,66	0,18
7,69	0,17
7,71	0,19
7,74	0,16
7,76	0,17
7,78	0,17
7,81	0,16
7,83	0,17
7,86	0,18
7,88	0,19
7,91	0,18
7,93	0,19
7,96	0,19
7,98	0,19
8,00	0,20
8,03	0,19
8,05	0,17
8,08	0,16
8,10	0,15
8,13	0,15
8,15	0,16
8,18	0,18
8,20	0,22
8,22	0,23
8,25	0,21
8,27	0,22
8,30	0,24
8,32	0,21
8,35	0,22
8,37	0,21
8,40	0,21
8,42	0,19
8,44	0,20
8,47	0,19
8,49	0,21
8,52	0,22
8,54	0,21
8,57	0,22
8,59	0,21
8,62	0,23
8,64	0,22
8,66	0,22
8,69	0,19
8,71	0,20
8,74	0,19
8,76	0,17
8,79	0,19
8,81	0,21
8,84	0,22
8,86	0,23
8,88	0,23
8,91	0,22
8,93	0,23
8,96	0,23
8,98	0,21
9,01	0,21
9,03	0,20
9,05	0,20
9,08	0,20
9,10	0,20
9,13	0,21
9,15	0,19
9,18	0,20
9,20	0,20
9,23	0,21
9,25	0,21
9,27	0,21
9,30	0,22
9,32	0,20
9,35	0,21
9,37	0,20
9,40	0,24
9,42	0,23
9,45	0,24
9,47	0,21
9,49	0,21
9,52	0,18
9,54	0,19
9,57	0,20
9,59	0,22
9,62	0,23
9,64	0,22
9,67	0,22
9,69	0,21
9,71	0,22
9,74	0,22
9,76	0,22
9,79	0,21
9,81	0,21
9,84	0,20
9,86	0,20
9,89	0,19
9,91	0,21
9,93	0,20
9,96	0,19
9,98	0,19
10,01	0,20
10,03	0,21
10,06	0,21
10,08	0,22
10,10	0,21
10,13	0,23
10,15	0,20
10,18	0,21
10,20	0,22
10,23	0,22
10,25	0,21
10,28	0,21
10,30	0,22
10,32	0,20
10,35	0,23
10,37	0,22
10,40	0,22
10,42	0,21
10,45	0,21
10,47	0,20
10,50	0,23
10,52	0,23
10,54	0,23
10,57	0,22
10,59	0,21
10,62	0,19
10,64	0,19
10,67	0,19
10,69	0,22
10,72	0,22
10,74	0,21
10,76	0,22
10,79	0,21
10,81	0,23
10,84	0,23
10,86	0,24
10,89	0,20
10,91	0,22
10,94	0,18
10,96	0,17
10,98	0,17
11,01	0,20
11,03	0,20
11,06	0,21
11,08	0,24
11,11	0,22
11,13	0,24
11,15	0,23
11,18	0,23
11,20	0,22
11,23	0,23
11,25	0,21
11,28	0,22
11,30	0,22
11,33	0,23
11,35	0,23
11,37	0,24
11,40	0,23
11,42	0,24
11,45	0,24
11,47	0,24
11,50	0,23
11,52	0,23
11,55	0,22
11,57	0,21
11,59	0,24
11,62	0,24
11,64	0,26
11,67	0,25
11,69	0,26
11,72	0,24
11,74	0,25
11,77	0,26
11,79	0,26
11,81	0,26
11,84	0,24
11,86	0,25
11,89	0,23
11,91	0,26
11,94	0,27
11,96	0,27
11,99	0,25
12,01	0,24
12,03	0,22
12,06	0,21
12,08	0,23
12,11	0,25
12,13	0,26
12,16	0,25
12,18	0,25
12,21	0,26
12,23	0,26
12,25	0,27
12,28	0,28
12,30	0,26
12,33	0,26
12,35	0,25
12,38	0,24
12,40	0,23
12,42	0,25
12,45	0,24
12,47	0,25
12,50	0,26
12,52	0,27
12,55	0,28
12,57	0,28
12,60	0,29
12,62	0,27
12,64	0,27
12,67	0,27
12,69	0,29
12,72	0,29
12,74	0,30
12,77	0,30
12,79	0,29
12,82	0,28
12,84	0,27
12,86	0,28
12,89	0,28
12,91	0,28
12,94	0,27
12,96	0,27
12,99	0,27
13,01	0,28
13,04	0,30
13,06	0,31
13,08	0,30
13,11	0,30
13,13	0,27
13,16	0,27
13,18	0,26
13,21	0,28
13,23	0,28
13,26	0,29
13,28	0,29
13,30	0,28
13,33	0,31
13,35	0,31
13,38	0,31
13,40	0,29
13,43	0,29
13,45	0,27
13,47	0,27
13,50	0,27
13,52	0,29
13,55	0,30
13,57	0,29
13,60	0,29
13,62	0,29
13,65	0,30
13,67	0,30
13,69	0,29
13,72	0,29
13,74	0,29
13,77	0,29
13,79	0,28
13,82	0,28
13,84	0,29
13,87	0,28
13,89	0,28
13,91	0,28
13,94	0,29
13,96	0,29
13,99	0,31
14,01	0,30
14,04	0,29
14,06	0,29
14,09	0,27
14,11	0,29
14,13	0,28
14,16	0,29
14,18	0,29
14,21	0,31
14,23	0,29
14,26	0,29
14,28	0,31
14,31	0,30
14,33	0,30
14,35	0,29
14,38	0,29
14,40	0,27
14,43	0,29
14,45	0,29
14,48	0,29
14,50	0,29
14,52	0,28
14,55	0,28
14,57	0,26
14,60	0,26
14,62	0,27
14,65	0,27
14,67	0,26
14,70	0,27
14,72	0,27
14,74	0,28
14,77	0,29
14,79	0,27
14,82	0,24
14,84	0,25
14,87	0,23
14,89	0,24
14,92	0,25
14,94	0,27
14,96	0,26
14,99	0,28
15,01	0,27
15,04	0,26
15,06	0,28
15,09	0,27
15,11	0,27
15,14	0,27
15,16	0,27
15,18	0,26
15,21	0,27
15,23	0,26
15,26	0,25
15,28	0,26
15,31	0,25
15,33	0,26
15,36	0,27
15,38	0,29
15,40	0,28
15,43	0,28
15,45	0,28
15,48	0,26
15,50	0,27
15,53	0,28
15,55	0,28
15,57	0,28
15,60	0,26
15,62	0,27
15,65	0,25
15,67	0,26
15,70	0,27
15,72	0,30
15,75	0,28
15,77	0,29
15,79	0,29
15,82	0,27
15,84	0,29
15,87	0,29
15,89	0,29
15,92	0,26
15,94	0,27
15,97	0,25
15,99	0,25
16,01	0,26
16,04	0,28
16,06	0,28
16,09	0,28
16,11	0,29
16,14	0,29
16,16	0,31
16,19	0,31
16,21	0,31
16,23	0,30
16,26	0,29
16,28	0,29
16,31	0,28
16,33	0,28
16,36	0,31
16,38	0,31
16,41	0,32
16,43	0,33
16,45	0,34
16,48	0,33
16,50	0,34
16,53	0,33
16,55	0,33
16,58	0,34
16,60	0,33
16,63	0,35
16,65	0,34
16,67	0,35
16,70	0,34
16,72	0,34
16,75	0,35
16,77	0,36
16,80	0,37
16,82	0,37
16,84	0,39
16,87	0,37
16,89	0,37
16,92	0,37
16,94	0,41
16,97	0,41
16,99	0,42
17,02	0,41
17,04	0,41
17,06	0,39
17,09	0,39
17,11	0,40
17,14	0,43
17,16	0,43
17,19	0,43
17,21	0,42
17,24	0,42
17,26	0,44
17,28	0,45
17,31	0,45
17,33	0,43
17,36	0,44
17,38	0,41
17,41	0,42
17,43	0,41
17,46	0,44
17,48	0,44
17,50	0,44
17,53	0,44
17,55	0,45
17,58	0,47
17,60	0,46
17,63	0,48
17,65	0,45
17,68	0,46
17,70	0,45
17,72	0,44
17,75	0,44
17,77	0,46
17,80	0,46
17,82	0,45
17,85	0,47
17,87	0,47
17,89	0,47
17,92	0,48
17,94	0,46
17,97	0,47
17,99	0,47
18,02	0,46
18,04	0,48
18,07	0,48
18,09	0,47
18,11	0,46
18,14	0,47
18,16	0,43
18,19	0,45
18,21	0,46
18,24	0,46
18,26	0,46
18,29	0,47
18,31	0,46
18,33	0,45
18,36	0,48
18,38	0,47
18,41	0,48
18,43	0,45
18,46	0,43
18,48	0,42
18,51	0,42
18,53	0,41
18,55	0,43
18,58	0,43
18,60	0,42
18,63	0,43
18,65	0,44
18,68	0,44
18,70	0,45
18,73	0,44
18,75	0,44
18,77	0,43
18,80	0,42
18,82	0,41
18,85	0,41
18,87	0,41
18,90	0,40
18,92	0,40
18,94	0,39
18,97	0,40
18,99	0,41
19,02	0,41
19,04	0,41
19,07	0,41
19,09	0,40
19,12	0,38
19,14	0,40
19,16	0,39
19,19	0,39
19,21	0,39
19,24	0,39
19,26	0,38
19,29	0,38
19,31	0,38
19,34	0,38
19,36	0,39
19,38	0,37
19,41	0,38
19,43	0,38
19,46	0,39
19,48	0,38
19,51	0,39
19,53	0,38
19,56	0,36
19,58	0,35
19,60	0,34
19,63	0,31
19,65	0,33
19,68	0,31
19,70	0,31
19,73	0,31
19,75	0,33
19,78	0,35
19,80	0,37
19,82	0,37
19,85	0,36
19,87	0,37
19,90	0,33
19,92	0,33
19,95	0,31
19,97	0,30
19,99	0,29
20,02	0,29
20,04	0,29
20,07	0,30
20,09	0,32
20,12	0,31
20,14	0,32
20,17	0,31
20,19	0,31
20,21	0,31
20,24	0,32
20,26	0,31
20,29	0,31
20,31	0,31
20,34	0,29
20,36	0,29
20,39	0,30
20,41	0,32
20,43	0,33
20,46	0,33
20,48	0,33
20,51	0,33
20,53	0,32
20,56	0,32
20,58	0,32
20,61	0,34
20,63	0,33
20,65	0,34
20,68	0,34
20,70	0,36
20,73	0,32
20,75	0,32
20,78	0,32
20,80	0,32
20,83	0,32
20,85	0,35
20,87	0,39
20,90	0,39
20,92	0,41
20,95	0,41
20,97	0,42
21,00	0,41
21,02	0,41
21,05	0,41
21,07	0,42
21,09	0,43
21,12	0,44
21,14	0,45
21,17	0,47
21,19	0,49
21,22	0,50
21,24	0,50
21,26	0,51
21,29	0,53
21,31	0,51
21,34	0,52
21,36	0,51
21,39	0,53
21,41	0,52
21,44	0,54
21,46	0,55
21,48	0,58
21,51	0,60
21,53	0,62
21,56	0,62
21,58	0,63
21,61	0,64
21,63	0,62
21,66	0,64
21,68	0,64
21,70	0,65
21,73	0,65
21,75	0,65
21,78	0,66
21,80	0,67
21,83	0,66
21,85	0,66
21,88	0,67
21,90	0,68
21,92	0,69
21,95	0,73
21,97	0,73
22,00	0,74
22,02	0,73
22,05	0,75
22,07	0,75
22,10	0,76
22,12	0,77
22,14	0,76
22,17	0,76
22,19	0,75
22,22	0,75
22,24	0,75
22,27	0,78
22,29	0,81
22,31	0,81
22,34	0,83
22,36	0,83
22,39	0,82
22,41	0,79
22,44	0,80
22,46	0,77
22,49	0,78
22,51	0,79
22,53	0,78
22,56	0,79
22,58	0,80
22,61	0,81
22,63	0,81
22,66	0,81
22,68	0,80
22,71	0,80
22,73	0,79
22,75	0,78
22,78	0,77
22,80	0,77
22,83	0,76
22,85	0,76
22,88	0,75
22,90	0,76
22,93	0,74
22,95	0,74
22,97	0,73
23,00	0,75
23,02	0,74
23,05	0,74
23,07	0,75
23,10	0,73
23,12	0,72
23,15	0,71
23,17	0,71
23,19	0,70
23,22	0,71
23,24	0,68
23,27	0,67
23,29	0,67
23,32	0,65
23,34	0,65
23,36	0,67
23,39	0,68
23,41	0,67
23,44	0,67
23,46	0,66
23,49	0,66
23,51	0,65
23,54	0,63
23,56	0,61
23,58	0,61
23,61	0,60
23,63	0,59
23,66	0,59
23,68	0,60
23,71	0,62
23,73	0,62
23,76	0,60
23,78	0,60
23,80	0,60
23,83	0,57
23,85	0,57
23,88	0,56
23,90	0,56
23,93	0,55
23,95	0,56
23,98	0,53
24,00	0,54
24,02	0,53
24,05	0,51
24,07	0,51
24,10	0,50
24,12	0,51
24,15	0,50
24,17	0,50
24,20	0,48
24,22	0,48
24,24	0,47
24,27	0,46
24,29	0,46
24,32	0,46
24,34	0,44
24,37	0,42
24,39	0,42
24,42	0,42
24,44	0,41
24,46	0,43
24,49	0,43
24,51	0,43
24,54	0,41
24,56	0,41
24,59	0,42
24,61	0,40
24,63	0,41
24,66	0,37
24,68	0,38
24,71	0,36
24,73	0,36
24,76	0,35
24,78	0,38
24,81	0,36
24,83	0,35
24,85	0,35
24,88	0,35
24,90	0,37
24,93	0,38
24,95	0,39
24,98	0,38
25,00	0,37
25,03	0,36
25,05	0,35
25,07	0,36
25,10	0,36
25,12	0,37
25,15	0,36
25,17	0,36
25,20	0,35
25,22	0,37
25,25	0,38
25,27	0,37
25,29	0,37
25,32	0,37
25,34	0,36
25,37	0,37
25,39	0,38
25,42	0,40
25,44	0,40
25,47	0,41
25,49	0,41
25,51	0,43
25,54	0,43
25,56	0,46
25,59	0,46
25,61	0,45
25,64	0,47
25,66	0,46
25,68	0,51
25,71	0,52
25,73	0,54
25,76	0,53
25,78	0,55
25,81	0,54
25,83	0,55
25,86	0,58
25,88	0,61
25,90	0,63
25,93	0,63
25,95	0,64
25,98	0,65
26,00	0,68
26,03	0,68
26,05	0,71
26,08	0,72
26,10	0,73
26,12	0,74
26,15	0,77
26,17	0,78
26,20	0,82
26,22	0,83
26,25	0,85
26,27	0,87
26,30	0,89
26,32	0,92
26,34	0,94
26,37	0,97
26,39	0,96
26,42	0,99
26,44	0,98
26,47	0,99
26,49	1,02
26,52	1,06
26,54	1,06
26,56	1,10
26,59	1,13
26,61	1,14
26,64	1,17
26,66	1,18
26,69	1,18
26,71	1,19
26,73	1,19
26,76	1,20
26,78	1,24
26,81	1,25
26,83	1,26
26,86	1,29
26,88	1,28
26,91	1,25
26,93	1,27
26,95	1,28
26,98	1,28
27,00	1,29
27,03	1,29
27,05	1,30
27,08	1,30
27,10	1,33
27,13	1,33
27,15	1,35
27,17	1,32
27,20	1,32
27,22	1,29
27,25	1,29
27,27	1,29
27,30	1,34
27,32	1,34
27,35	1,34
27,37	1,34
27,39	1,32
27,42	1,34
27,44	1,33
27,47	1,32
27,49	1,31
27,52	1,30
27,54	1,27
27,57	1,27
27,59	1,28
27,61	1,27
27,64	1,27
27,66	1,26
27,69	1,26
27,71	1,25
27,74	1,25
27,76	1,24
27,78	1,22
27,81	1,20
27,83	1,18
27,86	1,17
27,88	1,16
27,91	1,15
27,93	1,17
27,96	1,15
27,98	1,14
28,00	1,13
28,03	1,12
28,05	1,11
28,08	1,09
28,10	1,08
28,13	1,05
28,15	1,04
28,18	1,02
28,20	1,04
28,22	1,04
28,25	1,02
28,27	0,99
28,30	0,99
28,32	0,96
28,35	0,93
28,37	0,94
28,40	0,94
28,42	0,93
28,44	0,91
28,47	0,88
28,49	0,86
28,52	0,87
28,54	0,87
28,57	0,85
28,59	0,83
28,62	0,82
28,64	0,79
28,66	0,78
28,69	0,77
28,71	0,79
28,74	0,76
28,76	0,76
28,79	0,74
28,81	0,72
28,84	0,72
28,86	0,72
28,88	0,70
28,91	0,67
28,93	0,66
28,96	0,63
28,98	0,63
29,01	0,63
29,03	0,64
29,05	0,63
29,08	0,60
29,10	0,59
29,13	0,57
29,15	0,57
29,18	0,56
29,20	0,58
29,23	0,56
29,25	0,55
29,27	0,53
29,30	0,53
29,32	0,52
29,35	0,53
29,37	0,51
29,40	0,51
29,42	0,49
29,45	0,48
29,47	0,48
29,49	0,48
29,52	0,47
29,54	0,46
29,57	0,45
29,59	0,43
29,62	0,46
29,64	0,46
29,67	0,46
29,69	0,44
29,71	0,44
29,74	0,40
29,76	0,40
29,79	0,40
29,81	0,41
29,84	0,42
29,86	0,41
29,89	0,41
29,91	0,40
29,93	0,43
29,96	0,43
29,98	0,43
30,01	0,42
30,03	0,42
30,06	0,41
30,08	0,41
30,10	0,42
30,13	0,45
30,15	0,44
30,18	0,45
30,20	0,46
30,23	0,47
30,25	0,48
30,28	0,50
30,30	0,51
30,32	0,50
30,35	0,52
30,37	0,52
30,40	0,53
30,42	0,54
30,45	0,58
30,47	0,58
30,50	0,61
30,52	0,62
30,54	0,63
30,57	0,65
30,59	0,67
30,62	0,69
30,64	0,72
30,67	0,75
30,69	0,77
30,72	0,82
30,74	0,83
30,76	0,87
30,79	0,91
30,81	0,92
30,84	0,93
30,86	0,97
30,89	1,00
30,91	1,02
30,94	1,07
30,96	1,10
30,98	1,12
31,01	1,16
31,03	1,21
31,06	1,25
31,08	1,29
31,11	1,31
31,13	1,34
31,15	1,34
31,18	1,36
31,20	1,38
31,23	1,44
31,25	1,46
31,28	1,50
31,30	1,54
31,33	1,57
31,35	1,62
31,37	1,64
31,40	1,68
31,42	1,68
31,45	1,72
31,47	1,72
31,50	1,75
31,52	1,78
31,55	1,81
31,57	1,84
31,59	1,86
31,62	1,89
31,64	1,90
31,67	1,94
31,69	1,95
31,72	1,98
31,74	1,98
31,77	2,00
31,79	2,01
31,81	2,02
31,84	2,04
31,86	2,07
31,89	2,07
31,91	2,07
31,94	2,08
31,96	2,09
31,99	2,10
32,01	2,12
32,03	2,11
32,06	2,12
32,08	2,12
32,11	2,11
32,13	2,14
32,16	2,13
32,18	2,12
32,20	2,11
32,23	2,11
32,25	2,08
32,28	2,09
32,30	2,09
32,33	2,08
32,35	2,06
32,38	2,05
32,40	2,03
32,42	2,02
32,45	2,05
32,47	2,04
32,50	2,03
32,52	2,00
32,55	1,97
32,57	1,93
32,60	1,91
32,62	1,89
32,64	1,90
32,67	1,87
32,69	1,86
32,72	1,84
32,74	1,82
32,77	1,81
32,79	1,81
32,82	1,79
32,84	1,75
32,86	1,73
32,89	1,70
32,91	1,69
32,94	1,65
32,96	1,67
32,99	1,64
33,01	1,61
33,04	1,57
33,06	1,55
33,08	1,54
33,11	1,51
33,13	1,50
33,16	1,48
33,18	1,46
33,21	1,43
33,23	1,40
33,26	1,39
33,28	1,37
33,30	1,35
33,33	1,33
33,35	1,31
33,38	1,28
33,40	1,26
33,43	1,24
33,45	1,22
33,47	1,21
33,50	1,19
33,52	1,17
33,55	1,18
33,57	1,16
33,60	1,12
33,62	1,07
33,65	1,05
33,67	1,00
33,69	0,99
33,72	0,99
33,74	0,99
33,77	0,97
33,79	0,96
33,82	0,93
33,84	0,90
33,87	0,91
33,89	0,89
33,91	0,88
33,94	0,84
33,96	0,83
33,99	0,79
34,01	0,78
34,04	0,75
34,06	0,75
34,09	0,74
34,11	0,72
34,13	0,72
34,16	0,71
34,18	0,71
34,21	0,71
34,23	0,70
34,26	0,68
34,28	0,67
34,31	0,65
34,33	0,62
34,35	0,62
34,38	0,61
34,40	0,60
34,43	0,60
34,45	0,59
34,48	0,59
34,50	0,59
34,52	0,59
34,55	0,58
34,57	0,58
34,60	0,58
34,62	0,55
34,65	0,56
34,67	0,54
34,70	0,54
34,72	0,54
34,74	0,54
34,77	0,53
34,79	0,54
34,82	0,54
34,84	0,53
34,87	0,54
34,89	0,52
34,92	0,55
34,94	0,55
34,96	0,58
34,99	0,59
35,01	0,60
35,04	0,57
35,06	0,58
35,09	0,57
35,11	0,58
35,14	0,58
35,16	0,62
35,18	0,63
35,21	0,65
35,23	0,67
35,26	0,71
35,28	0,75
35,31	0,78
35,33	0,79
35,36	0,81
35,38	0,84
35,40	0,84
35,43	0,87
35,45	0,88
35,48	0,91
35,50	0,94
35,53	0,99
35,55	1,03
35,57	1,08
35,60	1,15
35,62	1,19
35,65	1,22
35,67	1,24
35,70	1,28
35,72	1,30
35,75	1,34
35,77	1,38
35,79	1,43
35,82	1,49
35,84	1,53
35,87	1,59
35,89	1,64
35,92	1,70
35,94	1,76
35,97	1,80
35,99	1,85
36,01	1,89
36,04	1,91
36,06	1,97
36,09	2,03
36,11	2,07
36,14	2,11
36,16	2,17
36,19	2,20
36,21	2,26
36,23	2,29
36,26	2,34
36,28	2,38
36,31	2,42
36,33	2,45
36,36	2,51
36,38	2,58
36,41	2,61
36,43	2,68
36,45	2,71
36,48	2,75
36,50	2,76
36,53	2,81
36,55	2,83
36,58	2,87
36,60	2,92
36,62	2,94
36,65	2,96
36,67	2,99
36,70	3,02
36,72	3,04
36,75	3,06
36,77	3,09
36,80	3,11
36,82	3,12
36,84	3,13
36,87	3,15
36,89	3,16
36,92	3,17
36,94	3,18
36,97	3,18
36,99	3,20
37,02	3,17
37,04	3,17
37,06	3,17
37,09	3,17
37,11	3,18
37,14	3,20
37,16	3,20
37,19	3,18
37,21	3,19
37,24	3,16
37,26	3,15
37,28	3,15
37,31	3,14
37,33	3,11
37,36	3,09
37,38	3,08
37,41	3,05
37,43	3,04
37,46	3,02
37,48	3,03
37,50	3,00
37,53	2,97
37,55	2,95
37,58	2,93
37,60	2,88
37,63	2,86
37,65	2,82
37,68	2,79
37,70	2,76
37,72	2,73
37,75	2,70
37,77	2,69
37,80	2,68
37,82	2,64
37,85	2,61
37,87	2,57
37,89	2,54
37,92	2,48
37,94	2,46
37,97	2,42
37,99	2,40
38,02	2,36
38,04	2,32
38,07	2,29
38,09	2,26
38,11	2,23
38,14	2,19
38,16	2,15
38,19	2,11
38,21	2,09
38,24	2,06
38,26	2,03
38,29	2,01
38,31	1,96
38,33	1,92
38,36	1,88
38,38	1,85
38,41	1,81
38,43	1,76
38,46	1,72
38,48	1,68
38,51	1,65
38,53	1,62
38,55	1,61
38,58	1,60
38,60	1,56
38,63	1,54
38,65	1,50
38,68	1,47
38,70	1,43
38,73	1,42
38,75	1,36
38,77	1,35
38,80	1,33
38,82	1,29
38,85	1,26
38,87	1,26
38,90	1,25
38,92	1,21
38,94	1,20
38,97	1,17
38,99	1,16
39,02	1,12
39,04	1,10
39,07	1,07
39,09	1,04
39,12	1,01
39,14	0,98
39,16	0,97
39,19	0,96
39,21	0,95
39,24	0,94
39,26	0,91
39,29	0,90
39,31	0,89
39,34	0,87
39,36	0,87
39,38	0,85
39,41	0,83
39,43	0,80
39,46	0,80
39,48	0,77
39,51	0,78
39,53	0,77
39,56	0,76
39,58	0,76
39,60	0,76
39,63	0,76
39,65	0,76
39,68	0,77
39,70	0,75
39,73	0,76
39,75	0,74
39,78	0,74
39,80	0,75
39,82	0,75
39,85	0,73
39,87	0,75
39,90	0,76
39,92	0,76
39,95	0,79
39,97	0,83
39,99	0,85
40,02	0,87
40,04	0,89
40,07	0,90
40,09	0,93
40,12	0,95
40,14	0,97
40,17	0,98
40,19	0,99
40,21	1,00
40,24	1,03
40,26	1,06
40,29	1,12
40,31	1,15
40,34	1,19
40,36	1,24
40,39	1,28
40,41	1,34
40,43	1,39
40,46	1,44
40,48	1,46
40,51	1,51
40,53	1,55
40,56	1,58
40,58	1,65
40,61	1,72
40,63	1,78
40,65	1,84
40,68	1,92
40,70	1,97
40,73	2,05
40,75	2,12
40,78	2,18
40,80	2,25
40,83	2,30
40,85	2,36
40,87	2,42
40,90	2,49
40,92	2,55
40,95	2,61
40,97	2,68
41,00	2,73
41,02	2,81
41,05	2,89
41,07	2,99
41,09	3,06
41,12	3,13
41,14	3,19
41,17	3,24
41,19	3,30
41,22	3,36
41,24	3,44
41,26	3,49
41,29	3,56
41,31	3,62
41,34	3,69
41,36	3,77
41,39	3,85
41,41	3,93
41,44	3,97
41,46	4,02
41,48	4,06
41,51	4,12
41,53	4,16
41,56	4,21
41,58	4,25
41,61	4,30
41,63	4,35
41,66	4,38
41,68	4,44
41,70	4,50
41,73	4,54
41,75	4,56
41,78	4,58
41,80	4,60
41,83	4,62
41,85	4,64
41,88	4,67
41,90	4,68
41,92	4,70
41,95	4,72
41,97	4,72
42,00	4,74
42,02	4,76
42,05	4,74
42,07	4,74
42,10	4,75
42,12	4,74
42,14	4,75
42,17	4,76
42,19	4,74
42,22	4,73
42,24	4,72
42,27	4,69
42,29	4,69
42,31	4,68
42,34	4,67
42,36	4,63
42,39	4,60
42,41	4,57
42,44	4,54
42,46	4,51
42,49	4,50
42,51	4,45
42,53	4,42
42,56	4,37
42,58	4,34
42,61	4,30
