Spannung U1	Strom IA
7,00	0,20
7,03	0,20
7,05	0,20
7,08	0,21
7,10	0,20
7,13	0,19
7,15	0,18
7,17	0,17
7,20	0,18
7,22	0,19
7,25	0,18
7,27	0,19
7,30	0,19
7,32	0,19
7,35	0,20
7,37	0,20
7,39	0,19
7,42	0,21
7,44	0,21
7,47	0,21
7,49	0,21
7,52	0,20
7,54	0,20
7,57	0,20
7,59	0,18
7,61	0,18
7,64	0,17
7,66	0,17
7,69	0,19
7,71	0,19
7,74	0,20
7,76	0,21
7,78	0,21
7,81	0,22
7,83	0,23
7,86	0,20
7,88	0,20
7,91	0,19
7,93	0,19
7,96	0,20
7,98	0,20
8,00	0,20
8,03	0,20
8,05	0,21
8,08	0,22
8,10	0,21
8,13	0,21
8,15	0,21
8,18	0,20
8,20	0,20
8,22	0,20
8,25	0,20
8,27	0,20
8,30	0,20
8,32	0,20
8,35	0,21
8,37	0,20
8,40	0,20
8,42	0,22
8,44	0,22
8,47	0,22
8,49	0,22
8,52	0,21
8,54	0,22
8,57	0,22
8,59	0,20
8,62	0,20
8,64	0,20
8,66	0,20
8,69	0,20
8,71	0,20
8,74	0,21
8,76	0,20
8,79	0,20
8,81	0,21
8,84	0,21
8,86	0,20
8,88	0,20
8,91	0,20
8,93	0,21
8,96	0,21
8,98	0,20
9,01	0,21
9,03	0,21
9,05	0,20
9,08	0,20
9,10	0,19
9,13	0,19
9,15	0,21
9,18	0,21
9,20	0,21
9,23	0,22
9,25	0,22
9,27	0,23
9,30	0,23
9,32	0,21
9,35	0,21
9,37	0,20
9,40	0,21
9,42	0,22
9,45	0,22
9,47	0,22
9,49	0,22
9,52	0,22
9,54	0,24
9,57	0,23
9,59	0,22
9,62	0,22
9,64	0,22
9,67	0,22
9,69	0,22
9,71	0,21
9,74	0,21
9,76	0,21
9,79	0,21
9,81	0,21
9,84	0,19
9,86	0,19
9,89	0,20
9,91	0,21
9,93	0,20
9,96	0,21
9,98	0,21
10,01	0,23
10,03	0,24
10,06	0,22
10,08	0,21
10,10	0,21
10,13	0,20
10,15	0,21
10,18	0,21
10,20	0,21
10,23	0,22
10,25	0,22
10,28	0,24
10,30	0,24
10,32	0,23
10,35	0,23
10,37	0,22
10,40	0,22
10,42	0,23
10,45	0,22
10,47	0,22
10,50	0,22
10,52	0,22
10,54	0,23
10,57	0,21
10,59	0,21
10,62	0,22
10,64	0,22
10,67	0,22
10,69	0,22
10,72	0,22
10,74	0,24
10,76	0,23
10,79	0,22
10,81	0,22
10,84	0,21
10,86	0,20
10,89	0,22
10,91	0,21
10,94	0,21
10,96	0,22
10,98	0,22
11,01	0,24
11,03	0,24
11,06	0,23
11,08	0,24
11,11	0,23
11,13	0,23
11,15	0,22
11,18	0,21
11,20	0,21
11,23	0,21
11,25	0,21
11,28	0,22
11,30	0,21
11,33	0,21
11,35	0,22
11,37	0,21
11,40	0,22
11,42	0,22
11,45	0,22
11,47	0,23
11,50	0,23
11,52	0,23
11,55	0,23
11,57	0,22
11,59	0,22
11,62	0,23
11,64	0,24
11,67	0,25
11,69	0,24
11,72	0,25
11,74	0,27
11,77	0,26
11,79	0,25
11,81	0,25
11,84	0,24
11,86	0,25
11,89	0,25
11,91	0,25
11,94	0,25
11,96	0,24
11,99	0,24
12,01	0,26
12,03	0,24
12,06	0,24
12,08	0,23
12,11	0,24
12,13	0,25
12,16	0,25
12,18	0,24
12,21	0,25
12,23	0,25
12,25	0,25
12,28	0,25
12,30	0,23
12,33	0,24
12,35	0,26
12,38	0,27
12,40	0,27
12,42	0,27
12,45	0,28
12,47	0,30
12,50	0,29
12,52	0,28
12,55	0,28
12,57	0,26
12,60	0,26
12,62	0,26
12,64	0,26
12,67	0,26
12,69	0,26
12,72	0,26
12,74	0,28
12,77	0,27
12,79	0,28
12,82	0,27
12,84	0,27
12,86	0,27
12,89	0,26
12,91	0,26
12,94	0,27
12,96	0,27
12,99	0,27
13,01	0,27
13,04	0,26
13,06	0,25
13,08	0,27
13,11	0,27
13,13	0,28
13,16	0,28
13,18	0,28
13,21	0,30
13,23	0,30
13,26	0,29
13,28	0,29
13,30	0,29
13,33	0,29
13,35	0,29
13,38	0,29
13,40	0,29
13,43	0,29
13,45	0,28
13,47	0,30
13,50	0,29
13,52	0,29
13,55	0,29
13,57	0,30
13,60	0,30
13,62	0,30
13,65	0,30
13,67	0,31
13,69	0,31
13,72	0,31
13,74	0,30
13,77	0,28
13,79	0,28
13,82	0,29
13,84	0,29
13,87	0,29
13,89	0,29
13,91	0,29
13,94	0,32
13,96	0,32
13,99	0,30
14,01	0,30
14,04	0,29
14,06	0,29
14,09	0,30
14,11	0,29
14,13	0,29
14,16	0,28
14,18	0,28
14,21	0,29
14,23	0,29
14,26	0,29
14,28	0,29
14,31	0,29
14,33	0,29
14,35	0,29
14,38	0,29
14,40	0,28
14,43	0,28
14,45	0,27
14,48	0,27
14,50	0,26
14,52	0,26
14,55	0,28
14,57	0,28
14,60	0,28
14,62	0,29
14,65	0,28
14,67	0,31
14,70	0,31
14,72	0,30
14,74	0,29
14,77	0,28
14,79	0,27
14,82	0,28
14,84	0,27
14,87	0,27
14,89	0,26
14,92	0,27
14,94	0,28
14,96	0,29
14,99	0,28
15,01	0,28
15,04	0,28
15,06	0,28
15,09	0,28
15,11	0,28
15,14	0,28
15,16	0,28
15,18	0,27
15,21	0,27
15,23	0,26
15,26	0,25
15,28	0,27
15,31	0,27
15,33	0,27
15,36	0,27
15,38	0,27
15,40	0,30
15,43	0,30
15,45	0,28
15,48	0,28
15,50	0,27
15,53	0,27
15,55	0,27
15,57	0,26
15,60	0,26
15,62	0,25
15,65	0,25
15,67	0,27
15,70	0,27
15,72	0,27
15,75	0,28
15,77	0,28
15,79	0,29
15,82	0,29
15,84	0,28
15,87	0,28
15,89	0,27
15,92	0,27
15,94	0,27
15,97	0,27
15,99	0,27
16,01	0,28
16,04	0,29
16,06	0,30
16,09	0,30
16,11	0,31
16,14	0,32
16,16	0,32
16,19	0,30
16,21	0,29
16,23	0,28
16,26	0,29
16,28	0,29
16,31	0,28
16,33	0,28
16,36	0,28
16,38	0,29
16,41	0,31
16,43	0,32
16,45	0,32
16,48	0,32
16,50	0,32
16,53	0,33
16,55	0,34
16,58	0,33
16,60	0,33
16,63	0,34
16,65	0,34
16,67	0,35
16,70	0,35
16,72	0,36
16,75	0,37
16,77	0,37
16,80	0,37
16,82	0,38
16,84	0,38
16,87	0,40
16,89	0,40
16,92	0,40
16,94	0,41
16,97	0,39
16,99	0,40
17,02	0,40
17,04	0,39
17,06	0,40
17,09	0,40
17,11	0,40
17,14	0,42
17,16	0,43
17,19	0,43
17,21	0,43
17,24	0,43
17,26	0,44
17,28	0,44
17,31	0,44
17,33	0,44
17,36	0,44
17,38	0,45
17,41	0,45
17,43	0,44
17,46	0,45
17,48	0,45
17,50	0,45
17,53	0,46
17,55	0,46
17,58	0,46
17,60	0,48
17,63	0,48
17,65	0,48
17,68	0,47
17,70	0,45
17,72	0,46
17,75	0,45
17,77	0,43
17,80	0,44
17,82	0,43
17,85	0,43
17,87	0,47
17,89	0,46
17,92	0,46
17,94	0,47
17,97	0,46
17,99	0,47
18,02	0,47
18,04	0,45
18,07	0,45
18,09	0,45
18,11	0,45
18,14	0,46
18,16	0,47
18,19	0,47
18,21	0,47
18,24	0,47
18,26	0,47
18,29	0,47
18,31	0,47
18,33	0,48
18,36	0,48
18,38	0,48
18,41	0,48
18,43	0,46
18,46	0,46
18,48	0,45
18,51	0,43
18,53	0,44
18,55	0,42
18,58	0,42
18,60	0,44
18,63	0,44
18,65	0,44
18,68	0,44
18,70	0,43
18,73	0,44
18,75	0,44
18,77	0,42
18,80	0,42
18,82	0,42
18,85	0,42
18,87	0,42
18,90	0,41
18,92	0,41
18,94	0,41
18,97	0,42
18,99	0,42
19,02	0,41
19,04	0,41
19,07	0,43
19,09	0,43
19,12	0,42
19,14	0,42
19,16	0,40
19,19	0,39
19,21	0,38
19,24	0,36
19,26	0,36
19,29	0,35
19,31	0,35
19,34	0,38
19,36	0,38
19,38	0,38
19,41	0,37
19,43	0,36
19,46	0,36
19,48	0,35
19,51	0,34
19,53	0,34
19,56	0,33
19,58	0,32
19,60	0,34
19,63	0,34
19,65	0,34
19,68	0,34
19,70	0,34
19,73	0,36
19,75	0,36
19,78	0,35
19,80	0,36
19,82	0,36
19,85	0,35
19,87	0,35
19,90	0,32
19,92	0,32
19,95	0,31
19,97	0,30
19,99	0,30
20,02	0,29
20,04	0,28
20,07	0,31
20,09	0,30
20,12	0,31
20,14	0,30
20,17	0,30
20,19	0,32
20,21	0,32
20,24	0,31
20,26	0,31
20,29	0,30
20,31	0,31
20,34	0,31
20,36	0,31
20,39	0,30
20,41	0,30
20,43	0,30
20,46	0,31
20,48	0,30
20,51	0,30
20,53	0,31
20,56	0,31
20,58	0,31
20,61	0,31
20,63	0,32
20,65	0,33
20,68	0,32
20,70	0,31
20,73	0,32
20,75	0,31
20,78	0,31
20,80	0,33
20,83	0,34
20,85	0,34
20,87	0,36
20,90	0,36
20,92	0,38
20,95	0,38
20,97	0,37
21,00	0,37
21,02	0,37
21,05	0,37
21,07	0,39
21,09	0,39
21,12	0,41
21,14	0,41
21,17	0,43
21,19	0,44
21,22	0,45
21,24	0,45
21,26	0,46
21,29	0,46
21,31	0,46
21,34	0,48
21,36	0,49
21,39	0,49
21,41	0,51
21,44	0,52
21,46	0,55
21,48	0,53
21,51	0,54
21,53	0,57
21,56	0,58
21,58	0,57
21,61	0,58
21,63	0,58
21,66	0,61
21,68	0,63
21,70	0,62
21,73	0,64
21,75	0,65
21,78	0,66
21,80	0,67
21,83	0,68
21,85	0,68
21,88	0,68
21,90	0,68
21,92	0,70
21,95	0,71
21,97	0,71
22,00	0,71
22,02	0,72
22,05	0,73
22,07	0,74
22,10	0,74
22,12	0,74
22,14	0,75
22,17	0,75
22,19	0,75
22,22	0,74
22,24	0,74
22,27	0,77
22,29	0,77
22,31	0,78
22,34	0,79
22,36	0,79
22,39	0,80
22,41	0,80
22,44	0,79
22,46	0,79
22,49	0,78
22,51	0,78
22,53	0,79
22,56	0,80
22,58	0,79
22,61	0,79
22,63	0,79
22,66	0,80
22,68	0,80
22,71	0,78
22,73	0,78
22,75	0,78
22,78	0,77
22,80	0,77
22,83	0,77
22,85	0,77
22,88	0,77
22,90	0,76
22,93	0,77
22,95	0,75
22,97	0,74
23,00	0,75
23,02	0,74
23,05	0,73
23,07	0,73
23,10	0,72
23,12	0,73
23,15	0,73
23,17	0,70
23,19	0,70
23,22	0,69
23,24	0,68
23,27	0,70
23,29	0,69
23,32	0,69
23,34	0,69
23,36	0,68
23,39	0,70
23,41	0,69
23,44	0,66
23,46	0,66
23,49	0,65
23,51	0,64
23,54	0,63
23,56	0,62
23,58	0,61
23,61	0,61
23,63	0,59
23,66	0,60
23,68	0,58
23,71	0,57
23,73	0,58
23,76	0,57
23,78	0,57
23,80	0,56
23,83	0,55
23,85	0,56
23,88	0,55
23,90	0,53
23,93	0,53
23,95	0,51
23,98	0,50
24,00	0,50
24,02	0,50
24,05	0,49
24,07	0,49
24,10	0,49
24,12	0,50
24,15	0,49
24,17	0,48
24,20	0,48
24,22	0,46
24,24	0,45
24,27	0,44
24,29	0,44
24,32	0,43
24,34	0,43
24,37	0,42
24,39	0,43
24,42	0,41
24,44	0,41
24,46	0,41
24,49	0,40
24,51	0,39
24,54	0,38
24,56	0,38
24,59	0,39
24,61	0,38
24,63	0,38
24,66	0,38
24,68	0,36
24,71	0,36
24,73	0,37
24,76	0,38
24,78	0,37
24,81	0,36
24,83	0,36
24,85	0,38
24,88	0,38
24,90	0,35
24,93	0,35
24,95	0,35
24,98	0,35
25,00	0,34
25,03	0,34
25,05	0,34
25,07	0,34
25,10	0,33
25,12	0,34
25,15	0,33
25,17	0,33
25,20	0,33
25,22	0,33
25,25	0,34
25,27	0,34
25,29	0,34
25,32	0,35
25,34	0,35
25,37	0,36
25,39	0,35
25,42	0,34
25,44	0,34
25,47	0,36
25,49	0,36
25,51	0,37
25,54	0,38
25,56	0,39
25,59	0,41
25,61	0,42
25,64	0,42
25,66	0,43
25,68	0,42
25,71	0,43
25,73	0,44
25,76	0,45
25,78	0,46
25,81	0,47
25,83	0,48
25,86	0,51
25,88	0,52
25,90	0,54
25,93	0,55
25,95	0,57
25,98	0,58
26,00	0,60
26,03	0,61
26,05	0,63
26,08	0,64
26,10	0,66
26,12	0,68
26,15	0,68
26,17	0,69
26,20	0,73
26,22	0,75
26,25	0,78
26,27	0,80
26,30	0,82
26,32	0,86
26,34	0,89
26,37	0,89
26,39	0,90
26,42	0,90
26,44	0,92
26,47	0,93
26,49	0,94
26,52	0,95
26,54	0,97
26,56	1,00
26,59	1,04
26,61	1,05
26,64	1,07
26,66	1,08
26,69	1,10
26,71	1,11
26,73	1,12
26,76	1,12
26,78	1,13
26,81	1,15
26,83	1,16
26,86	1,17
26,88	1,18
26,91	1,19
26,93	1,22
26,95	1,24
26,98	1,24
27,00	1,25
27,03	1,25
27,05	1,27
27,08	1,28
27,10	1,26
27,13	1,27
27,15	1,27
27,17	1,27
27,20	1,28
27,22	1,28
27,25	1,28
27,27	1,27
27,30	1,27
27,32	1,28
27,35	1,28
27,37	1,28
27,39	1,28
27,42	1,27
27,44	1,27
27,47	1,27
27,49	1,26
27,52	1,26
27,54	1,25
27,57	1,24
27,59	1,24
27,61	1,22
27,64	1,22
27,66	1,22
27,69	1,21
27,71	1,21
27,74	1,20
27,76	1,20
27,78	1,21
27,81	1,20
27,83	1,17
27,86	1,16
27,88	1,14
27,91	1,13
27,93	1,13
27,96	1,11
27,98	1,10
28,00	1,08
28,03	1,07
28,05	1,08
28,08	1,06
28,10	1,04
28,13	1,02
28,15	1,02
28,18	1,01
28,20	0,99
28,22	0,98
28,25	0,97
28,27	0,96
28,30	0,95
28,32	0,94
28,35	0,93
28,37	0,92
28,40	0,91
28,42	0,89
28,44	0,88
28,47	0,88
28,49	0,86
28,52	0,85
28,54	0,84
28,57	0,83
28,59	0,81
28,62	0,79
28,64	0,78
28,66	0,77
28,69	0,74
28,71	0,73
28,74	0,72
28,76	0,70
28,79	0,71
28,81	0,70
28,84	0,69
28,86	0,69
28,88	0,67
28,91	0,67
28,93	0,66
28,96	0,65
28,98	0,63
29,01	0,61
29,03	0,60
29,05	0,59
29,08	0,57
29,10	0,57
29,13	0,56
29,15	0,55
29,18	0,55
29,20	0,54
29,23	0,53
29,25	0,54
29,27	0,53
29,30	0,52
29,32	0,51
29,35	0,49
29,37	0,48
29,40	0,47
29,42	0,45
29,45	0,44
29,47	0,42
29,49	0,42
29,52	0,44
29,54	0,43
29,57	0,43
29,59	0,42
29,62	0,42
29,64	0,43
29,67	0,42
29,69	0,41
29,71	0,41
29,74	0,40
29,76	0,41
29,79	0,40
29,81	0,40
29,84	0,41
29,86	0,40
29,89	0,40
29,91	0,41
29,93	0,40
29,96	0,39
29,98	0,40
30,01	0,39
30,03	0,39
30,06	0,39
30,08	0,38
30,10	0,39
30,13	0,39
30,15	0,38
30,18	0,40
30,20	0,40
30,23	0,40
30,25	0,43
30,28	0,44
30,30	0,45
30,32	0,45
30,35	0,46
30,37	0,47
30,40	0,48
30,42	0,48
30,45	0,49
30,47	0,51
30,50	0,52
30,52	0,53
30,54	0,55
30,57	0,57
30,59	0,59
30,62	0,60
30,64	0,63
30,67	0,66
30,69	0,68
30,72	0,72
30,74	0,74
30,76	0,77
30,79	0,79
30,81	0,78
30,84	0,80
30,86	0,82
30,89	0,82
30,91	0,85
30,94	0,87
30,96	0,90
30,98	0,97
31,01	1,01
31,03	1,05
31,06	1,09
31,08	1,11
31,11	1,15
31,13	1,18
31,15	1,19
31,18	1,21
31,20	1,23
31,23	1,26
31,25	1,29
31,28	1,32
31,30	1,35
31,33	1,38
31,35	1,41
31,37	1,45
31,40	1,48
31,42	1,50
31,45	1,54
31,47	1,57
31,50	1,59
31,52	1,62
31,55	1,63
31,57	1,66
31,59	1,68
31,62	1,69
31,64	1,71
31,67	1,72
31,69	1,74
31,72	1,79
31,74	1,81
31,77	1,82
31,79	1,84
31,81	1,86
31,84	1,88
31,86	1,91
31,89	1,90
31,91	1,91
31,94	1,92
31,96	1,93
31,99	1,94
32,01	1,94
32,03	1,94
32,06	1,94
32,08	1,95
32,11	1,96
32,13	1,95
32,16	1,95
32,18	1,97
32,20	1,96
32,23	1,95
32,25	1,95
32,28	1,93
32,30	1,93
32,33	1,92
32,35	1,90
32,38	1,90
32,40	1,88
32,42	1,87
32,45	1,89
32,47	1,88
32,50	1,87
32,52	1,86
32,55	1,84
32,57	1,84
32,60	1,83
32,62	1,79
32,64	1,78
32,67	1,75
32,69	1,73
32,72	1,73
32,74	1,72
32,77	1,70
32,79	1,69
32,82	1,67
32,84	1,67
32,86	1,65
32,89	1,63
32,91	1,62
32,94	1,59
32,96	1,57
32,99	1,55
33,01	1,52
33,04	1,50
33,06	1,48
33,08	1,44
33,11	1,43
33,13	1,39
33,16	1,37
33,18	1,37
33,21	1,35
33,23	1,33
33,26	1,31
33,28	1,29
33,30	1,28
33,33	1,25
33,35	1,22
33,38	1,19
33,40	1,17
33,43	1,15
33,45	1,14
33,47	1,14
33,50	1,11
33,52	1,09
33,55	1,06
33,57	1,05
33,60	1,03
33,62	1,00
33,65	0,99
33,67	0,98
33,69	0,97
33,72	0,95
33,74	0,94
33,77	0,93
33,79	0,90
33,82	0,87
33,84	0,86
33,87	0,82
33,89	0,81
33,91	0,81
33,94	0,80
33,96	0,78
33,99	0,77
34,01	0,75
34,04	0,75
34,06	0,74
34,09	0,70
34,11	0,69
34,13	0,66
34,16	0,65
34,18	0,66
34,21	0,64
34,23	0,63
34,26	0,63
34,28	0,62
34,31	0,62
34,33	0,62
34,35	0,60
34,38	0,61
34,40	0,59
34,43	0,58
34,45	0,57
34,48	0,55
34,50	0,54
34,52	0,54
34,55	0,51
34,57	0,52
34,60	0,50
34,62	0,49
34,65	0,50
34,67	0,50
34,70	0,49
34,72	0,47
34,74	0,47
34,77	0,48
34,79	0,48
34,82	0,47
34,84	0,47
34,87	0,46
34,89	0,46
34,92	0,47
34,94	0,47
34,96	0,47
34,99	0,48
35,01	0,48
35,04	0,51
35,06	0,52
35,09	0,52
35,11	0,52
35,14	0,54
35,16	0,55
35,18	0,56
35,21	0,56
35,23	0,57
35,26	0,59
35,28	0,60
35,31	0,62
35,33	0,63
35,36	0,64
35,38	0,68
35,40	0,69
35,43	0,72
35,45	0,74
35,48	0,76
35,50	0,81
35,53	0,83
35,55	0,85
35,57	0,89
35,60	0,91
35,62	0,93
35,65	0,97
35,67	1,01
35,70	1,04
35,72	1,07
35,75	1,10
35,77	1,16
35,79	1,20
35,82	1,23
35,84	1,27
35,87	1,31
35,89	1,36
35,92	1,41
35,94	1,44
35,97	1,48
35,99	1,51
36,01	1,56
36,04	1,60
36,06	1,64
36,09	1,67
36,11	1,72
36,14	1,77
36,16	1,82
36,19	1,87
36,21	1,91
36,23	1,97
36,26	2,01
36,28	2,05
36,31	2,08
36,33	2,10
36,36	2,14
36,38	2,20
36,41	2,23
36,43	2,27
36,45	2,31
36,48	2,36
36,50	2,41
36,53	2,45
36,55	2,48
36,58	2,51
36,60	2,53
36,62	2,56
36,65	2,58
36,67	2,60
36,70	2,63
36,72	2,65
36,75	2,67
36,77	2,71
36,80	2,72
36,82	2,74
36,84	2,75
36,87	2,76
36,89	2,78
36,92	2,79
36,94	2,80
36,97	2,83
36,99	2,83
37,02	2,84
37,04	2,84
37,06	2,83
37,09	2,82
37,11	2,84
37,14	2,83
37,16	2,83
37,19	2,83
37,21	2,82
37,24	2,84
37,26	2,84
37,28	2,82
37,31	2,81
37,33	2,79
37,36	2,79
37,38	2,77
37,41	2,74
37,43	2,73
37,46	2,72
37,48	2,70
37,50	2,70
37,53	2,67
37,55	2,66
37,58	2,65
37,60	2,62
37,63	2,59
37,65	2,57
37,68	2,54
37,70	2,51
37,72	2,48
37,75	2,45
37,77	2,42
37,80	2,38
37,82	2,34
37,85	2,33
37,87	2,31
37,89	2,28
37,92	2,25
37,94	2,22
37,97	2,22
37,99	2,19
38,02	2,14
38,04	2,11
38,07	2,07
38,09	2,04
38,11	2,00
38,14	1,97
38,16	1,94
38,19	1,90
38,21	1,87
38,24	1,86
38,26	1,82
38,29	1,80
38,31	1,77
38,33	1,74
38,36	1,71
38,38	1,69
38,41	1,64
38,43	1,62
38,46	1,59
38,48	1,55
38,51	1,53
38,53	1,49
38,55	1,46
38,58	1,45
38,60	1,42
38,63	1,39
38,65	1,37
38,68	1,34
38,70	1,33
38,73	1,32
38,75	1,27
38,77	1,24
38,80	1,20
38,82	1,18
38,85	1,16
38,87	1,13
38,90	1,10
38,92	1,08
38,94	1,06
38,97	1,06
38,99	1,03
39,02	1,01
39,04	0,99
39,07	0,97
39,09	0,95
39,12	0,93
39,14	0,91
39,16	0,89
39,19	0,88
39,21	0,86
39,24	0,85
39,26	0,81
39,29	0,80
39,31	0,80
39,34	0,79
39,36	0,78
39,38	0,77
39,41	0,77
39,43	0,78
39,46	0,77
39,48	0,74
39,51	0,73
39,53	0,70
39,56	0,69
39,58	0,68
39,60	0,66
39,63	0,66
39,65	0,65
39,68	0,64
39,70	0,67
39,73	0,67
39,75	0,67
39,78	0,67
39,80	0,66
39,82	0,67
39,85	0,66
39,87	0,66
39,90	0,66
39,92	0,67
39,95	0,67
39,97	0,69
39,99	0,71
40,02	0,72
40,04	0,73
40,07	0,75
40,09	0,77
40,12	0,78
40,14	0,79
40,17	0,81
40,19	0,82
40,21	0,83
40,24	0,86
40,26	0,87
40,29	0,90
40,31	0,92
40,34	0,95
40,36	0,98
40,39	1,01
40,41	1,04
40,43	1,09
40,46	1,12
40,48	1,16
40,51	1,19
40,53	1,23
40,56	1,27
40,58	1,31
40,61	1,35
40,63	1,40
40,65	1,45
40,68	1,49
40,70	1,54
40,73	1,60
40,75	1,66
40,78	1,71
40,80	1,76
40,83	1,82
40,85	1,87
40,87	1,92
40,90	1,98
40,92	2,04
40,95	2,09
40,97	2,15
41,00	2,19
41,02	2,26
41,05	2,32
41,07	2,38
41,09	2,43
41,12	2,48
41,14	2,53
41,17	2,61
41,19	2,66
41,22	2,71
41,24	2,75
41,26	2,82
41,29	2,88
41,31	2,94
41,34	2,99
41,36	3,05
41,39	3,10
41,41	3,15
41,44	3,19
41,46	3,24
41,48	3,28
41,51	3,33
41,53	3,37
41,56	3,41
41,58	3,46
41,61	3,51
41,63	3,57
41,66	3,61
41,68	3,64
41,70	3,68
41,73	3,69
41,75	3,72
41,78	3,74
41,80	3,75
41,83	3,78
41,85	3,79
41,88	3,82
41,90	3,87
41,92	3,88
41,95	3,90
41,97	3,91
42,00	3,92
42,02	3,94
42,05	3,94
42,07	3,94
42,10	3,94
42,12	3,94
42,14	3,94
42,17	3,95
42,19	3,94
42,22	3,93
42,24	3,92
42,27	3,91
42,29	3,90
42,31	3,89
42,34	3,87
42,36	3,87
42,39	3,86
42,41	3,84
42,44	3,82
42,46	3,78
42,49	3,76
42,51	3,73
42,53	3,69
42,56	3,66
42,58	3,62
42,61	3,59
