Spannung U1	Strom IA
7,00	0,23
7,03	0,21
7,05	0,20
7,08	0,21
7,10	0,20
7,13	0,19
7,15	0,19
7,17	0,19
7,20	0,20
7,22	0,20
7,25	0,20
7,27	0,20
7,30	0,19
7,32	0,19
7,35	0,17
7,37	0,19
7,39	0,17
7,42	0,19
7,44	0,20
7,47	0,19
7,49	0,20
7,52	0,20
7,54	0,21
7,57	0,20
7,59	0,21
7,61	0,20
7,64	0,21
7,66	0,20
7,69	0,21
7,71	0,21
7,74	0,21
7,76	0,19
7,78	0,19
7,81	0,17
7,83	0,17
7,86	0,15
7,88	0,17
7,91	0,16
7,93	0,18
7,96	0,18
7,98	0,19
8,00	0,22
8,03	0,21
8,05	0,21
8,08	0,21
8,10	0,23
8,13	0,19
8,15	0,21
8,18	0,19
8,20	0,18
8,22	0,18
8,25	0,18
8,27	0,17
8,30	0,18
8,32	0,21
8,35	0,20
8,37	0,21
8,40	0,21
8,42	0,20
8,44	0,19
8,47	0,18
8,49	0,19
8,52	0,17
8,54	0,19
8,57	0,18
8,59	0,18
8,62	0,19
8,64	0,21
8,66	0,22
8,69	0,22
8,71	0,22
8,74	0,22
8,76	0,20
8,79	0,20
8,81	0,19
8,84	0,20
8,86	0,20
8,88	0,20
8,91	0,19
8,93	0,21
8,96	0,18
8,98	0,17
9,01	0,18
9,03	0,17
9,05	0,18
9,08	0,20
9,10	0,24
9,13	0,23
9,15	0,24
9,18	0,23
9,20	0,22
9,23	0,21
9,25	0,21
9,27	0,20
9,30	0,20
9,32	0,20
9,35	0,19
9,37	0,19
9,40	0,21
9,42	0,22
9,45	0,23
9,47	0,22
9,49	0,23
9,52	0,23
9,54	0,21
9,57	0,20
9,59	0,19
9,62	0,19
9,64	0,18
9,67	0,19
9,69	0,19
9,71	0,20
9,74	0,23
9,76	0,23
9,79	0,23
9,81	0,22
9,84	0,23
9,86	0,21
9,89	0,21
9,91	0,21
9,93	0,21
9,96	0,21
9,98	0,20
10,01	0,21
10,03	0,21
10,06	0,19
10,08	0,19
10,10	0,18
10,13	0,17
10,15	0,18
10,18	0,20
10,20	0,20
10,23	0,21
10,25	0,21
10,28	0,22
10,30	0,22
10,32	0,21
10,35	0,22
10,37	0,19
10,40	0,18
10,42	0,17
10,45	0,18
10,47	0,17
10,50	0,19
10,52	0,23
10,54	0,21
10,57	0,23
10,59	0,22
10,62	0,22
10,64	0,19
10,67	0,21
10,69	0,19
10,72	0,19
10,74	0,21
10,76	0,20
10,79	0,20
10,81	0,21
10,84	0,23
10,86	0,23
10,89	0,23
10,91	0,23
10,94	0,24
10,96	0,23
10,98	0,22
11,01	0,22
11,03	0,21
11,06	0,20
11,08	0,21
11,11	0,19
11,13	0,20
11,15	0,20
11,18	0,21
11,20	0,20
11,23	0,22
11,25	0,22
11,28	0,21
11,30	0,23
11,33	0,20
11,35	0,21
11,37	0,20
11,40	0,20
11,42	0,19
11,45	0,20
11,47	0,18
11,50	0,18
11,52	0,19
11,55	0,19
11,57	0,20
11,59	0,22
11,62	0,22
11,64	0,22
11,67	0,22
11,69	0,22
11,72	0,22
11,74	0,22
11,77	0,22
11,79	0,21
11,81	0,21
11,84	0,20
11,86	0,20
11,89	0,21
11,91	0,23
11,94	0,25
11,96	0,26
11,99	0,25
12,01	0,24
12,03	0,26
12,06	0,23
12,08	0,24
12,11	0,22
12,13	0,23
12,16	0,21
12,18	0,21
12,21	0,21
12,23	0,22
12,25	0,23
12,28	0,23
12,30	0,23
12,33	0,22
12,35	0,24
12,38	0,23
12,40	0,23
12,42	0,22
12,45	0,22
12,47	0,22
12,50	0,22
12,52	0,24
12,55	0,25
12,57	0,23
12,60	0,22
12,62	0,21
12,64	0,21
12,67	0,20
12,69	0,23
12,72	0,23
12,74	0,24
12,77	0,23
12,79	0,24
12,82	0,25
12,84	0,25
12,86	0,26
12,89	0,23
12,91	0,24
12,94	0,22
12,96	0,22
12,99	0,22
13,01	0,25
13,04	0,25
13,06	0,25
13,08	0,25
13,11	0,24
13,13	0,27
13,16	0,27
13,18	0,27
13,21	0,26
13,23	0,26
13,26	0,25
13,28	0,24
13,30	0,24
13,33	0,24
13,35	0,25
13,38	0,25
13,40	0,25
13,43	0,26
13,45	0,27
13,47	0,27
13,50	0,25
13,52	0,25
13,55	0,24
13,57	0,24
13,60	0,24
13,62	0,24
13,65	0,26
13,67	0,25
13,69	0,26
13,72	0,26
13,74	0,26
13,77	0,26
13,79	0,27
13,82	0,26
13,84	0,25
13,87	0,26
13,89	0,25
13,91	0,28
13,94	0,28
13,96	0,29
13,99	0,27
14,01	0,26
14,04	0,23
14,06	0,22
14,09	0,24
14,11	0,25
14,13	0,26
14,16	0,26
14,18	0,25
14,21	0,25
14,23	0,27
14,26	0,26
14,28	0,26
14,31	0,25
14,33	0,24
14,35	0,23
14,38	0,24
14,40	0,24
14,43	0,27
14,45	0,27
14,48	0,25
14,50	0,25
14,52	0,25
14,55	0,27
14,57	0,26
14,60	0,27
14,62	0,25
14,65	0,26
14,67	0,23
14,70	0,23
14,72	0,23
14,74	0,24
14,77	0,25
14,79	0,25
14,82	0,26
14,84	0,26
14,87	0,27
14,89	0,26
14,92	0,26
14,94	0,25
14,96	0,25
14,99	0,24
15,01	0,26
15,04	0,26
15,06	0,26
15,09	0,25
15,11	0,24
15,14	0,22
15,16	0,23
15,18	0,23
15,21	0,25
15,23	0,24
15,26	0,24
15,28	0,23
15,31	0,23
15,33	0,26
15,36	0,27
15,38	0,28
15,40	0,25
15,43	0,26
15,45	0,21
15,48	0,21
15,50	0,21
15,53	0,23
15,55	0,23
15,57	0,23
15,60	0,25
15,62	0,23
15,65	0,26
15,67	0,25
15,70	0,25
15,72	0,23
15,75	0,23
15,77	0,22
15,79	0,23
15,82	0,24
15,84	0,25
15,87	0,26
15,89	0,25
15,92	0,23
15,94	0,23
15,97	0,23
15,99	0,24
16,01	0,25
16,04	0,24
16,06	0,24
16,09	0,23
16,11	0,22
16,14	0,22
16,16	0,24
16,19	0,24
16,21	0,25
16,23	0,25
16,26	0,24
16,28	0,25
16,31	0,25
16,33	0,26
16,36	0,25
16,38	0,27
16,41	0,26
16,43	0,29
16,45	0,29
16,48	0,30
16,50	0,27
16,53	0,26
16,55	0,25
16,58	0,27
16,60	0,28
16,63	0,31
16,65	0,31
16,67	0,31
16,70	0,28
16,72	0,27
16,75	0,29
16,77	0,30
16,80	0,30
16,82	0,28
16,84	0,28
16,87	0,26
16,89	0,26
16,92	0,26
16,94	0,29
16,97	0,28
16,99	0,29
17,02	0,30
17,04	0,30
17,06	0,31
17,09	0,31
17,11	0,31
17,14	0,30
17,16	0,30
17,19	0,29
17,21	0,30
17,24	0,30
17,26	0,32
17,28	0,33
17,31	0,32
17,33	0,32
17,36	0,33
17,38	0,34
17,41	0,34
17,43	0,34
17,46	0,32
17,48	0,31
17,50	0,31
17,53	0,32
17,55	0,32
17,58	0,34
17,60	0,34
17,63	0,34
17,65	0,33
17,68	0,34
17,70	0,34
17,72	0,35
17,75	0,33
17,77	0,32
17,80	0,33
17,82	0,31
17,85	0,34
17,87	0,34
17,89	0,36
17,92	0,32
17,94	0,34
17,97	0,30
17,99	0,29
18,02	0,31
18,04	0,32
18,07	0,33
18,09	0,33
18,11	0,33
18,14	0,33
18,16	0,35
18,19	0,34
18,21	0,34
18,24	0,34
18,26	0,31
18,29	0,31
18,31	0,30
18,33	0,30
18,36	0,32
18,38	0,33
18,41	0,33
18,43	0,33
18,46	0,35
18,48	0,35
18,51	0,37
18,53	0,34
18,55	0,32
18,58	0,33
18,60	0,31
18,63	0,31
18,65	0,33
18,68	0,35
18,70	0,33
18,73	0,33
18,75	0,32
18,77	0,30
18,80	0,32
18,82	0,31
18,85	0,32
18,87	0,32
18,90	0,32
18,92	0,30
18,94	0,32
18,97	0,32
18,99	0,31
19,02	0,31
19,04	0,30
19,07	0,28
19,09	0,29
19,12	0,29
19,14	0,30
19,16	0,30
19,19	0,32
19,21	0,31
19,24	0,32
19,26	0,33
19,29	0,34
19,31	0,33
19,34	0,30
19,36	0,31
19,38	0,29
19,41	0,29
19,43	0,29
19,46	0,33
19,48	0,31
19,51	0,30
19,53	0,30
19,56	0,28
19,58	0,29
19,60	0,29
19,63	0,30
19,65	0,27
19,68	0,27
19,70	0,26
19,73	0,27
19,75	0,28
19,78	0,29
19,80	0,30
19,82	0,30
19,85	0,29
19,87	0,28
19,90	0,28
19,92	0,29
19,95	0,28
19,97	0,27
19,99	0,27
20,02	0,27
20,04	0,26
20,07	0,27
20,09	0,28
20,12	0,27
20,14	0,27
20,17	0,27
20,19	0,27
20,21	0,27
20,24	0,27
20,26	0,27
20,29	0,26
20,31	0,27
20,34	0,26
20,36	0,30
20,39	0,28
20,41	0,28
20,43	0,25
20,46	0,24
20,48	0,20
20,51	0,22
20,53	0,23
20,56	0,24
20,58	0,25
20,61	0,24
20,63	0,24
20,65	0,23
20,68	0,25
20,70	0,26
20,73	0,26
20,75	0,26
20,78	0,25
20,80	0,25
20,83	0,24
20,85	0,23
20,87	0,25
20,90	0,24
20,92	0,24
20,95	0,24
20,97	0,25
21,00	0,26
21,02	0,28
21,05	0,28
21,07	0,26
21,09	0,26
21,12	0,24
21,14	0,26
21,17	0,24
21,19	0,27
21,22	0,28
21,24	0,28
21,26	0,28
21,29	0,30
21,31	0,32
21,34	0,31
21,36	0,33
21,39	0,33
21,41	0,34
21,44	0,33
21,46	0,34
21,48	0,33
21,51	0,33
21,53	0,34
21,56	0,33
21,58	0,34
21,61	0,32
21,63	0,33
21,66	0,34
21,68	0,34
21,70	0,35
21,73	0,38
21,75	0,38
21,78	0,40
21,80	0,42
21,83	0,41
21,85	0,39
21,88	0,40
21,90	0,36
21,92	0,38
21,95	0,39
21,97	0,41
22,00	0,42
22,02	0,43
22,05	0,43
22,07	0,43
22,10	0,47
22,12	0,45
22,14	0,46
22,17	0,44
22,19	0,43
22,22	0,41
22,24	0,42
22,27	0,42
22,29	0,42
22,31	0,44
22,34	0,42
22,36	0,44
22,39	0,46
22,41	0,46
22,44	0,47
22,46	0,47
22,49	0,47
22,51	0,46
22,53	0,46
22,56	0,46
22,58	0,47
22,61	0,47
22,63	0,47
22,66	0,48
22,68	0,48
22,71	0,48
22,73	0,50
22,75	0,50
22,78	0,48
22,80	0,48
22,83	0,48
22,85	0,45
22,88	0,48
22,90	0,47
22,93	0,47
22,95	0,47
22,97	0,46
23,00	0,43
23,02	0,43
23,05	0,44
23,07	0,44
23,10	0,45
23,12	0,44
23,15	0,45
23,17	0,45
23,19	0,47
23,22	0,47
23,24	0,47
23,27	0,43
23,29	0,41
23,32	0,39
23,34	0,38
23,36	0,36
23,39	0,39
23,41	0,38
23,44	0,38
23,46	0,38
23,49	0,39
23,51	0,41
23,54	0,42
23,56	0,42
23,58	0,42
23,61	0,43
23,63	0,40
23,66	0,41
23,68	0,38
23,71	0,37
23,73	0,37
23,76	0,35
23,78	0,35
23,80	0,35
23,83	0,38
23,85	0,35
23,88	0,36
23,90	0,34
23,93	0,34
23,95	0,33
23,98	0,34
24,00	0,34
24,02	0,34
24,05	0,35
24,07	0,34
24,10	0,34
24,12	0,33
24,15	0,34
24,17	0,35
24,20	0,33
24,22	0,34
24,24	0,33
24,27	0,32
24,29	0,33
24,32	0,33
24,34	0,33
24,37	0,33
24,39	0,34
24,42	0,31
24,44	0,32
24,46	0,29
24,49	0,30
24,51	0,29
24,54	0,29
24,56	0,29
24,59	0,30
24,61	0,33
24,63	0,30
24,66	0,31
24,68	0,29
24,71	0,29
24,73	0,26
24,76	0,26
24,78	0,26
24,81	0,26
24,83	0,27
24,85	0,27
24,88	0,27
24,90	0,28
24,93	0,30
24,95	0,30
24,98	0,28
25,00	0,29
25,03	0,29
25,05	0,28
25,07	0,27
25,10	0,27
25,12	0,28
25,15	0,27
25,17	0,27
25,20	0,26
25,22	0,29
25,25	0,25
25,27	0,26
25,29	0,26
25,32	0,26
25,34	0,25
25,37	0,28
25,39	0,28
25,42	0,27
25,44	0,28
25,47	0,26
25,49	0,26
25,51	0,26
25,54	0,27
25,56	0,26
25,59	0,27
25,61	0,28
25,64	0,28
25,66	0,29
25,68	0,31
25,71	0,33
25,73	0,34
25,76	0,34
25,78	0,33
25,81	0,35
25,83	0,32
25,86	0,33
25,88	0,33
25,90	0,35
25,93	0,34
25,95	0,37
25,98	0,35
26,00	0,39
26,03	0,41
26,05	0,40
26,08	0,42
26,10	0,43
26,12	0,44
26,15	0,41
26,17	0,44
26,20	0,42
26,22	0,43
26,25	0,44
26,27	0,44
26,30	0,46
26,32	0,47
26,34	0,46
26,37	0,45
26,39	0,46
26,42	0,46
26,44	0,48
26,47	0,52
26,49	0,51
26,52	0,52
26,54	0,52
26,56	0,53
26,59	0,53
26,61	0,54
26,64	0,55
26,66	0,53
26,69	0,53
26,71	0,53
26,73	0,54
26,76	0,54
26,78	0,57
26,81	0,61
26,83	0,60
26,86	0,61
26,88	0,62
26,91	0,61
26,93	0,58
26,95	0,60
26,98	0,58
27,00	0,58
27,03	0,60
27,05	0,60
27,08	0,62
27,10	0,64
27,13	0,66
27,15	0,65
27,17	0,66
27,20	0,65
27,22	0,65
27,25	0,64
27,27	0,63
27,30	0,63
27,32	0,62
27,35	0,61
27,37	0,61
27,39	0,61
27,42	0,63
27,44	0,61
27,47	0,62
27,49	0,60
27,52	0,60
27,54	0,59
27,57	0,61
27,59	0,61
27,61	0,60
27,64	0,60
27,66	0,59
27,69	0,61
27,71	0,59
27,74	0,60
27,76	0,57
27,78	0,56
27,81	0,56
27,83	0,55
27,86	0,56
27,88	0,57
27,91	0,58
27,93	0,57
27,96	0,57
27,98	0,56
28,00	0,56
28,03	0,58
28,05	0,56
28,08	0,54
28,10	0,53
28,13	0,53
28,15	0,51
28,18	0,52
28,20	0,54
28,22	0,55
28,25	0,55
28,27	0,53
28,30	0,54
28,32	0,52
28,35	0,50
28,37	0,51
28,40	0,49
28,42	0,49
28,44	0,47
28,47	0,47
28,49	0,47
28,52	0,49
28,54	0,47
28,57	0,46
28,59	0,47
28,62	0,44
28,64	0,45
28,66	0,46
28,69	0,45
28,71	0,43
28,74	0,43
28,76	0,40
28,79	0,39
28,81	0,40
28,84	0,40
28,86	0,41
28,88	0,41
28,91	0,41
28,93	0,40
28,96	0,40
28,98	0,39
29,01	0,38
29,03	0,37
29,05	0,37
29,08	0,37
29,10	0,37
29,13	0,36
29,15	0,38
29,18	0,34
29,20	0,33
29,23	0,33
29,25	0,33
29,27	0,32
29,30	0,35
29,32	0,34
29,35	0,33
29,37	0,33
29,40	0,32
29,42	0,34
29,45	0,34
29,47	0,34
29,49	0,32
29,52	0,32
29,54	0,30
29,57	0,28
29,59	0,29
29,62	0,29
29,64	0,29
29,67	0,29
29,69	0,30
29,71	0,29
29,74	0,31
29,76	0,32
29,79	0,30
29,81	0,30
29,84	0,29
29,86	0,29
29,89	0,29
29,91	0,29
29,93	0,31
29,96	0,31
29,98	0,29
30,01	0,29
30,03	0,30
30,06	0,30
30,08	0,31
30,10	0,31
30,13	0,29
30,15	0,29
30,18	0,28
30,20	0,27
30,23	0,28
30,25	0,30
30,28	0,30
30,30	0,31
30,32	0,32
30,35	0,30
30,37	0,34
30,40	0,32
30,42	0,33
30,45	0,33
30,47	0,34
30,50	0,33
30,52	0,36
30,54	0,38
30,57	0,38
30,59	0,37
30,62	0,37
30,64	0,35
30,67	0,36
30,69	0,35
30,72	0,39
30,74	0,40
30,76	0,42
30,79	0,42
30,81	0,45
30,84	0,46
30,86	0,46
30,89	0,48
30,91	0,47
30,94	0,49
30,96	0,48
30,98	0,50
31,01	0,50
31,03	0,53
31,06	0,54
31,08	0,54
31,11	0,57
31,13	0,57
31,15	0,61
31,18	0,61
31,20	0,61
31,23	0,61
31,25	0,61
31,28	0,61
31,30	0,62
31,33	0,67
31,35	0,68
31,37	0,71
31,40	0,71
31,42	0,71
31,45	0,71
31,47	0,72
31,50	0,73
31,52	0,73
31,55	0,74
31,57	0,73
31,59	0,74
31,62	0,77
31,64	0,78
31,67	0,80
31,69	0,79
31,72	0,80
31,74	0,79
31,77	0,80
31,79	0,80
31,81	0,82
31,84	0,83
31,86	0,81
31,89	0,83
31,91	0,81
31,94	0,85
31,96	0,86
31,99	0,87
32,01	0,86
32,03	0,85
32,06	0,84
32,08	0,82
32,11	0,83
32,13	0,85
32,16	0,87
32,18	0,87
32,20	0,88
32,23	0,87
32,25	0,88
32,28	0,88
32,30	0,86
32,33	0,85
32,35	0,84
32,38	0,83
32,40	0,83
32,42	0,83
32,45	0,85
32,47	0,83
32,50	0,84
32,52	0,83
32,55	0,83
32,57	0,83
32,60	0,82
32,62	0,82
32,64	0,79
32,67	0,79
32,69	0,77
32,72	0,79
32,74	0,78
32,77	0,80
32,79	0,79
32,82	0,79
32,84	0,78
32,86	0,75
32,89	0,75
32,91	0,73
32,94	0,73
32,96	0,71
32,99	0,69
33,01	0,69
33,04	0,69
33,06	0,69
33,08	0,68
33,11	0,67
33,13	0,65
33,16	0,65
33,18	0,65
33,21	0,64
33,23	0,68
33,26	0,66
33,28	0,62
33,30	0,62
33,33	0,60
33,35	0,60
33,38	0,60
33,40	0,60
33,43	0,56
33,45	0,57
33,47	0,52
33,50	0,52
33,52	0,53
33,55	0,53
33,57	0,52
33,60	0,51
33,62	0,52
33,65	0,49
33,67	0,52
33,69	0,49
33,72	0,49
33,74	0,47
33,77	0,46
33,79	0,44
33,82	0,44
33,84	0,44
33,87	0,44
33,89	0,45
33,91	0,43
33,94	0,42
33,96	0,42
33,99	0,41
34,01	0,42
34,04	0,42
34,06	0,41
34,09	0,40
34,11	0,40
34,13	0,41
34,16	0,40
34,18	0,43
34,21	0,40
34,23	0,40
34,26	0,37
34,28	0,36
34,31	0,35
34,33	0,35
34,35	0,34
34,38	0,33
34,40	0,35
34,43	0,33
34,45	0,36
34,48	0,35
34,50	0,35
34,52	0,33
34,55	0,32
34,57	0,30
34,60	0,31
34,62	0,32
34,65	0,34
34,67	0,34
34,70	0,33
34,72	0,32
34,74	0,32
34,77	0,33
34,79	0,33
34,82	0,34
34,84	0,32
34,87	0,32
34,89	0,31
34,92	0,31
34,94	0,29
34,96	0,34
34,99	0,32
35,01	0,33
35,04	0,34
35,06	0,35
35,09	0,36
35,11	0,37
35,14	0,38
35,16	0,35
35,18	0,37
35,21	0,34
35,23	0,36
35,26	0,35
35,28	0,37
35,31	0,37
35,33	0,38
35,36	0,39
35,38	0,39
35,40	0,42
35,43	0,42
35,45	0,44
35,48	0,44
35,50	0,44
35,53	0,45
35,55	0,48
35,57	0,50
35,60	0,51
35,62	0,52
35,65	0,53
35,67	0,51
35,70	0,53
35,72	0,54
35,75	0,58
35,77	0,58
35,79	0,61
35,82	0,63
35,84	0,64
35,87	0,67
35,89	0,68
35,92	0,69
35,94	0,67
35,97	0,69
35,99	0,67
36,01	0,69
36,04	0,71
36,06	0,74
36,09	0,76
36,11	0,78
36,14	0,80
36,16	0,80
36,19	0,84
36,21	0,84
36,23	0,85
36,26	0,85
36,28	0,87
36,31	0,87
36,33	0,87
36,36	0,88
36,38	0,91
36,41	0,92
36,43	0,94
36,45	0,95
36,48	0,98
36,50	0,99
36,53	1,01
36,55	1,00
36,58	1,03
36,60	1,04
36,62	1,04
36,65	1,06
36,67	1,06
36,70	1,06
36,72	1,06
36,75	1,06
36,77	1,05
36,80	1,07
36,82	1,08
36,84	1,09
36,87	1,11
36,89	1,10
36,92	1,12
36,94	1,10
36,97	1,12
36,99	1,10
37,02	1,11
37,04	1,09
37,06	1,09
37,09	1,08
37,11	1,08
37,14	1,08
37,16	1,09
37,19	1,09
37,21	1,08
37,24	1,08
37,26	1,09
37,28	1,09
37,31	1,10
37,33	1,08
37,36	1,05
37,38	1,04
37,41	1,02
37,43	1,04
37,46	1,03
37,48	1,07
37,50	1,04
37,53	1,04
37,55	1,01
37,58	1,00
37,60	1,01
37,63	1,01
37,65	1,01
37,68	1,01
37,70	1,01
37,72	0,98
37,75	0,98
37,77	0,96
37,80	0,94
37,82	0,93
37,85	0,89
37,87	0,89
37,89	0,88
37,92	0,88
37,94	0,88
37,97	0,87
37,99	0,85
38,02	0,84
38,04	0,84
38,07	0,83
38,09	0,84
38,11	0,83
38,14	0,81
38,16	0,80
38,19	0,78
38,21	0,77
38,24	0,77
38,26	0,78
38,29	0,75
38,31	0,75
38,33	0,73
38,36	0,70
38,38	0,72
38,41	0,71
38,43	0,72
38,46	0,69
38,48	0,69
38,51	0,64
38,53	0,64
38,55	0,60
38,58	0,60
38,60	0,61
38,63	0,59
38,65	0,61
38,68	0,62
38,70	0,64
38,73	0,62
38,75	0,61
38,77	0,58
38,80	0,54
38,82	0,52
38,85	0,51
38,87	0,51
38,90	0,52
38,92	0,53
38,94	0,54
38,97	0,54
38,99	0,53
39,02	0,51
39,04	0,51
39,07	0,48
39,09	0,48
39,12	0,48
39,14	0,46
39,16	0,44
39,19	0,42
39,21	0,42
39,24	0,41
39,26	0,41
39,29	0,41
39,31	0,43
39,34	0,45
39,36	0,45
39,38	0,47
39,41	0,48
39,43	0,49
39,46	0,47
39,48	0,47
39,51	0,44
39,53	0,41
39,56	0,39
39,58	0,37
39,60	0,35
39,63	0,36
39,65	0,36
39,68	0,36
39,70	0,37
39,73	0,38
39,75	0,37
39,78	0,39
39,80	0,41
39,82	0,42
39,85	0,42
39,87	0,43
39,90	0,44
39,92	0,41
39,95	0,42
39,97	0,41
39,99	0,42
40,02	0,41
40,04	0,42
40,07	0,43
40,09	0,44
40,12	0,48
40,14	0,47
40,17	0,49
40,19	0,49
40,21	0,49
40,24	0,48
40,26	0,50
40,29	0,49
40,31	0,50
40,34	0,53
40,36	0,53
40,39	0,56
40,41	0,57
40,43	0,59
40,46	0,59
40,48	0,58
40,51	0,59
40,53	0,60
40,56	0,61
40,58	0,61
40,61	0,63
40,63	0,65
40,65	0,67
40,68	0,69
40,70	0,71
40,73	0,75
40,75	0,73
40,78	0,76
40,80	0,76
40,83	0,78
40,85	0,78
40,87	0,82
40,90	0,86
40,92	0,86
40,95	0,89
40,97	0,90
41,00	0,92
41,02	0,92
41,05	0,94
41,07	0,94
41,09	0,96
41,12	0,98
41,14	0,98
41,17	1,03
41,19	1,05
41,22	1,09
41,24	1,12
41,26	1,14
41,29	1,15
41,31	1,18
41,34	1,20
41,36	1,20
41,39	1,22
41,41	1,23
41,44	1,23
41,46	1,24
41,48	1,23
41,51	1,26
41,53	1,28
41,56	1,29
41,58	1,30
41,61	1,33
41,63	1,34
41,66	1,33
41,68	1,36
41,70	1,34
41,73	1,37
41,75	1,37
41,78	1,38
41,80	1,39
41,83	1,40
41,85	1,37
41,88	1,37
41,90	1,38
41,92	1,36
41,95	1,39
41,97	1,43
42,00	1,44
42,02	1,44
42,05	1,44
42,07	1,44
42,10	1,43
42,12	1,43
42,14	1,41
42,17	1,40
42,19	1,40
42,22	1,38
42,24	1,38
42,27	1,38
42,29	1,39
42,31	1,41
42,34	1,40
42,36	1,38
42,39	1,38
42,41	1,39
42,44	1,34
42,46	1,35
42,49	1,32
42,51	1,31
42,53	1,29
42,56	1,28
42,58	1,27
42,61	1,27
