Spannung U1	Strom IA
7,00	0,28
7,03	0,29
7,05	0,28
7,08	0,27
7,10	0,27
7,13	0,27
7,15	0,27
7,17	0,27
7,20	0,27
7,22	0,26
7,25	0,26
7,27	0,26
7,30	0,27
7,32	0,25
7,35	0,26
7,37	0,26
7,39	0,27
7,42	0,27
7,44	0,29
7,47	0,28
7,49	0,33
7,52	0,32
7,54	0,33
7,57	0,32
7,59	0,34
7,61	0,34
7,64	0,35
7,66	0,32
7,69	0,34
7,71	0,33
7,74	0,34
7,76	0,32
7,78	0,33
7,81	0,32
7,83	0,33
7,86	0,32
7,88	0,33
7,91	0,32
7,93	0,33
7,96	0,33
7,98	0,35
8,00	0,34
8,03	0,35
8,05	0,35
8,08	0,36
8,10	0,38
8,13	0,39
8,15	0,38
8,18	0,39
8,20	0,39
8,22	0,41
8,25	0,40
8,27	0,39
8,30	0,39
8,32	0,40
8,35	0,40
8,37	0,39
8,40	0,39
8,42	0,40
8,44	0,40
8,47	0,40
8,49	0,40
8,52	0,41
8,54	0,40
8,57	0,41
8,59	0,41
8,62	0,42
8,64	0,42
8,66	0,42
8,69	0,42
8,71	0,46
8,74	0,46
8,76	0,47
8,79	0,47
8,81	0,49
8,84	0,50
8,86	0,50
8,88	0,48
8,91	0,48
8,93	0,49
8,96	0,49
8,98	0,49
9,01	0,49
9,03	0,50
9,05	0,50
9,08	0,51
9,10	0,50
9,13	0,51
9,15	0,48
9,18	0,49
9,20	0,49
9,23	0,50
9,25	0,48
9,27	0,50
9,30	0,49
9,32	0,54
9,35	0,53
9,37	0,54
9,40	0,54
9,42	0,57
9,45	0,55
9,47	0,57
9,49	0,55
9,52	0,56
9,54	0,56
9,57	0,58
9,59	0,55
9,62	0,57
9,64	0,56
9,67	0,57
9,69	0,56
9,71	0,57
9,74	0,56
9,76	0,56
9,79	0,56
9,81	0,57
9,84	0,57
9,86	0,57
9,89	0,57
9,91	0,58
9,93	0,60
9,96	0,60
9,98	0,59
10,01	0,60
10,03	0,61
10,06	0,63
10,08	0,62
10,10	0,62
10,13	0,63
10,15	0,63
10,18	0,63
10,20	0,62
10,23	0,62
10,25	0,63
10,28	0,63
10,30	0,63
10,32	0,63
10,35	0,64
10,37	0,63
10,40	0,62
10,42	0,63
10,45	0,63
10,47	0,63
10,50	0,62
10,52	0,63
10,54	0,65
10,57	0,65
10,59	0,65
10,62	0,66
10,64	0,68
10,67	0,68
10,69	0,67
10,72	0,68
10,74	0,69
10,76	0,70
10,79	0,69
10,81	0,69
10,84	0,70
10,86	0,71
10,89	0,70
10,91	0,70
10,94	0,70
10,96	0,71
10,98	0,68
11,01	0,69
11,03	0,69
11,06	0,70
11,08	0,69
11,11	0,70
11,13	0,71
11,15	0,73
11,18	0,72
11,20	0,73
11,23	0,73
11,25	0,77
11,28	0,75
11,30	0,76
11,33	0,76
11,35	0,78
11,37	0,78
11,40	0,79
11,42	0,77
11,45	0,80
11,47	0,80
11,50	0,81
11,52	0,81
11,55	0,81
11,57	0,81
11,59	0,81
11,62	0,80
11,64	0,82
11,67	0,83
11,69	0,82
11,72	0,83
11,74	0,84
11,77	0,85
11,79	0,86
11,81	0,87
11,84	0,87
11,86	0,91
11,89	0,91
11,91	0,92
11,94	0,93
11,96	0,95
11,99	0,96
12,01	0,96
12,03	0,96
12,06	0,97
12,08	0,98
12,11	0,99
12,13	0,99
12,16	1,00
12,18	1,01
12,21	1,01
12,23	1,01
12,25	1,03
12,28	1,04
12,30	1,04
12,33	1,03
12,35	1,05
12,38	1,05
12,40	1,07
12,42	1,07
12,45	1,08
12,47	1,12
12,50	1,13
12,52	1,13
12,55	1,15
12,57	1,16
12,60	1,18
12,62	1,17
12,64	1,17
12,67	1,18
12,69	1,19
12,72	1,19
12,74	1,20
12,77	1,19
12,79	1,21
12,82	1,20
12,84	1,22
12,86	1,22
12,89	1,24
12,91	1,22
12,94	1,24
12,96	1,24
12,99	1,26
13,01	1,25
13,04	1,27
13,06	1,26
13,08	1,30
13,11	1,30
13,13	1,31
13,16	1,31
13,18	1,34
13,21	1,34
13,23	1,35
13,26	1,33
13,28	1,35
13,30	1,34
13,33	1,35
13,35	1,34
13,38	1,35
13,40	1,35
13,43	1,37
13,45	1,36
13,47	1,36
13,50	1,36
13,52	1,35
13,55	1,35
13,57	1,35
13,60	1,35
13,62	1,35
13,65	1,36
13,67	1,36
13,69	1,40
13,72	1,39
13,74	1,40
13,77	1,40
13,79	1,42
13,82	1,42
13,84	1,42
13,87	1,40
13,89	1,41
13,91	1,40
13,94	1,41
13,96	1,39
13,99	1,40
14,01	1,38
14,04	1,39
14,06	1,38
14,09	1,39
14,11	1,38
14,13	1,37
14,16	1,36
14,18	1,37
14,21	1,37
14,23	1,36
14,26	1,35
14,28	1,36
14,31	1,37
14,33	1,38
14,35	1,37
14,38	1,37
14,40	1,38
14,43	1,39
14,45	1,38
14,48	1,38
14,50	1,37
14,52	1,37
14,55	1,37
14,57	1,36
14,60	1,36
14,62	1,36
14,65	1,35
14,67	1,35
14,70	1,34
14,72	1,35
14,74	1,33
14,77	1,32
14,79	1,31
14,82	1,33
14,84	1,31
14,87	1,32
14,89	1,31
14,92	1,33
14,94	1,32
14,96	1,32
14,99	1,31
15,01	1,34
15,04	1,33
15,06	1,34
15,09	1,33
15,11	1,35
15,14	1,35
15,16	1,35
15,18	1,33
15,21	1,33
15,23	1,32
15,26	1,32
15,28	1,32
15,31	1,32
15,33	1,32
15,36	1,32
15,38	1,32
15,40	1,32
15,43	1,32
15,45	1,31
15,48	1,32
15,50	1,31
15,53	1,34
15,55	1,34
15,57	1,35
15,60	1,35
15,62	1,39
15,65	1,38
15,67	1,40
15,70	1,39
15,72	1,42
15,75	1,43
15,77	1,45
15,79	1,43
15,82	1,45
15,84	1,45
15,87	1,47
15,89	1,46
15,92	1,48
15,94	1,48
15,97	1,50
15,99	1,50
16,01	1,52
16,04	1,52
16,06	1,53
16,09	1,53
16,11	1,56
16,14	1,56
16,16	1,58
16,19	1,59
16,21	1,62
16,23	1,67
16,26	1,70
16,28	1,71
16,31	1,74
16,33	1,76
16,36	1,79
16,38	1,80
16,41	1,81
16,43	1,82
16,45	1,84
16,48	1,85
16,50	1,88
16,53	1,89
16,55	1,93
16,58	1,94
16,60	1,98
16,63	2,00
16,65	2,05
16,67	2,05
16,70	2,08
16,72	2,10
16,75	2,13
16,77	2,15
16,80	2,18
16,82	2,19
16,84	2,26
16,87	2,28
16,89	2,31
16,92	2,34
16,94	2,39
16,97	2,42
16,99	2,45
17,02	2,45
17,04	2,48
17,06	2,50
17,09	2,53
17,11	2,55
17,14	2,57
17,16	2,60
17,19	2,63
17,21	2,65
17,24	2,67
17,26	2,70
17,28	2,70
17,31	2,73
17,33	2,74
17,36	2,77
17,38	2,77
17,41	2,80
17,43	2,81
17,46	2,87
17,48	2,88
17,50	2,90
17,53	2,91
17,55	2,96
17,58	2,96
17,60	2,99
17,63	2,98
17,65	3,00
17,68	3,01
17,70	3,03
17,72	3,02
17,75	3,04
17,77	3,03
17,80	3,05
17,82	3,04
17,85	3,06
17,87	3,06
17,89	3,05
17,92	3,04
17,94	3,05
17,97	3,05
17,99	3,06
18,02	3,06
18,04	3,07
18,07	3,09
18,09	3,10
18,11	3,10
18,14	3,10
18,16	3,10
18,19	3,10
18,21	3,08
18,24	3,07
18,26	3,05
18,29	3,05
18,31	3,04
18,33	3,03
18,36	3,02
18,38	3,02
18,41	3,00
18,43	2,99
18,46	2,97
18,48	2,96
18,51	2,93
18,53	2,92
18,55	2,89
18,58	2,88
18,60	2,86
18,63	2,85
18,65	2,83
18,68	2,84
18,70	2,82
18,73	2,81
18,75	2,79
18,77	2,80
18,80	2,78
18,82	2,76
18,85	2,74
18,87	2,73
18,90	2,71
18,92	2,69
18,94	2,65
18,97	2,63
18,99	2,62
19,02	2,60
19,04	2,58
19,07	2,56
19,09	2,54
19,12	2,50
19,14	2,48
19,16	2,46
19,19	2,45
19,21	2,40
19,24	2,39
19,26	2,37
19,29	2,38
19,31	2,35
19,34	2,33
19,36	2,30
19,38	2,32
19,41	2,30
19,43	2,29
19,46	2,26
19,48	2,26
19,51	2,24
19,53	2,25
19,56	2,20
19,58	2,21
19,60	2,18
19,63	2,19
19,65	2,16
19,68	2,16
19,70	2,13
19,73	2,14
19,75	2,11
19,78	2,12
19,80	2,10
19,82	2,09
19,85	2,08
19,87	2,08
19,90	2,07
19,92	2,07
19,95	2,06
19,97	2,07
19,99	2,09
20,02	2,09
20,04	2,08
20,07	2,09
20,09	2,09
20,12	2,10
20,14	2,09
20,17	2,08
20,19	2,08
20,21	2,09
20,24	2,10
20,26	2,10
20,29	2,10
20,31	2,11
20,34	2,12
20,36	2,13
20,39	2,15
20,41	2,17
20,43	2,17
20,46	2,19
20,48	2,21
20,51	2,23
20,53	2,24
20,56	2,26
20,58	2,28
20,61	2,34
20,63	2,36
20,65	2,38
20,68	2,42
20,70	2,45
20,73	2,48
20,75	2,51
20,78	2,52
20,80	2,56
20,83	2,60
20,85	2,62
20,87	2,65
20,90	2,68
20,92	2,72
20,95	2,75
20,97	2,79
21,00	2,82
21,02	2,87
21,05	2,90
21,07	2,96
21,09	3,01
21,12	3,07
21,14	3,11
21,17	3,17
21,19	3,21
21,22	3,30
21,24	3,34
21,26	3,40
21,29	3,44
21,31	3,52
21,34	3,58
21,36	3,66
21,39	3,70
21,41	3,78
21,44	3,84
21,46	3,92
21,48	3,96
21,51	4,02
21,53	4,06
21,56	4,13
21,58	4,18
21,61	4,24
21,63	4,28
21,66	4,34
21,68	4,40
21,70	4,48
21,73	4,53
21,75	4,59
21,78	4,65
21,80	4,72
21,83	4,80
21,85	4,86
21,88	4,90
21,90	4,96
21,92	5,02
21,95	5,06
21,97	5,11
22,00	5,15
22,02	5,20
22,05	5,25
22,07	5,30
22,10	5,34
22,12	5,37
22,14	5,41
22,17	5,45
22,19	5,48
22,22	5,51
22,24	5,54
22,27	5,55
22,29	5,58
22,31	5,61
22,34	5,63
22,36	5,65
22,39	5,66
22,41	5,68
22,44	5,72
22,46	5,73
22,49	5,73
22,51	5,75
22,53	5,77
22,56	5,77
22,58	5,76
22,61	5,77
22,63	5,76
22,66	5,76
22,68	5,74
22,71	5,72
22,73	5,70
22,75	5,71
22,78	5,68
22,80	5,68
22,83	5,65
22,85	5,65
22,88	5,60
22,90	5,59
22,93	5,54
22,95	5,53
22,97	5,47
23,00	5,45
23,02	5,40
23,05	5,40
23,07	5,35
23,10	5,32
23,12	5,28
23,15	5,27
23,17	5,22
23,19	5,19
23,22	5,15
23,24	5,12
23,27	5,07
23,29	5,03
23,32	4,97
23,34	4,92
23,36	4,87
23,39	4,82
23,41	4,77
23,44	4,73
23,46	4,69
23,49	4,62
23,51	4,57
23,54	4,53
23,56	4,48
23,58	4,41
23,61	4,36
23,63	4,31
23,66	4,28
23,68	4,23
23,71	4,18
23,73	4,14
23,76	4,12
23,78	4,07
23,80	4,03
23,83	3,98
23,85	3,95
23,88	3,90
23,90	3,85
23,93	3,79
23,95	3,75
23,98	3,70
24,00	3,65
24,02	3,60
24,05	3,57
24,07	3,53
24,10	3,50
24,12	3,46
24,15	3,44
24,17	3,39
24,20	3,35
24,22	3,29
24,24	3,26
24,27	3,21
24,29	3,18
24,32	3,13
24,34	3,12
24,37	3,11
24,39	3,10
24,42	3,06
24,44	3,05
24,46	3,03
24,49	3,03
24,51	3,00
24,54	2,97
24,56	2,95
24,59	2,95
24,61	2,92
24,63	2,91
24,66	2,89
24,68	2,89
24,71	2,87
24,73	2,87
24,76	2,86
24,78	2,87
24,81	2,84
24,83	2,85
24,85	2,84
24,88	2,86
24,90	2,85
24,93	2,87
24,95	2,87
24,98	2,93
25,00	2,93
25,03	2,95
25,05	2,96
25,07	3,00
25,10	3,02
25,12	3,05
25,15	3,05
25,17	3,09
25,20	3,12
25,22	3,16
25,25	3,18
25,27	3,22
25,29	3,26
25,32	3,30
25,34	3,33
25,37	3,37
25,39	3,41
25,42	3,44
25,44	3,48
25,47	3,54
25,49	3,59
25,51	3,64
25,54	3,71
25,56	3,77
25,59	3,88
25,61	3,94
25,64	4,02
25,66	4,07
25,68	4,16
25,71	4,22
25,73	4,29
25,76	4,33
25,78	4,41
25,81	4,48
25,83	4,57
25,86	4,65
25,88	4,74
25,90	4,83
25,93	4,93
25,95	5,03
25,98	5,11
26,00	5,20
26,03	5,27
26,05	5,36
26,08	5,46
26,10	5,56
26,12	5,66
26,15	5,77
26,17	5,88
26,20	6,03
26,22	6,15
26,25	6,26
26,27	6,39
26,30	6,50
26,32	6,61
26,34	6,70
26,37	6,80
26,39	6,90
26,42	7,01
26,44	7,09
26,47	7,21
26,49	7,32
26,52	7,45
26,54	7,54
26,56	7,67
26,59	7,77
26,61	7,89
26,64	7,95
26,66	8,06
26,69	8,13
26,71	8,23
26,73	8,28
26,76	8,38
26,78	8,44
26,81	8,56
26,83	8,63
26,86	8,72
26,88	8,78
26,91	8,88
26,93	8,93
26,95	8,99
26,98	9,02
27,00	9,08
27,03	9,12
27,05	9,17
27,08	9,20
27,10	9,24
27,13	9,28
27,15	9,32
27,17	9,35
27,20	9,37
27,22	9,39
27,25	9,37
27,27	9,38
27,30	9,38
27,32	9,38
27,35	9,36
27,37	9,36
27,39	9,34
27,42	9,38
27,44	9,34
27,47	9,32
27,49	9,29
27,52	9,30
27,54	9,25
27,57	9,22
27,59	9,15
27,61	9,14
27,64	9,08
27,66	9,06
27,69	8,98
27,71	8,95
27,74	8,89
27,76	8,84
27,78	8,76
27,81	8,70
27,83	8,60
27,86	8,53
27,88	8,43
27,91	8,38
27,93	8,29
27,96	8,23
27,98	8,14
28,00	8,07
28,03	8,00
28,05	7,94
28,08	7,83
28,10	7,75
28,13	7,67
28,15	7,59
28,18	7,50
28,20	7,39
28,22	7,32
28,25	7,24
28,27	7,15
28,30	7,05
28,32	6,97
28,35	6,88
28,37	6,80
28,40	6,69
28,42	6,59
28,44	6,49
28,47	6,39
28,49	6,29
28,52	6,19
28,54	6,09
28,57	5,99
28,59	5,91
28,62	5,83
28,64	5,75
28,66	5,66
28,69	5,58
28,71	5,51
28,74	5,45
28,76	5,36
28,79	5,27
28,81	5,20
28,84	5,13
28,86	5,05
28,88	4,98
28,91	4,89
28,93	4,83
28,96	4,77
28,98	4,71
29,01	4,64
29,03	4,58
29,05	4,52
29,08	4,46
29,10	4,39
29,13	4,34
29,15	4,29
29,18	4,22
29,20	4,19
29,23	4,15
29,25	4,13
29,27	4,09
29,30	4,06
29,32	4,02
29,35	4,03
29,37	3,99
29,40	3,97
29,42	3,94
29,45	3,94
29,47	3,92
29,49	3,92
29,52	3,89
29,54	3,89
29,57	3,88
29,59	3,88
29,62	3,87
29,64	3,88
29,67	3,87
29,69	3,88
29,71	3,88
29,74	3,90
29,76	3,91
29,79	3,93
29,81	3,95
29,84	3,98
29,86	4,01
29,89	4,04
29,91	4,06
29,93	4,11
29,96	4,17
29,98	4,21
30,01	4,25
30,03	4,32
30,06	4,38
30,08	4,46
30,10	4,50
30,13	4,56
30,15	4,62
30,18	4,70
30,20	4,75
30,23	4,82
30,25	4,88
30,28	4,96
30,30	5,03
30,32	5,12
30,35	5,20
30,37	5,31
30,40	5,39
30,42	5,50
30,45	5,60
30,47	5,72
30,50	5,80
30,52	5,90
30,54	6,01
30,57	6,15
30,59	6,26
30,62	6,37
30,64	6,49
30,67	6,64
30,69	6,79
30,72	6,92
30,74	7,06
30,76	7,21
30,79	7,37
30,81	7,51
30,84	7,64
30,86	7,78
30,89	7,92
30,91	8,06
30,94	8,20
30,96	8,35
30,98	8,53
31,01	8,68
31,03	8,87
31,06	9,06
31,08	9,25
31,11	9,42
31,13	9,57
31,15	9,71
31,18	9,90
31,20	10,04
31,23	10,19
31,25	10,34
31,28	10,52
31,30	10,69
31,33	10,87
31,35	11,03
31,37	11,21
31,40	11,37
31,42	11,53
31,45	11,64
31,47	11,78
31,50	11,92
31,52	12,07
31,55	12,18
31,57	12,30
31,59	12,42
31,62	12,56
31,64	12,67
31,67	12,81
31,69	12,92
31,72	13,04
31,74	13,15
31,77	13,25
31,79	13,35
31,81	13,44
31,84	13,51
31,86	13,58
31,89	13,65
31,91	13,72
31,94	13,79
31,96	13,85
31,99	13,90
32,01	13,96
32,03	14,00
32,06	14,04
32,08	14,06
32,11	14,08
32,13	14,09
32,16	14,09
32,18	14,09
32,20	14,08
32,23	14,05
32,25	14,03
32,28	14,01
32,30	13,96
32,33	13,92
32,35	13,86
32,38	13,82
32,40	13,77
32,42	13,71
32,45	13,63
32,47	13,58
32,50	13,52
32,52	13,46
32,55	13,36
32,57	13,28
32,60	13,18
32,62	13,10
32,64	12,96
32,67	12,85
32,69	12,73
32,72	12,63
32,74	12,50
32,77	12,40
32,79	12,26
32,82	12,17
32,84	12,04
32,86	11,92
32,89	11,78
32,91	11,65
32,94	11,48
32,96	11,36
32,99	11,19
33,01	11,05
33,04	10,87
33,06	10,75
33,08	10,61
33,11	10,52
33,13	10,36
33,16	10,25
33,18	10,11
33,21	10,00
33,23	9,84
33,26	9,69
33,28	9,51
33,30	9,36
33,33	9,22
33,35	9,06
33,38	8,92
33,40	8,79
33,43	8,67
33,45	8,54
33,47	8,42
33,50	8,29
33,52	8,17
33,55	8,01
33,57	7,87
33,60	7,74
33,62	7,60
33,65	7,46
33,67	7,34
33,69	7,22
33,72	7,15
33,74	7,03
33,77	6,93
33,79	6,83
33,82	6,76
33,84	6,66
33,87	6,56
33,89	6,45
33,91	6,37
33,94	6,27
33,96	6,18
33,99	6,08
34,01	6,02
34,04	5,95
34,06	5,89
34,09	5,82
34,11	5,78
34,13	5,73
34,16	5,66
34,18	5,60
34,21	5,57
34,23	5,51
34,26	5,47
34,28	5,43
34,31	5,41
34,33	5,42
34,35	5,40
34,38	5,38
34,40	5,37
34,43	5,38
34,45	5,38
34,48	5,38
34,50	5,36
34,52	5,36
34,55	5,39
34,57	5,40
34,60	5,42
34,62	5,43
34,65	5,46
34,67	5,49
34,70	5,53
34,72	5,55
34,74	5,60
34,77	5,63
34,79	5,69
34,82	5,73
34,84	5,81
34,87	5,86
34,89	5,95
34,92	6,01
34,94	6,14
34,96	6,21
34,99	6,31
35,01	6,38
35,04	6,50
35,06	6,58
35,09	6,69
35,11	6,76
35,14	6,88
35,16	6,99
35,18	7,14
35,21	7,25
35,23	7,39
35,26	7,52
35,28	7,68
35,31	7,79
35,33	7,93
35,36	8,05
35,38	8,18
35,40	8,32
35,43	8,48
35,45	8,62
35,48	8,81
35,50	8,98
35,53	9,17
35,55	9,39
35,57	9,58
35,60	9,78
35,62	9,96
35,65	10,17
35,67	10,36
35,70	10,56
35,72	10,75
35,75	10,97
35,77	11,16
35,79	11,39
35,82	11,61
35,84	11,85
35,87	12,07
35,89	12,30
35,92	12,54
35,94	12,76
35,97	12,98
35,99	13,17
36,01	13,38
36,04	13,61
36,06	13,83
36,09	14,03
36,11	14,28
36,14	14,52
36,16	14,80
36,19	15,04
36,21	15,28
36,23	15,53
36,26	15,77
36,28	15,97
36,31	16,16
36,33	16,34
36,36	16,55
36,38	16,73
36,41	16,91
36,43	17,10
36,45	17,32
36,48	17,52
36,50	17,71
36,53	17,90
36,55	18,09
36,58	18,26
36,60	18,40
36,62	18,54
36,65	18,66
36,67	18,79
36,70	18,90
36,72	19,01
36,75	19,10
36,77	19,23
36,80	19,32
36,82	19,43
36,84	19,51
36,87	19,64
36,89	19,70
36,92	19,79
36,94	19,84
36,97	19,92
36,99	19,96
37,02	20,00
37,04	19,97
37,06	20,00
37,09	20,01
37,11	20,01
37,14	19,98
37,16	19,96
37,19	19,92
37,21	19,88
37,24	19,84
37,26	19,78
37,28	19,72
37,31	19,62
37,33	19,54
37,36	19,46
37,38	19,37
37,41	19,25
37,43	19,14
37,46	19,02
37,48	18,94
37,50	18,81
37,53	18,67
37,55	18,55
37,58	18,45
37,60	18,31
37,63	18,18
37,65	17,99
37,68	17,87
37,70	17,70
37,72	17,54
37,75	17,32
37,77	17,16
37,80	16,93
37,82	16,76
37,85	16,53
37,87	16,38
37,89	16,18
37,92	16,02
37,94	15,80
37,97	15,65
37,99	15,44
38,02	15,27
38,04	15,03
38,07	14,82
38,09	14,60
38,11	14,41
38,14	14,16
38,16	13,96
38,19	13,77
38,21	13,58
38,24	13,39
38,26	13,20
38,29	13,01
38,31	12,83
38,33	12,64
38,36	12,43
38,38	12,23
38,41	12,02
38,43	11,82
38,46	11,61
38,48	11,43
38,51	11,27
38,53	11,09
38,55	10,92
38,58	10,77
38,60	10,62
38,63	10,46
38,65	10,30
38,68	10,14
38,70	10,00
38,73	9,85
38,75	9,69
38,77	9,54
38,80	9,40
38,82	9,28
38,85	9,15
38,87	9,02
38,90	8,91
38,92	8,82
38,94	8,72
38,97	8,62
38,99	8,53
39,02	8,43
39,04	8,32
39,07	8,23
39,09	8,14
39,12	8,06
39,14	7,97
39,16	7,91
39,19	7,86
39,21	7,83
39,24	7,78
39,26	7,75
39,29	7,73
39,31	7,74
39,34	7,71
39,36	7,70
39,38	7,69
39,41	7,72
39,43	7,71
39,46	7,72
39,48	7,71
39,51	7,75
39,53	7,76
39,56	7,79
39,58	7,80
39,60	7,85
39,63	7,89
39,65	7,94
39,68	7,99
39,70	8,07
39,73	8,14
39,75	8,22
39,78	8,30
39,80	8,38
39,82	8,45
39,85	8,53
39,87	8,62
39,90	8,72
39,92	8,83
39,95	8,94
39,97	9,07
39,99	9,23
40,02	9,38
40,04	9,54
40,07	9,69
40,09	9,87
40,12	9,99
40,14	10,16
40,17	10,29
40,19	10,47
40,21	10,61
40,24	10,79
40,26	10,95
40,29	11,17
40,31	11,35
40,34	11,58
40,36	11,77
40,39	12,01
40,41	12,25
40,43	12,45
40,46	12,64
40,48	12,88
40,51	13,09
40,53	13,34
40,56	13,56
40,58	13,79
40,61	14,07
40,63	14,39
40,65	14,66
40,68	14,94
40,70	15,23
40,73	15,55
40,75	15,86
40,78	16,11
40,80	16,36
40,83	16,63
40,85	16,91
40,87	17,17
40,90	17,44
40,92	17,70
40,95	18,01
40,97	18,29
41,00	18,59
41,02	18,89
41,05	19,22
41,07	19,52
41,09	19,79
41,12	20,06
41,14	20,36
41,17	20,63
41,19	20,90
41,22	21,15
41,24	21,42
41,26	21,70
41,29	21,99
41,31	22,29
41,34	22,58
41,36	22,84
41,39	23,11
41,41	23,31
41,44	23,54
41,46	23,74
41,48	23,93
41,51	24,12
41,53	24,33
41,56	24,51
41,58	24,73
41,61	24,94
41,63	25,17
41,66	25,34
41,68	25,52
41,70	25,68
41,73	25,83
41,75	25,96
41,78	26,09
41,80	26,17
41,83	26,28
41,85	26,38
41,88	26,46
41,90	26,53
41,92	26,60
41,95	26,66
41,97	26,71
42,00	26,75
42,02	26,76
42,05	26,78
42,07	26,79
42,10	26,79
42,12	26,77
42,14	26,77
42,17	26,74
42,19	26,71
42,22	26,65
42,24	26,60
42,27	26,52
42,29	26,41
42,31	26,30
42,34	26,20
42,36	26,09
42,39	25,98
42,41	25,85
42,44	25,73
42,46	25,61
42,49	25,47
42,51	25,31
42,53	25,12
42,56	24,94
42,58	24,76
42,61	24,52
