Spannung U1	Strom IA
7,00	0,19
7,03	0,19
7,05	0,17
7,08	0,19
7,10	0,19
7,13	0,20
7,15	0,21
7,17	0,20
7,20	0,20
7,22	0,19
7,25	0,20
7,27	0,19
7,30	0,20
7,32	0,19
7,35	0,18
7,37	0,19
7,39	0,20
7,42	0,21
7,44	0,22
7,47	0,20
7,49	0,20
7,52	0,17
7,54	0,17
7,57	0,17
7,59	0,20
7,61	0,19
7,64	0,20
7,66	0,20
7,69	0,18
7,71	0,21
7,74	0,21
7,76	0,21
7,78	0,19
7,81	0,19
7,83	0,16
7,86	0,17
7,88	0,18
7,91	0,20
7,93	0,20
7,96	0,20
7,98	0,21
8,00	0,20
8,03	0,22
8,05	0,22
8,08	0,21
8,10	0,21
8,13	0,19
8,15	0,18
8,18	0,18
8,20	0,18
8,22	0,19
8,25	0,19
8,27	0,19
8,30	0,19
8,32	0,20
8,35	0,21
8,37	0,22
8,40	0,21
8,42	0,19
8,44	0,19
8,47	0,18
8,49	0,17
8,52	0,17
8,54	0,19
8,57	0,18
8,59	0,19
8,62	0,18
8,64	0,18
8,66	0,21
8,69	0,20
8,71	0,21
8,74	0,22
8,76	0,22
8,79	0,21
8,81	0,24
8,84	0,23
8,86	0,22
8,88	0,21
8,91	0,20
8,93	0,19
8,96	0,18
8,98	0,19
9,01	0,21
9,03	0,21
9,05	0,21
9,08	0,21
9,10	0,22
9,13	0,23
9,15	0,23
9,18	0,22
9,20	0,20
9,23	0,21
9,25	0,20
9,27	0,20
9,30	0,20
9,32	0,23
9,35	0,22
9,37	0,21
9,40	0,21
9,42	0,21
9,45	0,21
9,47	0,21
9,49	0,22
9,52	0,20
9,54	0,21
9,57	0,20
9,59	0,20
9,62	0,19
9,64	0,19
9,67	0,20
9,69	0,20
9,71	0,20
9,74	0,21
9,76	0,23
9,79	0,23
9,81	0,23
9,84	0,23
9,86	0,22
9,89	0,20
9,91	0,21
9,93	0,21
9,96	0,21
9,98	0,22
10,01	0,23
10,03	0,21
10,06	0,22
10,08	0,23
10,10	0,23
10,13	0,24
10,15	0,25
10,18	0,24
10,20	0,23
10,23	0,26
10,25	0,25
10,28	0,25
10,30	0,22
10,32	0,22
10,35	0,20
10,37	0,20
10,40	0,20
10,42	0,22
10,45	0,22
10,47	0,20
10,50	0,21
10,52	0,20
10,54	0,22
10,57	0,23
10,59	0,23
10,62	0,21
10,64	0,21
10,67	0,20
10,69	0,19
10,72	0,19
10,74	0,21
10,76	0,21
10,79	0,21
10,81	0,21
10,84	0,22
10,86	0,24
10,89	0,25
10,91	0,24
10,94	0,25
10,96	0,24
10,98	0,21
11,01	0,22
11,03	0,20
11,06	0,20
11,08	0,21
11,11	0,21
11,13	0,20
11,15	0,21
11,18	0,23
11,20	0,22
11,23	0,23
11,25	0,22
11,28	0,22
11,30	0,20
11,33	0,23
11,35	0,23
11,37	0,24
11,40	0,23
11,42	0,22
11,45	0,21
11,47	0,20
11,50	0,19
11,52	0,22
11,55	0,22
11,57	0,22
11,59	0,22
11,62	0,23
11,64	0,24
11,67	0,25
11,69	0,24
11,72	0,21
11,74	0,22
11,77	0,20
11,79	0,20
11,81	0,18
11,84	0,22
11,86	0,21
11,89	0,21
11,91	0,20
11,94	0,22
11,96	0,24
11,99	0,23
12,01	0,25
12,03	0,25
12,06	0,24
12,08	0,22
12,11	0,24
12,13	0,22
12,16	0,22
12,18	0,23
12,21	0,22
12,23	0,23
12,25	0,24
12,28	0,25
12,30	0,25
12,33	0,26
12,35	0,26
12,38	0,25
12,40	0,26
12,42	0,25
12,45	0,25
12,47	0,25
12,50	0,24
12,52	0,25
12,55	0,24
12,57	0,25
12,60	0,22
12,62	0,24
12,64	0,22
12,67	0,23
12,69	0,24
12,72	0,26
12,74	0,29
12,77	0,28
12,79	0,29
12,82	0,27
12,84	0,28
12,86	0,26
12,89	0,28
12,91	0,27
12,94	0,26
12,96	0,27
12,99	0,26
13,01	0,27
13,04	0,27
13,06	0,29
13,08	0,29
13,11	0,29
13,13	0,29
13,16	0,28
13,18	0,27
13,21	0,27
13,23	0,26
13,26	0,25
13,28	0,26
13,30	0,25
13,33	0,26
13,35	0,27
13,38	0,29
13,40	0,30
13,43	0,30
13,45	0,30
13,47	0,30
13,50	0,28
13,52	0,28
13,55	0,27
13,57	0,27
13,60	0,26
13,62	0,27
13,65	0,26
13,67	0,27
13,69	0,25
13,72	0,25
13,74	0,26
13,77	0,25
13,79	0,27
13,82	0,29
13,84	0,31
13,87	0,30
13,89	0,30
13,91	0,30
13,94	0,29
13,96	0,27
13,99	0,27
14,01	0,27
14,04	0,26
14,06	0,25
14,09	0,26
14,11	0,25
14,13	0,26
14,16	0,28
14,18	0,29
14,21	0,28
14,23	0,29
14,26	0,30
14,28	0,27
14,31	0,28
14,33	0,26
14,35	0,27
14,38	0,26
14,40	0,26
14,43	0,27
14,45	0,28
14,48	0,29
14,50	0,28
14,52	0,29
14,55	0,27
14,57	0,29
14,60	0,27
14,62	0,27
14,65	0,28
14,67	0,28
14,70	0,27
14,72	0,26
14,74	0,28
14,77	0,27
14,79	0,26
14,82	0,25
14,84	0,25
14,87	0,25
14,89	0,25
14,92	0,27
14,94	0,27
14,96	0,27
14,99	0,26
15,01	0,27
15,04	0,27
15,06	0,26
15,09	0,27
15,11	0,24
15,14	0,23
15,16	0,23
15,18	0,23
15,21	0,22
15,23	0,25
15,26	0,28
15,28	0,27
15,31	0,29
15,33	0,27
15,36	0,26
15,38	0,25
15,40	0,25
15,43	0,23
15,45	0,24
15,48	0,26
15,50	0,25
15,53	0,26
15,55	0,26
15,57	0,27
15,60	0,27
15,62	0,27
15,65	0,26
15,67	0,28
15,70	0,27
15,72	0,26
15,75	0,26
15,77	0,26
15,79	0,24
15,82	0,24
15,84	0,23
15,87	0,25
15,89	0,24
15,92	0,24
15,94	0,24
15,97	0,25
15,99	0,25
16,01	0,26
16,04	0,28
16,06	0,27
16,09	0,27
16,11	0,26
16,14	0,26
16,16	0,25
16,19	0,26
16,21	0,25
16,23	0,27
16,26	0,28
16,28	0,26
16,31	0,28
16,33	0,28
16,36	0,28
16,38	0,28
16,41	0,28
16,43	0,28
16,45	0,29
16,48	0,29
16,50	0,28
16,53	0,27
16,55	0,28
16,58	0,27
16,60	0,28
16,63	0,28
16,65	0,31
16,67	0,34
16,70	0,35
16,72	0,35
16,75	0,36
16,77	0,37
16,80	0,34
16,82	0,35
16,84	0,33
16,87	0,34
16,89	0,34
16,92	0,34
16,94	0,34
16,97	0,36
16,99	0,37
17,02	0,36
17,04	0,37
17,06	0,37
17,09	0,38
17,11	0,37
17,14	0,37
17,16	0,36
17,19	0,36
17,21	0,37
17,24	0,37
17,26	0,38
17,28	0,39
17,31	0,37
17,33	0,37
17,36	0,36
17,38	0,36
17,41	0,36
17,43	0,39
17,46	0,39
17,48	0,39
17,50	0,39
17,53	0,38
17,55	0,39
17,58	0,38
17,60	0,40
17,63	0,38
17,65	0,40
17,68	0,39
17,70	0,39
17,72	0,39
17,75	0,41
17,77	0,43
17,80	0,43
17,82	0,44
17,85	0,43
17,87	0,46
17,89	0,44
17,92	0,44
17,94	0,43
17,97	0,42
17,99	0,39
18,02	0,38
18,04	0,38
18,07	0,39
18,09	0,40
18,11	0,41
18,14	0,41
18,16	0,42
18,19	0,42
18,21	0,43
18,24	0,42
18,26	0,41
18,29	0,40
18,31	0,39
18,33	0,39
18,36	0,39
18,38	0,40
18,41	0,39
18,43	0,40
18,46	0,39
18,48	0,39
18,51	0,41
18,53	0,41
18,55	0,42
18,58	0,40
18,60	0,41
18,63	0,38
18,65	0,38
18,68	0,38
18,70	0,38
18,73	0,36
18,75	0,35
18,77	0,36
18,80	0,34
18,82	0,36
18,85	0,37
18,87	0,37
18,90	0,37
18,92	0,36
18,94	0,37
18,97	0,38
18,99	0,38
19,02	0,39
19,04	0,38
19,07	0,37
19,09	0,35
19,12	0,35
19,14	0,34
19,16	0,37
19,19	0,34
19,21	0,35
19,24	0,35
19,26	0,34
19,29	0,35
19,31	0,37
19,34	0,37
19,36	0,34
19,38	0,36
19,41	0,34
19,43	0,33
19,46	0,34
19,48	0,35
19,51	0,34
19,53	0,33
19,56	0,34
19,58	0,31
19,60	0,34
19,63	0,33
19,65	0,33
19,68	0,33
19,70	0,33
19,73	0,32
19,75	0,32
19,78	0,33
19,80	0,33
19,82	0,33
19,85	0,32
19,87	0,31
19,90	0,30
19,92	0,30
19,95	0,30
19,97	0,30
19,99	0,30
20,02	0,30
20,04	0,30
20,07	0,32
20,09	0,32
20,12	0,33
20,14	0,29
20,17	0,28
20,19	0,27
20,21	0,26
20,24	0,27
20,26	0,30
20,29	0,31
20,31	0,29
20,34	0,31
20,36	0,28
20,39	0,30
20,41	0,31
20,43	0,30
20,46	0,29
20,48	0,29
20,51	0,27
20,53	0,27
20,56	0,29
20,58	0,29
20,61	0,30
20,63	0,31
20,65	0,29
20,68	0,30
20,70	0,31
20,73	0,32
20,75	0,32
20,78	0,32
20,80	0,31
20,83	0,30
20,85	0,31
20,87	0,30
20,90	0,32
20,92	0,32
20,95	0,34
20,97	0,34
21,00	0,35
21,02	0,36
21,05	0,37
21,07	0,37
21,09	0,35
21,12	0,37
21,14	0,36
21,17	0,39
21,19	0,41
21,22	0,42
21,24	0,42
21,26	0,42
21,29	0,41
21,31	0,40
21,34	0,41
21,36	0,42
21,39	0,43
21,41	0,44
21,44	0,44
21,46	0,45
21,48	0,47
21,51	0,48
21,53	0,48
21,56	0,48
21,58	0,49
21,61	0,47
21,63	0,50
21,66	0,50
21,68	0,54
21,70	0,53
21,73	0,54
21,75	0,55
21,78	0,55
21,80	0,58
21,83	0,58
21,85	0,60
21,88	0,57
21,90	0,59
21,92	0,56
21,95	0,57
21,97	0,58
22,00	0,61
22,02	0,61
22,05	0,61
22,07	0,62
22,10	0,61
22,12	0,64
22,14	0,65
22,17	0,64
22,19	0,64
22,22	0,63
22,24	0,62
22,27	0,63
22,29	0,64
22,31	0,65
22,34	0,67
22,36	0,67
22,39	0,66
22,41	0,67
22,44	0,67
22,46	0,67
22,49	0,66
22,51	0,66
22,53	0,66
22,56	0,65
22,58	0,68
22,61	0,68
22,63	0,69
22,66	0,67
22,68	0,67
22,71	0,63
22,73	0,63
22,75	0,64
22,78	0,66
22,80	0,66
22,83	0,66
22,85	0,67
22,88	0,66
22,90	0,69
22,93	0,68
22,95	0,67
22,97	0,64
23,00	0,63
23,02	0,61
23,05	0,61
23,07	0,61
23,10	0,63
23,12	0,63
23,15	0,63
23,17	0,63
23,19	0,63
23,22	0,63
23,24	0,64
23,27	0,64
23,29	0,61
23,32	0,61
23,34	0,59
23,36	0,59
23,39	0,58
23,41	0,60
23,44	0,59
23,46	0,58
23,49	0,57
23,51	0,56
23,54	0,58
23,56	0,57
23,58	0,57
23,61	0,56
23,63	0,56
23,66	0,53
23,68	0,55
23,71	0,54
23,73	0,54
23,76	0,55
23,78	0,54
23,80	0,52
23,83	0,52
23,85	0,52
23,88	0,51
23,90	0,51
23,93	0,50
23,95	0,49
23,98	0,49
24,00	0,50
24,02	0,51
24,05	0,52
24,07	0,48
24,10	0,48
24,12	0,45
24,15	0,44
24,17	0,41
24,20	0,45
24,22	0,43
24,24	0,43
24,27	0,43
24,29	0,42
24,32	0,43
24,34	0,42
24,37	0,42
24,39	0,39
24,42	0,40
24,44	0,37
24,46	0,38
24,49	0,39
24,51	0,40
24,54	0,40
24,56	0,39
24,59	0,39
24,61	0,39
24,63	0,40
24,66	0,38
24,68	0,39
24,71	0,36
24,73	0,34
24,76	0,34
24,78	0,33
24,81	0,33
24,83	0,35
24,85	0,35
24,88	0,34
24,90	0,34
24,93	0,35
24,95	0,34
24,98	0,35
25,00	0,35
25,03	0,35
25,05	0,35
25,07	0,34
25,10	0,35
25,12	0,34
25,15	0,34
25,17	0,33
25,20	0,34
25,22	0,32
25,25	0,33
25,27	0,35
25,29	0,35
25,32	0,36
25,34	0,35
25,37	0,36
25,39	0,37
25,42	0,40
25,44	0,40
25,47	0,40
25,49	0,38
25,51	0,35
25,54	0,34
25,56	0,34
25,59	0,36
25,61	0,38
25,64	0,39
25,66	0,40
25,68	0,40
25,71	0,41
25,73	0,44
25,76	0,44
25,78	0,44
25,81	0,43
25,83	0,44
25,86	0,43
25,88	0,45
25,90	0,46
25,93	0,50
25,95	0,50
25,98	0,52
26,00	0,53
26,03	0,54
26,05	0,58
26,08	0,59
26,10	0,61
26,12	0,62
26,15	0,63
26,17	0,62
26,20	0,64
26,22	0,64
26,25	0,66
26,27	0,69
26,30	0,71
26,32	0,73
26,34	0,73
26,37	0,75
26,39	0,76
26,42	0,77
26,44	0,78
26,47	0,80
26,49	0,81
26,52	0,85
26,54	0,88
26,56	0,88
26,59	0,88
26,61	0,89
26,64	0,87
26,66	0,88
26,69	0,91
26,71	0,94
26,73	0,95
26,76	0,96
26,78	0,97
26,81	0,96
26,83	1,01
26,86	1,01
26,88	1,03
26,91	1,01
26,93	1,02
26,95	1,00
26,98	1,01
27,00	1,00
27,03	1,02
27,05	1,03
27,08	1,03
27,10	1,04
27,13	1,06
27,15	1,08
27,17	1,09
27,20	1,08
27,22	1,08
27,25	1,08
27,27	1,07
27,30	1,06
27,32	1,07
27,35	1,07
27,37	1,06
27,39	1,07
27,42	1,06
27,44	1,07
27,47	1,07
27,49	1,08
27,52	1,06
27,54	1,07
27,57	1,05
27,59	1,03
27,61	1,04
27,64	1,03
27,66	1,03
27,69	1,02
27,71	1,03
27,74	1,01
27,76	1,01
27,78	1,01
27,81	1,00
27,83	1,00
27,86	0,97
27,88	0,98
27,91	0,96
27,93	0,98
27,96	0,98
27,98	0,98
28,00	0,95
28,03	0,93
28,05	0,91
28,08	0,89
28,10	0,87
28,13	0,89
28,15	0,87
28,18	0,85
28,20	0,84
28,22	0,85
28,25	0,86
28,27	0,87
28,30	0,85
28,32	0,85
28,35	0,84
28,37	0,80
28,40	0,79
28,42	0,77
28,44	0,76
28,47	0,74
28,49	0,74
28,52	0,72
28,54	0,71
28,57	0,73
28,59	0,71
28,62	0,71
28,64	0,70
28,66	0,69
28,69	0,68
28,71	0,68
28,74	0,66
28,76	0,65
28,79	0,65
28,81	0,61
28,84	0,62
28,86	0,60
28,88	0,60
28,91	0,60
28,93	0,59
28,96	0,58
28,98	0,58
29,01	0,57
29,03	0,56
29,05	0,56
29,08	0,55
29,10	0,53
29,13	0,52
29,15	0,50
29,18	0,50
29,20	0,47
29,23	0,47
29,25	0,46
29,27	0,46
29,30	0,46
29,32	0,47
29,35	0,50
29,37	0,49
29,40	0,48
29,42	0,47
29,45	0,47
29,47	0,43
29,49	0,42
29,52	0,41
29,54	0,40
29,57	0,41
29,59	0,39
29,62	0,39
29,64	0,38
29,67	0,40
29,69	0,39
29,71	0,39
29,74	0,40
29,76	0,39
29,79	0,39
29,81	0,38
29,84	0,38
29,86	0,37
29,89	0,37
29,91	0,37
29,93	0,37
29,96	0,37
29,98	0,38
30,01	0,38
30,03	0,38
30,06	0,38
30,08	0,40
30,10	0,38
30,13	0,39
30,15	0,38
30,18	0,38
30,20	0,38
30,23	0,39
30,25	0,40
30,28	0,41
30,30	0,40
30,32	0,40
30,35	0,41
30,37	0,42
30,40	0,44
30,42	0,46
30,45	0,50
30,47	0,50
30,50	0,51
30,52	0,52
30,54	0,53
30,57	0,53
30,59	0,54
30,62	0,55
30,64	0,56
30,67	0,58
30,69	0,60
30,72	0,62
30,74	0,65
30,76	0,69
30,79	0,71
30,81	0,74
30,84	0,76
30,86	0,78
30,89	0,77
30,91	0,81
30,94	0,79
30,96	0,83
30,98	0,84
31,01	0,87
31,03	0,90
31,06	0,94
31,08	1,00
31,11	1,02
31,13	1,05
31,15	1,05
31,18	1,10
31,20	1,09
31,23	1,11
31,25	1,11
31,28	1,13
31,30	1,15
31,33	1,17
31,35	1,20
31,37	1,23
31,40	1,25
31,42	1,28
31,45	1,29
31,47	1,32
31,50	1,33
31,52	1,37
31,55	1,38
31,57	1,39
31,59	1,41
31,62	1,43
31,64	1,45
31,67	1,46
31,69	1,49
31,72	1,47
31,74	1,48
31,77	1,50
31,79	1,51
31,81	1,52
31,84	1,56
31,86	1,59
31,89	1,59
31,91	1,61
31,94	1,61
31,96	1,61
31,99	1,60
32,01	1,60
32,03	1,58
32,06	1,60
32,08	1,60
32,11	1,59
32,13	1,61
32,16	1,61
32,18	1,62
32,20	1,63
32,23	1,63
32,25	1,63
32,28	1,64
32,30	1,62
32,33	1,62
32,35	1,61
32,38	1,60
32,40	1,57
32,42	1,58
32,45	1,56
32,47	1,56
32,50	1,55
32,52	1,55
32,55	1,54
32,57	1,54
32,60	1,53
32,62	1,52
32,64	1,52
32,67	1,48
32,69	1,47
32,72	1,44
32,74	1,43
32,77	1,42
32,79	1,42
32,82	1,38
32,84	1,37
32,86	1,37
32,89	1,34
32,91	1,33
32,94	1,34
32,96	1,31
32,99	1,29
33,01	1,28
33,04	1,25
33,06	1,24
33,08	1,24
33,11	1,21
33,13	1,19
33,16	1,18
33,18	1,17
33,21	1,15
33,23	1,13
33,26	1,13
33,28	1,13
33,30	1,10
33,33	1,08
33,35	1,06
33,38	1,05
33,40	1,00
33,43	1,00
33,45	0,97
33,47	0,97
33,50	0,95
33,52	0,93
33,55	0,91
33,57	0,91
33,60	0,90
33,62	0,87
33,65	0,87
33,67	0,84
33,69	0,84
33,72	0,83
33,74	0,81
33,77	0,79
33,79	0,79
33,82	0,78
33,84	0,75
33,87	0,75
33,89	0,74
33,91	0,71
33,94	0,69
33,96	0,68
33,99	0,66
34,01	0,65
34,04	0,66
34,06	0,65
34,09	0,63
34,11	0,62
34,13	0,61
34,16	0,59
34,18	0,57
34,21	0,58
34,23	0,54
34,26	0,54
34,28	0,53
34,31	0,52
34,33	0,51
34,35	0,53
34,38	0,54
34,40	0,52
34,43	0,53
34,45	0,51
34,48	0,52
34,50	0,51
34,52	0,50
34,55	0,48
34,57	0,47
34,60	0,45
34,62	0,43
34,65	0,44
34,67	0,45
34,70	0,45
34,72	0,45
34,74	0,45
34,77	0,45
34,79	0,45
34,82	0,45
34,84	0,44
34,87	0,43
34,89	0,43
34,92	0,42
34,94	0,44
34,96	0,45
34,99	0,47
35,01	0,47
35,04	0,47
35,06	0,47
35,09	0,47
35,11	0,50
35,14	0,51
35,16	0,54
35,18	0,54
35,21	0,55
35,23	0,54
35,26	0,55
35,28	0,56
35,31	0,58
35,33	0,59
35,36	0,59
35,38	0,62
35,40	0,63
35,43	0,66
35,45	0,68
35,48	0,71
35,50	0,74
35,53	0,75
35,55	0,78
35,57	0,82
35,60	0,85
35,62	0,89
35,65	0,90
35,67	0,91
35,70	0,93
35,72	0,96
35,75	0,98
35,77	1,04
35,79	1,07
35,82	1,10
35,84	1,14
35,87	1,17
35,89	1,22
35,92	1,26
35,94	1,30
35,97	1,31
35,99	1,36
36,01	1,37
36,04	1,40
36,06	1,43
36,09	1,48
36,11	1,52
36,14	1,56
36,16	1,61
36,19	1,63
36,21	1,69
36,23	1,72
36,26	1,75
36,28	1,77
36,31	1,80
36,33	1,82
36,36	1,85
36,38	1,88
36,41	1,92
36,43	1,95
36,45	1,98
36,48	2,01
36,50	2,05
36,53	2,08
36,55	2,13
36,58	2,15
36,60	2,16
36,62	2,17
36,65	2,17
36,67	2,22
36,70	2,23
36,72	2,26
36,75	2,25
36,77	2,28
36,80	2,26
36,82	2,27
36,84	2,29
36,87	2,32
36,89	2,33
36,92	2,34
36,94	2,34
36,97	2,34
36,99	2,37
37,02	2,38
37,04	2,38
37,06	2,37
37,09	2,36
37,11	2,34
37,14	2,35
37,16	2,35
37,19	2,36
37,21	2,36
37,24	2,34
37,26	2,33
37,28	2,33
37,31	2,32
37,33	2,32
37,36	2,31
37,38	2,28
37,41	2,27
37,43	2,25
37,46	2,24
37,48	2,22
37,50	2,22
37,53	2,20
37,55	2,18
37,58	2,17
37,60	2,14
37,63	2,14
37,65	2,12
37,68	2,11
37,70	2,07
37,72	2,05
37,75	2,01
37,77	2,02
37,80	2,00
37,82	1,97
37,85	1,95
37,87	1,92
37,89	1,87
37,92	1,85
37,94	1,84
37,97	1,82
37,99	1,80
38,02	1,77
38,04	1,74
38,07	1,72
38,09	1,70
38,11	1,68
38,14	1,65
38,16	1,60
38,19	1,57
38,21	1,52
38,24	1,50
38,26	1,48
38,29	1,49
38,31	1,46
38,33	1,44
38,36	1,42
38,38	1,39
38,41	1,39
38,43	1,35
38,46	1,33
38,48	1,27
38,51	1,25
38,53	1,21
38,55	1,20
38,58	1,19
38,60	1,18
38,63	1,16
38,65	1,13
38,68	1,11
38,70	1,08
38,73	1,07
38,75	1,07
38,77	1,05
38,80	1,02
38,82	1,00
38,85	0,97
38,87	0,93
38,90	0,92
38,92	0,92
38,94	0,90
38,97	0,89
38,99	0,87
39,02	0,85
39,04	0,84
39,07	0,83
39,09	0,81
39,12	0,78
39,14	0,77
39,16	0,75
39,19	0,76
39,21	0,74
39,24	0,75
39,26	0,71
39,29	0,71
39,31	0,67
39,34	0,66
39,36	0,65
39,38	0,65
39,41	0,65
39,43	0,63
39,46	0,62
39,48	0,62
39,51	0,63
39,53	0,62
39,56	0,63
39,58	0,61
39,60	0,60
39,63	0,59
39,65	0,59
39,68	0,58
39,70	0,60
39,73	0,59
39,75	0,59
39,78	0,59
39,80	0,59
39,82	0,60
39,85	0,62
39,87	0,61
39,90	0,60
39,92	0,61
39,95	0,60
39,97	0,61
39,99	0,62
40,02	0,66
40,04	0,67
40,07	0,69
40,09	0,70
40,12	0,71
40,14	0,74
40,17	0,74
40,19	0,77
40,21	0,77
40,24	0,79
40,26	0,80
40,29	0,85
40,31	0,86
40,34	0,90
40,36	0,94
40,39	0,94
40,41	0,98
40,43	1,02
40,46	1,06
40,48	1,08
40,51	1,12
40,53	1,15
40,56	1,17
40,58	1,21
40,61	1,26
40,63	1,31
40,65	1,35
40,68	1,37
40,70	1,43
40,73	1,45
40,75	1,50
40,78	1,55
40,80	1,62
40,83	1,64
40,85	1,69
40,87	1,73
40,90	1,75
40,92	1,83
40,95	1,87
40,97	1,93
41,00	1,96
41,02	2,01
41,05	2,03
41,07	2,10
41,09	2,16
41,12	2,21
41,14	2,27
41,17	2,31
41,19	2,35
41,22	2,38
41,24	2,45
41,26	2,48
41,29	2,54
41,31	2,56
41,34	2,60
41,36	2,64
41,39	2,69
41,41	2,73
41,44	2,79
41,46	2,81
41,48	2,85
41,51	2,88
41,53	2,91
41,56	2,95
41,58	2,99
41,61	3,01
41,63	3,04
41,66	3,08
41,68	3,10
41,70	3,16
41,73	3,16
41,75	3,19
41,78	3,17
41,80	3,18
41,83	3,17
41,85	3,19
41,88	3,22
41,90	3,23
41,92	3,25
41,95	3,25
41,97	3,25
42,00	3,25
42,02	3,28
42,05	3,29
42,07	3,29
42,10	3,28
42,12	3,27
42,14	3,25
42,17	3,24
42,19	3,23
42,22	3,25
42,24	3,24
42,27	3,23
42,29	3,21
42,31	3,20
42,34	3,20
42,36	3,19
42,39	3,17
42,41	3,14
42,44	3,12
42,46	3,09
42,49	3,06
42,51	3,02
42,53	3,01
42,56	3,00
42,58	2,95
42,61	2,94
