Spannung U1	Strom IA
7,00	0,18
7,03	0,21
7,05	0,21
7,08	0,21
7,10	0,21
7,13	0,20
7,15	0,21
7,17	0,22
7,20	0,20
7,22	0,20
7,25	0,19
7,27	0,19
7,30	0,20
7,32	0,20
7,35	0,21
7,37	0,20
7,39	0,21
7,42	0,22
7,44	0,22
7,47	0,21
7,49	0,23
7,52	0,22
7,54	0,22
7,57	0,22
7,59	0,22
7,61	0,22
7,64	0,23
7,66	0,21
7,69	0,22
7,71	0,20
7,74	0,20
7,76	0,22
7,78	0,21
7,81	0,21
7,83	0,21
7,86	0,21
7,88	0,22
7,91	0,23
7,93	0,21
7,96	0,21
7,98	0,21
8,00	0,21
8,03	0,21
8,05	0,21
8,08	0,20
8,10	0,20
8,13	0,20
8,15	0,21
8,18	0,22
8,20	0,22
8,22	0,23
8,25	0,23
8,27	0,24
8,30	0,24
8,32	0,23
8,35	0,23
8,37	0,22
8,40	0,21
8,42	0,22
8,44	0,20
8,47	0,20
8,49	0,23
8,52	0,23
8,54	0,23
8,57	0,23
8,59	0,23
8,62	0,25
8,64	0,24
8,66	0,23
8,69	0,23
8,71	0,23
8,74	0,23
8,76	0,24
8,79	0,25
8,81	0,24
8,84	0,24
8,86	0,24
8,88	0,25
8,91	0,24
8,93	0,24
8,96	0,24
8,98	0,24
9,01	0,25
9,03	0,25
9,05	0,25
9,08	0,25
9,10	0,25
9,13	0,25
9,15	0,26
9,18	0,24
9,20	0,24
9,23	0,26
9,25	0,26
9,27	0,26
9,30	0,27
9,32	0,26
9,35	0,28
9,37	0,28
9,40	0,26
9,42	0,26
9,45	0,25
9,47	0,25
9,49	0,27
9,52	0,26
9,54	0,26
9,57	0,27
9,59	0,28
9,62	0,29
9,64	0,29
9,67	0,27
9,69	0,28
9,71	0,27
9,74	0,26
9,76	0,26
9,79	0,26
9,81	0,26
9,84	0,26
9,86	0,26
9,89	0,28
9,91	0,26
9,93	0,27
9,96	0,28
9,98	0,28
10,01	0,28
10,03	0,28
10,06	0,28
10,08	0,30
10,10	0,30
10,13	0,28
10,15	0,28
10,18	0,27
10,20	0,26
10,23	0,27
10,25	0,27
10,28	0,27
10,30	0,28
10,32	0,28
10,35	0,30
10,37	0,30
10,40	0,30
10,42	0,29
10,45	0,28
10,47	0,28
10,50	0,29
10,52	0,28
10,54	0,29
10,57	0,28
10,59	0,29
10,62	0,30
10,64	0,28
10,67	0,28
10,69	0,29
10,72	0,28
10,74	0,28
10,76	0,28
10,79	0,28
10,81	0,30
10,84	0,30
10,86	0,29
10,89	0,30
10,91	0,30
10,94	0,30
10,96	0,31
10,98	0,31
11,01	0,30
11,03	0,30
11,06	0,29
11,08	0,31
11,11	0,31
11,13	0,30
11,15	0,30
11,18	0,30
11,20	0,31
11,23	0,31
11,25	0,31
11,28	0,31
11,30	0,30
11,33	0,30
11,35	0,31
11,37	0,29
11,40	0,29
11,42	0,29
11,45	0,30
11,47	0,30
11,50	0,30
11,52	0,30
11,55	0,31
11,57	0,30
11,59	0,30
11,62	0,30
11,64	0,28
11,67	0,29
11,69	0,31
11,72	0,31
11,74	0,32
11,77	0,32
11,79	0,33
11,81	0,35
11,84	0,35
11,86	0,33
11,89	0,33
11,91	0,33
11,94	0,32
11,96	0,32
11,99	0,32
12,01	0,32
12,03	0,32
12,06	0,32
12,08	0,35
12,11	0,33
12,13	0,33
12,16	0,33
12,18	0,33
12,21	0,34
12,23	0,34
12,25	0,33
12,28	0,36
12,30	0,36
12,33	0,36
12,35	0,36
12,38	0,35
12,40	0,34
12,42	0,37
12,45	0,36
12,47	0,36
12,50	0,36
12,52	0,37
12,55	0,40
12,57	0,39
12,60	0,37
12,62	0,38
12,64	0,37
12,67	0,38
12,69	0,38
12,72	0,37
12,74	0,37
12,77	0,37
12,79	0,37
12,82	0,37
12,84	0,37
12,86	0,37
12,89	0,38
12,91	0,38
12,94	0,38
12,96	0,38
12,99	0,38
13,01	0,39
13,04	0,39
13,06	0,39
13,08	0,40
13,11	0,38
13,13	0,38
13,16	0,40
13,18	0,40
13,21	0,40
13,23	0,40
13,26	0,40
13,28	0,43
13,30	0,43
13,33	0,42
13,35	0,41
13,38	0,40
13,40	0,41
13,43	0,40
13,45	0,39
13,47	0,39
13,50	0,39
13,52	0,39
13,55	0,40
13,57	0,40
13,60	0,40
13,62	0,40
13,65	0,41
13,67	0,41
13,69	0,41
13,72	0,40
13,74	0,41
13,77	0,40
13,79	0,40
13,82	0,40
13,84	0,38
13,87	0,38
13,89	0,40
13,91	0,40
13,94	0,40
13,96	0,40
13,99	0,40
14,01	0,42
14,04	0,42
14,06	0,40
14,09	0,40
14,11	0,38
14,13	0,39
14,16	0,39
14,18	0,38
14,21	0,38
14,23	0,38
14,26	0,38
14,28	0,40
14,31	0,39
14,33	0,39
14,35	0,38
14,38	0,39
14,40	0,39
14,43	0,39
14,45	0,38
14,48	0,39
14,50	0,39
14,52	0,39
14,55	0,38
14,57	0,37
14,60	0,35
14,62	0,37
14,65	0,37
14,67	0,36
14,70	0,37
14,72	0,37
14,74	0,40
14,77	0,40
14,79	0,39
14,82	0,38
14,84	0,37
14,87	0,35
14,89	0,35
14,92	0,33
14,94	0,32
14,96	0,32
14,99	0,32
15,01	0,34
15,04	0,35
15,06	0,35
15,09	0,35
15,11	0,35
15,14	0,35
15,16	0,33
15,18	0,32
15,21	0,32
15,23	0,32
15,26	0,32
15,28	0,33
15,31	0,32
15,33	0,34
15,36	0,35
15,38	0,35
15,40	0,34
15,43	0,34
15,45	0,33
15,48	0,35
15,50	0,35
15,53	0,33
15,55	0,34
15,57	0,32
15,60	0,33
15,62	0,33
15,65	0,33
15,67	0,33
15,70	0,32
15,72	0,32
15,75	0,34
15,77	0,34
15,79	0,34
15,82	0,33
15,84	0,34
15,87	0,35
15,89	0,35
15,92	0,34
15,94	0,34
15,97	0,35
15,99	0,34
16,01	0,34
16,04	0,35
16,06	0,35
16,09	0,36
16,11	0,36
16,14	0,36
16,16	0,37
16,19	0,37
16,21	0,38
16,23	0,38
16,26	0,37
16,28	0,37
16,31	0,35
16,33	0,36
16,36	0,36
16,38	0,35
16,41	0,36
16,43	0,36
16,45	0,37
16,48	0,40
16,50	0,41
16,53	0,41
16,55	0,41
16,58	0,41
16,60	0,42
16,63	0,42
16,65	0,42
16,67	0,42
16,70	0,42
16,72	0,43
16,75	0,44
16,77	0,44
16,80	0,44
16,82	0,44
16,84	0,44
16,87	0,45
16,89	0,46
16,92	0,46
16,94	0,48
16,97	0,49
16,99	0,49
17,02	0,50
17,04	0,48
17,06	0,49
17,09	0,49
17,11	0,47
17,14	0,48
17,16	0,49
17,19	0,49
17,21	0,51
17,24	0,52
17,26	0,52
17,28	0,53
17,31	0,53
17,33	0,54
17,36	0,54
17,38	0,53
17,41	0,54
17,43	0,54
17,46	0,54
17,48	0,55
17,50	0,55
17,53	0,55
17,55	0,55
17,58	0,55
17,60	0,55
17,63	0,55
17,65	0,56
17,68	0,58
17,70	0,58
17,72	0,58
17,75	0,59
17,77	0,57
17,80	0,57
17,82	0,57
17,85	0,55
17,87	0,55
17,89	0,54
17,92	0,55
17,94	0,58
17,97	0,58
17,99	0,57
18,02	0,58
18,04	0,58
18,07	0,59
18,09	0,59
18,11	0,56
18,14	0,57
18,16	0,56
18,19	0,56
18,21	0,56
18,24	0,55
18,26	0,55
18,29	0,55
18,31	0,54
18,33	0,55
18,36	0,55
18,38	0,55
18,41	0,57
18,43	0,56
18,46	0,56
18,48	0,56
18,51	0,54
18,53	0,54
18,55	0,54
18,58	0,51
18,60	0,52
18,63	0,50
18,65	0,51
18,68	0,54
18,70	0,53
18,73	0,53
18,75	0,52
18,77	0,52
18,80	0,52
18,82	0,52
18,85	0,49
18,87	0,49
18,90	0,49
18,92	0,48
18,94	0,49
18,97	0,50
18,99	0,49
19,02	0,48
19,04	0,48
19,07	0,48
19,09	0,48
19,12	0,46
19,14	0,47
19,16	0,47
19,19	0,47
19,21	0,46
19,24	0,44
19,26	0,45
19,29	0,44
19,31	0,41
19,34	0,41
19,36	0,40
19,38	0,40
19,41	0,42
19,43	0,41
19,46	0,42
19,48	0,42
19,51	0,41
19,53	0,41
19,56	0,41
19,58	0,39
19,60	0,39
19,63	0,38
19,65	0,37
19,68	0,38
19,70	0,38
19,73	0,37
19,75	0,37
19,78	0,38
19,80	0,38
19,82	0,38
19,85	0,37
19,87	0,38
19,90	0,38
19,92	0,38
19,95	0,38
19,97	0,37
19,99	0,37
20,02	0,36
20,04	0,34
20,07	0,34
20,09	0,32
20,12	0,32
20,14	0,35
20,17	0,35
20,19	0,35
20,21	0,35
20,24	0,35
20,26	0,37
20,29	0,36
20,31	0,34
20,34	0,35
20,36	0,33
20,39	0,33
20,41	0,34
20,43	0,33
20,46	0,35
20,48	0,35
20,51	0,35
20,53	0,36
20,56	0,36
20,58	0,36
20,61	0,38
20,63	0,38
20,65	0,38
20,68	0,38
20,70	0,39
20,73	0,39
20,75	0,38
20,78	0,38
20,80	0,39
20,83	0,38
20,85	0,38
20,87	0,40
20,90	0,41
20,92	0,42
20,95	0,42
20,97	0,43
21,00	0,44
21,02	0,45
21,05	0,43
21,07	0,44
21,09	0,44
21,12	0,45
21,14	0,47
21,17	0,47
21,19	0,48
21,22	0,48
21,24	0,49
21,26	0,51
21,29	0,51
21,31	0,51
21,34	0,52
21,36	0,53
21,39	0,55
21,41	0,55
21,44	0,56
21,46	0,56
21,48	0,56
21,51	0,57
21,53	0,58
21,56	0,57
21,58	0,58
21,61	0,60
21,63	0,62
21,66	0,63
21,68	0,63
21,70	0,64
21,73	0,66
21,75	0,66
21,78	0,65
21,80	0,65
21,83	0,64
21,85	0,65
21,88	0,67
21,90	0,68
21,92	0,69
21,95	0,70
21,97	0,71
22,00	0,73
22,02	0,74
22,05	0,73
22,07	0,74
22,10	0,73
22,12	0,73
22,14	0,74
22,17	0,74
22,19	0,75
22,22	0,75
22,24	0,74
22,27	0,76
22,29	0,74
22,31	0,74
22,34	0,76
22,36	0,76
22,39	0,76
22,41	0,76
22,44	0,76
22,46	0,78
22,49	0,78
22,51	0,76
22,53	0,76
22,56	0,76
22,58	0,76
22,61	0,77
22,63	0,77
22,66	0,77
22,68	0,77
22,71	0,77
22,73	0,78
22,75	0,77
22,78	0,75
22,80	0,75
22,83	0,74
22,85	0,73
22,88	0,72
22,90	0,72
22,93	0,72
22,95	0,71
22,97	0,71
23,00	0,72
23,02	0,70
23,05	0,70
23,07	0,71
23,10	0,70
23,12	0,69
23,15	0,68
23,17	0,68
23,19	0,69
23,22	0,69
23,24	0,67
23,27	0,67
23,29	0,65
23,32	0,64
23,34	0,65
23,36	0,64
23,39	0,63
23,41	0,63
23,44	0,62
23,46	0,64
23,49	0,63
23,51	0,62
23,54	0,62
23,56	0,60
23,58	0,60
23,61	0,59
23,63	0,57
23,66	0,57
23,68	0,56
23,71	0,55
23,73	0,55
23,76	0,53
23,78	0,53
23,80	0,53
23,83	0,52
23,85	0,52
23,88	0,51
23,90	0,50
23,93	0,51
23,95	0,49
23,98	0,49
24,00	0,49
24,02	0,47
24,05	0,47
24,07	0,48
24,10	0,48
24,12	0,48
24,15	0,48
24,17	0,46
24,20	0,48
24,22	0,48
24,24	0,45
24,27	0,45
24,29	0,43
24,32	0,43
24,34	0,43
24,37	0,42
24,39	0,42
24,42	0,41
24,44	0,41
24,46	0,42
24,49	0,40
24,51	0,39
24,54	0,39
24,56	0,39
24,59	0,39
24,61	0,39
24,63	0,38
24,66	0,40
24,68	0,39
24,71	0,38
24,73	0,37
24,76	0,35
24,78	0,35
24,81	0,37
24,83	0,37
24,85	0,37
24,88	0,38
24,90	0,38
24,93	0,40
24,95	0,40
24,98	0,38
25,00	0,37
25,03	0,36
25,05	0,35
25,07	0,35
25,10	0,35
25,12	0,35
25,15	0,35
25,17	0,35
25,20	0,37
25,22	0,37
25,25	0,38
25,27	0,38
25,29	0,38
25,32	0,39
25,34	0,39
25,37	0,39
25,39	0,39
25,42	0,39
25,44	0,39
25,47	0,40
25,49	0,40
25,51	0,40
25,54	0,42
25,56	0,43
25,59	0,43
25,61	0,44
25,64	0,44
25,66	0,47
25,68	0,48
25,71	0,47
25,73	0,48
25,76	0,48
25,78	0,49
25,81	0,49
25,83	0,50
25,86	0,51
25,88	0,51
25,90	0,52
25,93	0,54
25,95	0,56
25,98	0,58
26,00	0,59
26,03	0,60
26,05	0,62
26,08	0,63
26,10	0,63
26,12	0,64
26,15	0,65
26,17	0,65
26,20	0,67
26,22	0,67
26,25	0,68
26,27	0,72
26,30	0,72
26,32	0,74
26,34	0,75
26,37	0,76
26,39	0,79
26,42	0,80
26,44	0,79
26,47	0,81
26,49	0,81
26,52	0,82
26,54	0,82
26,56	0,82
26,59	0,84
26,61	0,84
26,64	0,85
26,66	0,88
26,69	0,89
26,71	0,91
26,73	0,92
26,76	0,93
26,78	0,94
26,81	0,96
26,83	0,95
26,86	0,96
26,88	0,96
26,91	0,96
26,93	0,97
26,95	0,96
26,98	0,96
27,00	0,98
27,03	0,98
27,05	1,00
27,08	1,01
27,10	1,02
27,13	1,04
27,15	1,04
27,17	1,03
27,20	1,02
27,22	1,00
27,25	0,99
27,27	0,99
27,30	0,98
27,32	0,99
27,35	0,98
27,37	0,98
27,39	1,00
27,42	1,00
27,44	1,00
27,47	0,99
27,49	0,99
27,52	0,99
27,54	0,99
27,57	0,98
27,59	0,98
27,61	0,97
27,64	0,98
27,66	0,97
27,69	0,97
27,71	0,96
27,74	0,96
27,76	0,96
27,78	0,95
27,81	0,94
27,83	0,93
27,86	0,94
27,88	0,94
27,91	0,93
27,93	0,92
27,96	0,89
27,98	0,89
28,00	0,87
28,03	0,85
28,05	0,84
28,08	0,83
28,10	0,82
28,13	0,83
28,15	0,83
28,18	0,83
28,20	0,82
28,22	0,81
28,25	0,80
28,27	0,79
28,30	0,77
28,32	0,75
28,35	0,73
28,37	0,73
28,40	0,72
28,42	0,72
28,44	0,71
28,47	0,71
28,49	0,71
28,52	0,71
28,54	0,70
28,57	0,68
28,59	0,68
28,62	0,67
28,64	0,65
28,66	0,64
28,69	0,62
28,71	0,61
28,74	0,60
28,76	0,58
28,79	0,58
28,81	0,57
28,84	0,56
28,86	0,58
28,88	0,57
28,91	0,57
28,93	0,56
28,96	0,56
28,98	0,55
29,01	0,54
29,03	0,52
29,05	0,51
29,08	0,50
29,10	0,49
29,13	0,48
29,15	0,48
29,18	0,48
29,20	0,47
29,23	0,46
29,25	0,46
29,27	0,46
29,30	0,46
29,32	0,46
29,35	0,45
29,37	0,45
29,40	0,45
29,42	0,44
29,45	0,43
29,47	0,43
29,49	0,41
29,52	0,41
29,54	0,40
29,57	0,40
29,59	0,43
29,62	0,42
29,64	0,42
29,67	0,42
29,69	0,42
29,71	0,42
29,74	0,42
29,76	0,40
29,79	0,41
29,81	0,40
29,84	0,40
29,86	0,40
29,89	0,40
29,91	0,40
29,93	0,40
29,96	0,41
29,98	0,42
30,01	0,42
30,03	0,42
30,06	0,44
30,08	0,44
30,10	0,44
30,13	0,45
30,15	0,43
30,18	0,43
30,20	0,43
30,23	0,42
30,25	0,42
30,28	0,43
30,30	0,43
30,32	0,47
30,35	0,47
30,37	0,48
30,40	0,50
30,42	0,50
30,45	0,52
30,47	0,53
30,50	0,52
30,52	0,52
30,54	0,53
30,57	0,53
30,59	0,55
30,62	0,56
30,64	0,57
30,67	0,59
30,69	0,61
30,72	0,62
30,74	0,64
30,76	0,64
30,79	0,67
30,81	0,68
30,84	0,69
30,86	0,70
30,89	0,70
30,91	0,71
30,94	0,73
30,96	0,73
30,98	0,75
31,01	0,75
31,03	0,77
31,06	0,81
31,08	0,83
31,11	0,84
31,13	0,86
31,15	0,88
31,18	0,91
31,20	0,92
31,23	0,92
31,25	0,94
31,28	0,95
31,30	0,95
31,33	0,96
31,35	0,97
31,37	0,99
31,40	1,00
31,42	1,01
31,45	1,03
31,47	1,05
31,50	1,06
31,52	1,09
31,55	1,10
31,57	1,11
31,59	1,13
31,62	1,13
31,64	1,13
31,67	1,15
31,69	1,14
31,72	1,15
31,74	1,15
31,77	1,16
31,79	1,20
31,81	1,20
31,84	1,20
31,86	1,21
31,89	1,21
31,91	1,23
31,94	1,23
31,96	1,22
31,99	1,22
32,01	1,23
32,03	1,23
32,06	1,24
32,08	1,24
32,11	1,24
32,13	1,24
32,16	1,24
32,18	1,25
32,20	1,25
32,23	1,23
32,25	1,25
32,28	1,24
32,30	1,24
32,33	1,24
32,35	1,22
32,38	1,22
32,40	1,22
32,42	1,20
32,45	1,20
32,47	1,18
32,50	1,18
32,52	1,19
32,55	1,19
32,57	1,18
32,60	1,18
32,62	1,17
32,64	1,18
32,67	1,17
32,69	1,14
32,72	1,13
32,74	1,11
32,77	1,10
32,79	1,09
32,82	1,08
32,84	1,06
32,86	1,05
32,89	1,04
32,91	1,04
32,94	1,03
32,96	1,01
32,99	1,00
33,01	0,99
33,04	0,98
33,06	0,97
33,08	0,96
33,11	0,95
33,13	0,94
33,16	0,93
33,18	0,93
33,21	0,90
33,23	0,89
33,26	0,90
33,28	0,89
33,30	0,87
33,33	0,86
33,35	0,85
33,38	0,86
33,40	0,85
33,43	0,81
33,45	0,80
33,47	0,78
33,50	0,77
33,52	0,78
33,55	0,76
33,57	0,75
33,60	0,74
33,62	0,73
33,65	0,73
33,67	0,72
33,69	0,71
33,72	0,69
33,74	0,67
33,77	0,67
33,79	0,66
33,82	0,64
33,84	0,63
33,87	0,62
33,89	0,61
33,91	0,62
33,94	0,59
33,96	0,59
33,99	0,59
34,01	0,58
34,04	0,58
34,06	0,57
34,09	0,56
34,11	0,57
34,13	0,57
34,16	0,55
34,18	0,54
34,21	0,52
34,23	0,52
34,26	0,52
34,28	0,52
34,31	0,51
34,33	0,51
34,35	0,50
34,38	0,51
34,40	0,50
34,43	0,48
34,45	0,48
34,48	0,48
34,50	0,48
34,52	0,48
34,55	0,47
34,57	0,47
34,60	0,46
34,62	0,45
34,65	0,45
34,67	0,44
34,70	0,44
34,72	0,45
34,74	0,46
34,77	0,46
34,79	0,47
34,82	0,47
34,84	0,49
34,87	0,48
34,89	0,47
34,92	0,46
34,94	0,45
34,96	0,44
34,99	0,46
35,01	0,46
35,04	0,47
35,06	0,48
35,09	0,49
35,11	0,51
35,14	0,53
35,16	0,52
35,18	0,53
35,21	0,53
35,23	0,54
35,26	0,55
35,28	0,56
35,31	0,56
35,33	0,57
35,36	0,58
35,38	0,60
35,40	0,59
35,43	0,60
35,45	0,60
35,48	0,62
35,50	0,63
35,53	0,64
35,55	0,65
35,57	0,68
35,60	0,69
35,62	0,70
35,65	0,72
35,67	0,72
35,70	0,74
35,72	0,77
35,75	0,79
35,77	0,81
35,79	0,83
35,82	0,84
35,84	0,88
35,87	0,90
35,89	0,89
35,92	0,91
35,94	0,92
35,97	0,93
35,99	0,95
36,01	0,96
36,04	0,98
36,06	1,00
36,09	1,02
36,11	1,04
36,14	1,05
36,16	1,06
36,19	1,08
36,21	1,09
36,23	1,10
36,26	1,12
36,28	1,13
36,31	1,16
36,33	1,18
36,36	1,19
36,38	1,21
36,41	1,21
36,43	1,22
36,45	1,25
36,48	1,26
36,50	1,28
36,53	1,29
36,55	1,30
36,58	1,34
36,60	1,36
36,62	1,35
36,65	1,36
36,67	1,37
36,70	1,38
36,72	1,38
36,75	1,38
36,77	1,38
36,80	1,38
36,82	1,39
36,84	1,41
36,87	1,42
36,89	1,43
36,92	1,44
36,94	1,44
36,97	1,46
36,99	1,46
37,02	1,45
37,04	1,45
37,06	1,45
37,09	1,45
37,11	1,46
37,14	1,44
37,16	1,44
37,19	1,46
37,21	1,46
37,24	1,46
37,26	1,46
37,28	1,45
37,31	1,47
37,33	1,46
37,36	1,43
37,38	1,42
37,41	1,41
37,43	1,40
37,46	1,40
37,48	1,38
37,50	1,38
37,53	1,38
37,55	1,37
37,58	1,38
37,60	1,37
37,63	1,35
37,65	1,34
37,68	1,33
37,70	1,32
37,72	1,32
37,75	1,31
37,77	1,29
37,80	1,29
37,82	1,28
37,85	1,26
37,87	1,24
37,89	1,22
37,92	1,22
37,94	1,21
37,97	1,21
37,99	1,20
38,02	1,19
38,04	1,20
38,07	1,18
38,09	1,16
38,11	1,14
38,14	1,12
38,16	1,10
38,19	1,09
38,21	1,08
38,24	1,07
38,26	1,05
38,29	1,04
38,31	1,05
38,33	1,05
38,36	1,04
38,38	1,02
38,41	1,00
38,43	0,99
38,46	0,98
38,48	0,96
38,51	0,94
38,53	0,92
38,55	0,91
38,58	0,91
38,60	0,88
38,63	0,88
38,65	0,88
38,68	0,87
38,70	0,87
38,73	0,86
38,75	0,84
38,77	0,85
38,80	0,83
38,82	0,80
38,85	0,80
38,87	0,77
38,90	0,77
38,92	0,76
38,94	0,75
38,97	0,74
38,99	0,73
39,02	0,71
39,04	0,72
39,07	0,71
39,09	0,71
39,12	0,70
39,14	0,70
39,16	0,69
39,19	0,68
39,21	0,67
39,24	0,67
39,26	0,66
39,29	0,65
39,31	0,64
39,34	0,64
39,36	0,64
39,38	0,65
39,41	0,64
39,43	0,64
39,46	0,63
39,48	0,62
39,51	0,62
39,53	0,62
39,56	0,60
39,58	0,60
39,60	0,58
39,63	0,59
39,65	0,58
39,68	0,57
39,70	0,55
39,73	0,55
39,75	0,55
39,78	0,57
39,80	0,57
39,82	0,57
39,85	0,57
39,87	0,60
39,90	0,61
39,92	0,61
39,95	0,61
39,97	0,61
39,99	0,62
40,02	0,62
40,04	0,63
40,07	0,63
40,09	0,63
40,12	0,64
40,14	0,65
40,17	0,66
40,19	0,67
40,21	0,68
40,24	0,71
40,26	0,71
40,29	0,72
40,31	0,73
40,34	0,71
40,36	0,72
40,39	0,73
40,41	0,73
40,43	0,75
40,46	0,75
40,48	0,77
40,51	0,82
40,53	0,82
40,56	0,84
40,58	0,85
40,61	0,86
40,63	0,88
40,65	0,90
40,68	0,91
40,70	0,93
40,73	0,94
40,75	0,96
40,78	0,98
40,80	1,00
40,83	1,01
40,85	1,03
40,87	1,05
40,90	1,06
40,92	1,08
40,95	1,08
40,97	1,11
41,00	1,13
41,02	1,14
41,05	1,17
41,07	1,17
41,09	1,20
41,12	1,21
41,14	1,22
41,17	1,23
41,19	1,25
41,22	1,27
41,24	1,31
41,26	1,33
41,29	1,36
41,31	1,38
41,34	1,40
41,36	1,42
41,39	1,44
41,41	1,43
41,44	1,44
41,46	1,45
41,48	1,45
41,51	1,47
41,53	1,48
41,56	1,50
41,58	1,52
41,61	1,54
41,63	1,56
41,66	1,57
41,68	1,58
41,70	1,60
41,73	1,61
41,75	1,61
41,78	1,62
41,80	1,62
41,83	1,62
41,85	1,63
41,88	1,63
41,90	1,64
41,92	1,64
41,95	1,65
41,97	1,68
42,00	1,68
42,02	1,69
42,05	1,68
42,07	1,69
42,10	1,70
42,12	1,70
42,14	1,69
42,17	1,69
42,19	1,69
42,22	1,69
42,24	1,69
42,27	1,69
42,29	1,70
42,31	1,69
42,34	1,69
42,36	1,70
42,39	1,69
42,41	1,68
42,44	1,69
42,46	1,68
42,49	1,68
42,51	1,67
42,53	1,64
42,56	1,64
42,58	1,63
42,61	1,61
