Spannung U1	Strom IA
7,00	0,26
7,03	0,25
7,05	0,26
7,08	0,26
7,10	0,26
7,13	0,26
7,15	0,27
7,17	0,26
7,20	0,26
7,22	0,26
7,25	0,26
7,27	0,28
7,30	0,28
7,32	0,26
7,35	0,27
7,37	0,27
7,39	0,28
7,42	0,28
7,44	0,28
7,47	0,29
7,49	0,29
7,52	0,29
7,54	0,30
7,57	0,30
7,59	0,30
7,61	0,30
7,64	0,30
7,66	0,30
7,69	0,31
7,71	0,33
7,74	0,34
7,76	0,34
7,78	0,34
7,81	0,34
7,83	0,34
7,86	0,34
7,88	0,34
7,91	0,33
7,93	0,35
7,96	0,35
7,98	0,36
8,00	0,37
8,03	0,37
8,05	0,36
8,08	0,36
8,10	0,34
8,13	0,34
8,15	0,35
8,18	0,34
8,20	0,34
8,22	0,35
8,25	0,35
8,27	0,38
8,30	0,38
8,32	0,38
8,35	0,38
8,37	0,38
8,40	0,38
8,42	0,39
8,44	0,39
8,47	0,39
8,49	0,40
8,52	0,40
8,54	0,41
8,57	0,42
8,59	0,42
8,62	0,42
8,64	0,42
8,66	0,42
8,69	0,43
8,71	0,43
8,74	0,44
8,76	0,44
8,79	0,44
8,81	0,44
8,84	0,43
8,86	0,43
8,88	0,43
8,91	0,43
8,93	0,44
8,96	0,44
8,98	0,45
9,01	0,47
9,03	0,47
9,05	0,47
9,08	0,48
9,10	0,48
9,13	0,49
9,15	0,49
9,18	0,48
9,20	0,48
9,23	0,49
9,25	0,49
9,27	0,50
9,30	0,50
9,32	0,51
9,35	0,52
9,37	0,52
9,40	0,53
9,42	0,52
9,45	0,51
9,47	0,52
9,49	0,51
9,52	0,52
9,54	0,52
9,57	0,51
9,59	0,51
9,62	0,52
9,64	0,51
9,67	0,52
9,69	0,51
9,71	0,51
9,74	0,54
9,76	0,54
9,79	0,55
9,81	0,55
9,84	0,54
9,86	0,56
9,89	0,56
9,91	0,55
9,93	0,55
9,96	0,55
9,98	0,56
10,01	0,57
10,03	0,57
10,06	0,58
10,08	0,58
10,10	0,58
10,13	0,59
10,15	0,59
10,18	0,59
10,20	0,61
10,23	0,60
10,25	0,59
10,28	0,60
10,30	0,59
10,32	0,58
10,35	0,59
10,37	0,58
10,40	0,59
10,42	0,59
10,45	0,59
10,47	0,63
10,50	0,63
10,52	0,63
10,54	0,62
10,57	0,62
10,59	0,63
10,62	0,63
10,64	0,62
10,67	0,62
10,69	0,63
10,72	0,62
10,74	0,63
10,76	0,64
10,79	0,64
10,81	0,64
10,84	0,64
10,86	0,65
10,89	0,65
10,91	0,65
10,94	0,66
10,96	0,66
10,98	0,67
11,01	0,67
11,03	0,66
11,06	0,66
11,08	0,66
11,11	0,65
11,13	0,65
11,15	0,65
11,18	0,65
11,20	0,69
11,23	0,69
11,25	0,70
11,28	0,71
11,30	0,72
11,33	0,73
11,35	0,74
11,37	0,73
11,40	0,73
11,42	0,73
11,45	0,73
11,47	0,75
11,50	0,75
11,52	0,75
11,55	0,76
11,57	0,76
11,59	0,77
11,62	0,77
11,64	0,77
11,67	0,80
11,69	0,80
11,72	0,80
11,74	0,81
11,77	0,80
11,79	0,82
11,81	0,82
11,84	0,80
11,86	0,82
11,89	0,81
11,91	0,82
11,94	0,85
11,96	0,85
11,99	0,86
12,01	0,87
12,03	0,88
12,06	0,89
12,08	0,91
12,11	0,90
12,13	0,91
12,16	0,91
12,18	0,92
12,21	0,94
12,23	0,95
12,25	0,95
12,28	0,97
12,30	0,97
12,33	0,99
12,35	0,99
12,38	1,00
12,40	1,02
12,42	1,02
12,45	1,03
12,47	1,03
12,50	1,04
12,52	1,06
12,55	1,06
12,57	1,05
12,60	1,06
12,62	1,05
12,64	1,06
12,67	1,08
12,69	1,09
12,72	1,09
12,74	1,10
12,77	1,11
12,79	1,13
12,82	1,15
12,84	1,13
12,86	1,14
12,89	1,14
12,91	1,14
12,94	1,15
12,96	1,16
12,99	1,17
13,01	1,17
13,04	1,18
13,06	1,20
13,08	1,21
13,11	1,21
13,13	1,23
13,16	1,22
13,18	1,23
13,21	1,23
13,23	1,23
13,26	1,24
13,28	1,24
13,30	1,23
13,33	1,24
13,35	1,23
13,38	1,23
13,40	1,26
13,43	1,27
13,45	1,27
13,47	1,27
13,50	1,27
13,52	1,28
13,55	1,28
13,57	1,26
13,60	1,26
13,62	1,25
13,65	1,26
13,67	1,28
13,69	1,29
13,72	1,29
13,74	1,29
13,77	1,28
13,79	1,30
13,82	1,30
13,84	1,27
13,87	1,28
13,89	1,28
13,91	1,29
13,94	1,29
13,96	1,29
13,99	1,29
14,01	1,29
14,04	1,28
14,06	1,29
14,09	1,27
14,11	1,27
14,13	1,28
14,16	1,28
14,18	1,28
14,21	1,28
14,23	1,28
14,26	1,29
14,28	1,29
14,31	1,26
14,33	1,26
14,35	1,24
14,38	1,24
14,40	1,25
14,43	1,25
14,45	1,25
14,48	1,25
14,50	1,25
14,52	1,26
14,55	1,26
14,57	1,25
14,60	1,24
14,62	1,23
14,65	1,23
14,67	1,23
14,70	1,22
14,72	1,21
14,74	1,21
14,77	1,22
14,79	1,22
14,82	1,20
14,84	1,20
14,87	1,21
14,89	1,21
14,92	1,21
14,94	1,20
14,96	1,20
14,99	1,21
15,01	1,21
15,04	1,19
15,06	1,19
15,09	1,17
15,11	1,17
15,14	1,18
15,16	1,19
15,18	1,19
15,21	1,18
15,23	1,18
15,26	1,20
15,28	1,21
15,31	1,19
15,33	1,20
15,36	1,19
15,38	1,20
15,40	1,20
15,43	1,20
15,45	1,20
15,48	1,20
15,50	1,19
15,53	1,20
15,55	1,19
15,57	1,19
15,60	1,20
15,62	1,20
15,65	1,21
15,67	1,22
15,70	1,22
15,72	1,24
15,75	1,24
15,77	1,25
15,79	1,25
15,82	1,25
15,84	1,25
15,87	1,28
15,89	1,29
15,92	1,30
15,94	1,32
15,97	1,32
15,99	1,35
16,01	1,35
16,04	1,34
16,06	1,35
16,09	1,35
16,11	1,37
16,14	1,37
16,16	1,38
16,19	1,40
16,21	1,42
16,23	1,42
16,26	1,45
16,28	1,45
16,31	1,47
16,33	1,48
16,36	1,50
16,38	1,52
16,41	1,55
16,43	1,57
16,45	1,60
16,48	1,61
16,50	1,62
16,53	1,65
16,55	1,65
16,58	1,68
16,60	1,72
16,63	1,74
16,65	1,77
16,67	1,80
16,70	1,82
16,72	1,85
16,75	1,87
16,77	1,87
16,80	1,89
16,82	1,90
16,84	1,93
16,87	1,96
16,89	1,99
16,92	2,02
16,94	2,04
16,97	2,06
16,99	2,10
17,02	2,11
17,04	2,13
17,06	2,15
17,09	2,17
17,11	2,19
17,14	2,21
17,16	2,23
17,19	2,26
17,21	2,28
17,24	2,29
17,26	2,31
17,28	2,32
17,31	2,33
17,33	2,36
17,36	2,38
17,38	2,39
17,41	2,42
17,43	2,43
17,46	2,48
17,48	2,50
17,50	2,50
17,53	2,51
17,55	2,52
17,58	2,54
17,60	2,54
17,63	2,54
17,65	2,55
17,68	2,55
17,70	2,56
17,72	2,58
17,75	2,58
17,77	2,59
17,80	2,60
17,82	2,61
17,85	2,62
17,87	2,63
17,89	2,63
17,92	2,63
17,94	2,63
17,97	2,63
17,99	2,64
18,02	2,62
18,04	2,62
18,07	2,64
18,09	2,64
18,11	2,65
18,14	2,65
18,16	2,64
18,19	2,66
18,21	2,65
18,24	2,63
18,26	2,63
18,29	2,61
18,31	2,60
18,33	2,59
18,36	2,57
18,38	2,57
18,41	2,55
18,43	2,53
18,46	2,54
18,48	2,53
18,51	2,52
18,53	2,50
18,55	2,49
18,58	2,48
18,60	2,46
18,63	2,44
18,65	2,43
18,68	2,41
18,70	2,40
18,73	2,39
18,75	2,36
18,77	2,35
18,80	2,35
18,82	2,34
18,85	2,33
18,87	2,31
18,90	2,29
18,92	2,29
18,94	2,27
18,97	2,23
18,99	2,21
19,02	2,18
19,04	2,17
19,07	2,15
19,09	2,13
19,12	2,11
19,14	2,09
19,16	2,07
19,19	2,07
19,21	2,05
19,24	2,02
19,26	2,01
19,29	1,99
19,31	1,98
19,34	1,97
19,36	1,95
19,38	1,95
19,41	1,94
19,43	1,92
19,46	1,90
19,48	1,89
19,51	1,87
19,53	1,87
19,56	1,85
19,58	1,84
19,60	1,83
19,63	1,82
19,65	1,83
19,68	1,81
19,70	1,79
19,73	1,77
19,75	1,76
19,78	1,74
19,80	1,73
19,82	1,70
19,85	1,69
19,87	1,68
19,90	1,67
19,92	1,69
19,95	1,69
19,97	1,69
19,99	1,70
20,02	1,69
20,04	1,69
20,07	1,69
20,09	1,68
20,12	1,67
20,14	1,67
20,17	1,67
20,19	1,67
20,21	1,68
20,24	1,68
20,26	1,69
20,29	1,70
20,31	1,71
20,34	1,71
20,36	1,70
20,39	1,72
20,41	1,73
20,43	1,74
20,46	1,75
20,48	1,75
20,51	1,77
20,53	1,78
20,56	1,78
20,58	1,80
20,61	1,80
20,63	1,81
20,65	1,85
20,68	1,87
20,70	1,89
20,73	1,92
20,75	1,94
20,78	1,98
20,80	2,01
20,83	2,02
20,85	2,05
20,87	2,07
20,90	2,09
20,92	2,12
20,95	2,14
20,97	2,18
21,00	2,21
21,02	2,24
21,05	2,27
21,07	2,31
21,09	2,35
21,12	2,40
21,14	2,43
21,17	2,47
21,19	2,51
21,22	2,53
21,24	2,57
21,26	2,61
21,29	2,64
21,31	2,68
21,34	2,73
21,36	2,78
21,39	2,85
21,41	2,89
21,44	2,94
21,46	2,99
21,48	3,03
21,51	3,08
21,53	3,12
21,56	3,16
21,58	3,21
21,61	3,25
21,63	3,29
21,66	3,35
21,68	3,40
21,70	3,45
21,73	3,49
21,75	3,54
21,78	3,60
21,80	3,64
21,83	3,68
21,85	3,73
21,88	3,77
21,90	3,81
21,92	3,84
21,95	3,86
21,97	3,90
22,00	3,94
22,02	3,95
22,05	3,99
22,07	4,03
22,10	4,06
22,12	4,11
22,14	4,13
22,17	4,16
22,19	4,19
22,22	4,20
22,24	4,23
22,27	4,25
22,29	4,27
22,31	4,29
22,34	4,30
22,36	4,32
22,39	4,34
22,41	4,35
22,44	4,36
22,46	4,37
22,49	4,37
22,51	4,38
22,53	4,38
22,56	4,38
22,58	4,39
22,61	4,38
22,63	4,38
22,66	4,38
22,68	4,36
22,71	4,35
22,73	4,33
22,75	4,30
22,78	4,29
22,80	4,27
22,83	4,25
22,85	4,27
22,88	4,25
22,90	4,23
22,93	4,22
22,95	4,20
22,97	4,18
23,00	4,15
23,02	4,10
23,05	4,07
23,07	4,04
23,10	4,01
23,12	3,99
23,15	3,96
23,17	3,94
23,19	3,91
23,22	3,88
23,24	3,86
23,27	3,82
23,29	3,78
23,32	3,75
23,34	3,71
23,36	3,67
23,39	3,63
23,41	3,58
23,44	3,54
23,46	3,51
23,49	3,47
23,51	3,44
23,54	3,39
23,56	3,35
23,58	3,35
23,61	3,30
23,63	3,25
23,66	3,21
23,68	3,16
23,71	3,14
23,73	3,11
23,76	3,06
23,78	3,03
23,80	3,00
23,83	2,96
23,85	2,94
23,88	2,90
23,90	2,86
23,93	2,82
23,95	2,78
23,98	2,75
24,00	2,70
24,02	2,65
24,05	2,64
24,07	2,60
24,10	2,58
24,12	2,55
24,15	2,51
24,17	2,50
24,20	2,47
24,22	2,43
24,24	2,40
24,27	2,36
24,29	2,33
24,32	2,32
24,34	2,29
24,37	2,28
24,39	2,26
24,42	2,24
24,44	2,23
24,46	2,22
24,49	2,19
24,51	2,18
24,54	2,15
24,56	2,14
24,59	2,13
24,61	2,12
24,63	2,10
24,66	2,10
24,68	2,09
24,71	2,09
24,73	2,08
24,76	2,07
24,78	2,08
24,81	2,07
24,83	2,07
24,85	2,08
24,88	2,08
24,90	2,08
24,93	2,09
24,95	2,08
24,98	2,10
25,00	2,10
25,03	2,10
25,05	2,13
25,07	2,14
25,10	2,16
25,12	2,17
25,15	2,19
25,17	2,21
25,20	2,24
25,22	2,24
25,25	2,26
25,27	2,28
25,29	2,30
25,32	2,34
25,34	2,37
25,37	2,39
25,39	2,42
25,42	2,45
25,44	2,49
25,47	2,53
25,49	2,55
25,51	2,59
25,54	2,63
25,56	2,67
25,59	2,72
25,61	2,76
25,64	2,82
25,66	2,86
25,68	2,90
25,71	2,96
25,73	2,99
25,76	3,05
25,78	3,11
25,81	3,16
25,83	3,22
25,86	3,28
25,88	3,34
25,90	3,42
25,93	3,48
25,95	3,53
25,98	3,59
26,00	3,64
26,03	3,71
26,05	3,77
26,08	3,84
26,10	3,90
26,12	3,98
26,15	4,05
26,17	4,14
26,20	4,22
26,22	4,30
26,25	4,39
26,27	4,46
26,30	4,53
26,32	4,60
26,34	4,66
26,37	4,72
26,39	4,79
26,42	4,86
26,44	4,93
26,47	5,00
26,49	5,08
26,52	5,18
26,54	5,26
26,56	5,32
26,59	5,39
26,61	5,46
26,64	5,53
26,66	5,59
26,69	5,62
26,71	5,68
26,73	5,73
26,76	5,79
26,78	5,85
26,81	5,91
26,83	5,96
26,86	6,02
26,88	6,07
26,91	6,14
26,93	6,17
26,95	6,20
26,98	6,23
27,00	6,26
27,03	6,28
27,05	6,31
27,08	6,33
27,10	6,35
27,13	6,37
27,15	6,39
27,17	6,41
27,20	6,41
27,22	6,42
27,25	6,44
27,27	6,44
27,30	6,45
27,32	6,45
27,35	6,45
27,37	6,46
27,39	6,45
27,42	6,42
27,44	6,41
27,47	6,38
27,49	6,36
27,52	6,34
27,54	6,30
27,57	6,27
27,59	6,25
27,61	6,22
27,64	6,20
27,66	6,16
27,69	6,13
27,71	6,09
27,74	6,05
27,76	6,00
27,78	5,95
27,81	5,90
27,83	5,85
27,86	5,79
27,88	5,74
27,91	5,71
27,93	5,64
27,96	5,59
27,98	5,55
28,00	5,50
28,03	5,44
28,05	5,39
28,08	5,31
28,10	5,27
28,13	5,20
28,15	5,12
28,18	5,05
28,20	4,98
28,22	4,92
28,25	4,87
28,27	4,82
28,30	4,77
28,32	4,72
28,35	4,67
28,37	4,64
28,40	4,57
28,42	4,48
28,44	4,41
28,47	4,33
28,49	4,26
28,52	4,19
28,54	4,12
28,57	4,07
28,59	4,01
28,62	3,96
28,64	3,91
28,66	3,84
28,69	3,79
28,71	3,74
28,74	3,68
28,76	3,62
28,79	3,55
28,81	3,50
28,84	3,45
28,86	3,39
28,88	3,34
28,91	3,30
28,93	3,24
28,96	3,20
28,98	3,16
29,01	3,12
29,03	3,08
29,05	3,03
29,08	3,00
29,10	2,99
29,13	2,95
29,15	2,90
29,18	2,87
29,20	2,84
29,23	2,82
29,25	2,78
29,27	2,75
29,30	2,73
29,32	2,70
29,35	2,68
29,37	2,67
29,40	2,65
29,42	2,63
29,45	2,61
29,47	2,60
29,49	2,60
29,52	2,60
29,54	2,59
29,57	2,58
29,59	2,58
29,62	2,58
29,64	2,58
29,67	2,56
29,69	2,56
29,71	2,59
29,74	2,60
29,76	2,61
29,79	2,63
29,81	2,65
29,84	2,69
29,86	2,70
29,89	2,71
29,91	2,72
29,93	2,73
29,96	2,75
29,98	2,77
30,01	2,79
30,03	2,82
30,06	2,86
30,08	2,90
30,10	2,95
30,13	2,99
30,15	3,03
30,18	3,07
30,20	3,11
30,23	3,16
30,25	3,20
30,28	3,24
30,30	3,29
30,32	3,34
30,35	3,41
30,37	3,47
30,40	3,53
30,42	3,60
30,45	3,70
30,47	3,76
30,50	3,82
30,52	3,89
30,54	3,95
30,57	4,04
30,59	4,10
30,62	4,16
30,64	4,23
30,67	4,32
30,69	4,41
30,72	4,51
30,74	4,60
30,76	4,69
30,79	4,79
30,81	4,88
30,84	4,96
30,86	5,06
30,89	5,15
30,91	5,24
30,94	5,33
30,96	5,42
30,98	5,54
31,01	5,66
31,03	5,76
31,06	5,87
31,08	5,99
31,11	6,11
31,13	6,18
31,15	6,28
31,18	6,39
31,20	6,49
31,23	6,58
31,25	6,67
31,28	6,76
31,30	6,90
31,33	7,01
31,35	7,10
31,37	7,21
31,40	7,30
31,42	7,40
31,45	7,49
31,47	7,56
31,50	7,64
31,52	7,73
31,55	7,80
31,57	7,90
31,59	7,98
31,62	8,06
31,64	8,14
31,67	8,23
31,69	8,30
31,72	8,38
31,74	8,44
31,77	8,48
31,79	8,53
31,81	8,58
31,84	8,63
31,86	8,66
31,89	8,70
31,91	8,75
31,94	8,80
31,96	8,83
31,99	8,86
32,01	8,89
32,03	8,92
32,06	8,94
32,08	8,94
32,11	8,96
32,13	8,95
32,16	8,95
32,18	8,95
32,20	8,94
32,23	8,93
32,25	8,91
32,28	8,89
32,30	8,89
32,33	8,86
32,35	8,83
32,38	8,79
32,40	8,76
32,42	8,73
32,45	8,70
32,47	8,65
32,50	8,61
32,52	8,57
32,55	8,52
32,57	8,45
32,60	8,39
32,62	8,31
32,64	8,24
32,67	8,16
32,69	8,09
32,72	8,02
32,74	7,96
32,77	7,91
32,79	7,84
32,82	7,78
32,84	7,70
32,86	7,60
32,89	7,52
32,91	7,42
32,94	7,32
32,96	7,23
32,99	7,13
33,01	7,04
33,04	6,98
33,06	6,89
33,08	6,81
33,11	6,73
33,13	6,63
33,16	6,55
33,18	6,47
33,21	6,38
33,23	6,28
33,26	6,17
33,28	6,08
33,30	5,98
33,33	5,90
33,35	5,79
33,38	5,71
33,40	5,64
33,43	5,55
33,45	5,47
33,47	5,39
33,50	5,33
33,52	5,24
33,55	5,15
33,57	5,07
33,60	4,97
33,62	4,89
33,65	4,80
33,67	4,70
33,69	4,64
33,72	4,56
33,74	4,49
33,77	4,44
33,79	4,37
33,82	4,31
33,84	4,26
33,87	4,19
33,89	4,14
33,91	4,08
33,94	4,02
33,96	3,97
33,99	3,91
34,01	3,86
34,04	3,83
34,06	3,78
34,09	3,74
34,11	3,71
34,13	3,66
34,16	3,63
34,18	3,59
34,21	3,55
34,23	3,53
34,26	3,51
34,28	3,48
34,31	3,46
34,33	3,43
34,35	3,41
34,38	3,40
34,40	3,37
34,43	3,36
34,45	3,34
34,48	3,34
34,50	3,36
34,52	3,37
34,55	3,36
34,57	3,37
34,60	3,38
34,62	3,40
34,65	3,42
34,67	3,42
34,70	3,44
34,72	3,45
34,74	3,47
34,77	3,49
34,79	3,52
34,82	3,53
34,84	3,57
34,87	3,61
34,89	3,67
34,92	3,72
34,94	3,76
34,96	3,83
34,99	3,88
35,01	3,92
35,04	3,96
35,06	4,00
35,09	4,04
35,11	4,10
35,14	4,13
35,16	4,21
35,18	4,27
35,21	4,35
35,23	4,47
35,26	4,56
35,28	4,64
35,31	4,72
35,33	4,79
35,36	4,87
35,38	4,94
35,40	5,00
35,43	5,08
35,45	5,16
35,48	5,26
35,50	5,37
35,53	5,48
35,55	5,60
35,57	5,72
35,60	5,83
35,62	5,94
35,65	6,05
35,67	6,14
35,70	6,28
35,72	6,38
35,75	6,48
35,77	6,61
35,79	6,72
35,82	6,85
35,84	6,99
35,87	7,10
35,89	7,25
35,92	7,39
35,94	7,50
35,97	7,65
35,99	7,77
36,01	7,90
36,04	8,01
36,06	8,13
36,09	8,26
36,11	8,40
36,14	8,53
36,16	8,67
36,19	8,80
36,21	8,93
36,23	9,07
36,26	9,18
36,28	9,31
36,31	9,43
36,33	9,54
36,36	9,66
36,38	9,77
36,41	9,86
36,43	10,01
36,45	10,12
36,48	10,22
36,50	10,33
36,53	10,43
36,55	10,53
36,58	10,63
36,60	10,69
36,62	10,77
36,65	10,82
36,67	10,89
36,70	10,98
36,72	11,05
36,75	11,11
36,77	11,16
36,80	11,23
36,82	11,31
36,84	11,36
36,87	11,39
36,89	11,43
36,92	11,46
36,94	11,49
36,97	11,53
36,99	11,55
37,02	11,56
37,04	11,56
37,06	11,56
37,09	11,58
37,11	11,58
37,14	11,56
37,16	11,55
37,19	11,54
37,21	11,53
37,24	11,51
37,26	11,46
37,28	11,44
37,31	11,41
37,33	11,36
37,36	11,32
37,38	11,26
37,41	11,21
37,43	11,17
37,46	11,10
37,48	11,02
37,50	10,95
37,53	10,87
37,55	10,81
37,58	10,74
37,60	10,65
37,63	10,57
37,65	10,49
37,68	10,41
37,70	10,34
37,72	10,21
37,75	10,10
37,77	10,00
37,80	9,89
37,82	9,78
37,85	9,66
37,87	9,56
37,89	9,49
37,92	9,39
37,94	9,29
37,97	9,19
37,99	9,09
38,02	8,99
38,04	8,87
38,07	8,74
38,09	8,63
38,11	8,49
38,14	8,37
38,16	8,27
38,19	8,16
38,21	8,06
38,24	7,95
38,26	7,84
38,29	7,75
38,31	7,64
38,33	7,52
38,36	7,40
38,38	7,28
38,41	7,17
38,43	7,08
38,46	6,97
38,48	6,86
38,51	6,76
38,53	6,68
38,55	6,59
38,58	6,49
38,60	6,39
38,63	6,30
38,65	6,22
38,68	6,12
38,70	6,02
38,73	5,93
38,75	5,85
38,77	5,77
38,80	5,68
38,82	5,62
38,85	5,53
38,87	5,47
38,90	5,42
38,92	5,36
38,94	5,30
38,97	5,23
38,99	5,18
39,02	5,13
39,04	5,08
39,07	5,00
39,09	4,95
39,12	4,89
39,14	4,84
39,16	4,81
39,19	4,77
39,21	4,74
39,24	4,72
39,26	4,70
39,29	4,70
39,31	4,68
39,34	4,66
39,36	4,64
39,38	4,62
39,41	4,62
39,43	4,60
39,46	4,59
39,48	4,59
39,51	4,58
39,53	4,59
39,56	4,60
39,58	4,60
39,60	4,62
39,63	4,66
39,65	4,69
39,68	4,72
39,70	4,75
39,73	4,78
39,75	4,83
39,78	4,86
39,80	4,88
39,82	4,92
39,85	4,95
39,87	5,00
39,90	5,06
39,92	5,11
39,95	5,16
39,97	5,23
39,99	5,30
40,02	5,39
40,04	5,47
40,07	5,53
40,09	5,63
40,12	5,69
40,14	5,77
40,17	5,86
40,19	5,94
40,21	6,02
40,24	6,10
40,26	6,19
40,29	6,30
40,31	6,38
40,34	6,48
40,36	6,60
40,39	6,73
40,41	6,85
40,43	6,95
40,46	7,07
40,48	7,20
40,51	7,32
40,53	7,43
40,56	7,55
40,58	7,66
40,61	7,80
40,63	7,96
40,65	8,11
40,68	8,27
40,70	8,42
40,73	8,58
40,75	8,76
40,78	8,90
40,80	9,03
40,83	9,17
40,85	9,31
40,87	9,45
40,90	9,61
40,92	9,75
40,95	9,91
40,97	10,07
41,00	10,24
41,02	10,41
41,05	10,56
41,07	10,71
41,09	10,85
41,12	11,00
41,14	11,15
41,17	11,29
41,19	11,44
41,22	11,61
41,24	11,76
41,26	11,93
41,29	12,08
41,31	12,22
41,34	12,38
41,36	12,53
41,39	12,66
41,41	12,77
41,44	12,89
41,46	13,00
41,48	13,12
41,51	13,23
41,53	13,34
41,56	13,46
41,58	13,58
41,61	13,71
41,63	13,83
41,66	13,93
41,68	14,04
41,70	14,13
41,73	14,19
41,75	14,26
41,78	14,31
41,80	14,38
41,83	14,45
41,85	14,50
41,88	14,55
41,90	14,63
41,92	14,68
41,95	14,73
41,97	14,76
42,00	14,79
42,02	14,82
42,05	14,82
42,07	14,84
42,10	14,87
42,12	14,88
42,14	14,88
42,17	14,86
42,19	14,85
42,22	14,86
42,24	14,83
42,27	14,80
42,29	14,77
42,31	14,73
42,34	14,70
42,36	14,66
42,39	14,61
42,41	14,55
42,44	14,49
42,46	14,42
42,49	14,36
42,51	14,29
42,53	14,23
42,56	14,15
42,58	14,07
42,61	13,98
