Spannung U1	Strom IA
7,00	0,20
7,03	0,18
7,05	0,19
7,08	0,20
7,10	0,21
7,13	0,21
7,15	0,21
7,17	0,22
7,20	0,24
7,22	0,24
7,25	0,23
7,27	0,22
7,30	0,21
7,32	0,21
7,35	0,21
7,37	0,19
7,39	0,20
7,42	0,19
7,44	0,20
7,47	0,23
7,49	0,23
7,52	0,23
7,54	0,23
7,57	0,23
7,59	0,24
7,61	0,23
7,64	0,22
7,66	0,22
7,69	0,22
7,71	0,22
7,74	0,22
7,76	0,22
7,78	0,21
7,81	0,23
7,83	0,23
7,86	0,24
7,88	0,23
7,91	0,23
7,93	0,26
7,96	0,27
7,98	0,25
8,00	0,25
8,03	0,23
8,05	0,24
8,08	0,24
8,10	0,22
8,13	0,22
8,15	0,22
8,18	0,22
8,20	0,24
8,22	0,25
8,25	0,25
8,27	0,25
8,30	0,25
8,32	0,25
8,35	0,25
8,37	0,24
8,40	0,25
8,42	0,24
8,44	0,24
8,47	0,24
8,49	0,25
8,52	0,24
8,54	0,25
8,57	0,25
8,59	0,25
8,62	0,26
8,64	0,26
8,66	0,28
8,69	0,28
8,71	0,27
8,74	0,28
8,76	0,26
8,79	0,26
8,81	0,26
8,84	0,24
8,86	0,25
8,88	0,24
8,91	0,24
8,93	0,26
8,96	0,26
8,98	0,26
9,01	0,27
9,03	0,26
9,05	0,27
9,08	0,28
9,10	0,27
9,13	0,28
9,15	0,27
9,18	0,27
9,20	0,28
9,23	0,28
9,25	0,28
9,27	0,28
9,30	0,28
9,32	0,29
9,35	0,28
9,37	0,28
9,40	0,29
9,42	0,29
9,45	0,29
9,47	0,29
9,49	0,27
9,52	0,27
9,54	0,28
9,57	0,27
9,59	0,28
9,62	0,27
9,64	0,27
9,67	0,29
9,69	0,29
9,71	0,29
9,74	0,28
9,76	0,28
9,79	0,29
9,81	0,30
9,84	0,29
9,86	0,30
9,89	0,30
9,91	0,30
9,93	0,30
9,96	0,30
9,98	0,30
10,01	0,31
10,03	0,30
10,06	0,31
10,08	0,32
10,10	0,31
10,13	0,33
10,15	0,33
10,18	0,33
10,20	0,33
10,23	0,31
10,25	0,32
10,28	0,31
10,30	0,30
10,32	0,30
10,35	0,29
10,37	0,29
10,40	0,32
10,42	0,32
10,45	0,32
10,47	0,33
10,50	0,32
10,52	0,33
10,54	0,33
10,57	0,32
10,59	0,32
10,62	0,31
10,64	0,31
10,67	0,32
10,69	0,32
10,72	0,32
10,74	0,33
10,76	0,33
10,79	0,33
10,81	0,33
10,84	0,32
10,86	0,35
10,89	0,34
10,91	0,34
10,94	0,34
10,96	0,33
10,98	0,33
11,01	0,32
11,03	0,31
11,06	0,32
11,08	0,31
11,11	0,31
11,13	0,34
11,15	0,34
11,18	0,35
11,20	0,34
11,23	0,34
11,25	0,35
11,28	0,36
11,30	0,35
11,33	0,35
11,35	0,34
11,37	0,35
11,40	0,36
11,42	0,35
11,45	0,36
11,47	0,36
11,50	0,36
11,52	0,37
11,55	0,37
11,57	0,37
11,59	0,39
11,62	0,39
11,64	0,38
11,67	0,39
11,69	0,37
11,72	0,37
11,74	0,37
11,77	0,36
11,79	0,36
11,81	0,36
11,84	0,36
11,86	0,39
11,89	0,39
11,91	0,40
11,94	0,39
11,96	0,39
11,99	0,41
12,01	0,41
12,03	0,40
12,06	0,41
12,08	0,40
12,11	0,40
12,13	0,41
12,16	0,41
12,18	0,41
12,21	0,41
12,23	0,41
12,25	0,43
12,28	0,43
12,30	0,43
12,33	0,46
12,35	0,46
12,38	0,46
12,40	0,47
12,42	0,46
12,45	0,46
12,47	0,46
12,50	0,45
12,52	0,45
12,55	0,45
12,57	0,45
12,60	0,48
12,62	0,48
12,64	0,48
12,67	0,49
12,69	0,49
12,72	0,50
12,74	0,50
12,77	0,49
12,79	0,49
12,82	0,49
12,84	0,49
12,86	0,50
12,89	0,51
12,91	0,51
12,94	0,50
12,96	0,51
12,99	0,51
13,01	0,51
13,04	0,51
13,06	0,53
13,08	0,53
13,11	0,54
13,13	0,54
13,16	0,54
13,18	0,55
13,21	0,54
13,23	0,52
13,26	0,52
13,28	0,51
13,30	0,51
13,33	0,52
13,35	0,53
13,38	0,53
13,40	0,54
13,43	0,54
13,45	0,56
13,47	0,57
13,50	0,55
13,52	0,55
13,55	0,54
13,57	0,54
13,60	0,54
13,62	0,54
13,65	0,54
13,67	0,54
13,69	0,55
13,72	0,56
13,74	0,56
13,77	0,55
13,79	0,54
13,82	0,53
13,84	0,53
13,87	0,53
13,89	0,53
13,91	0,52
13,94	0,52
13,96	0,53
13,99	0,55
14,01	0,53
14,04	0,53
14,06	0,55
14,09	0,54
14,11	0,54
14,13	0,54
14,16	0,53
14,18	0,54
14,21	0,54
14,23	0,52
14,26	0,53
14,28	0,52
14,31	0,52
14,33	0,53
14,35	0,53
14,38	0,53
14,40	0,53
14,43	0,52
14,45	0,53
14,48	0,53
14,50	0,51
14,52	0,51
14,55	0,50
14,57	0,51
14,60	0,51
14,62	0,51
14,65	0,51
14,67	0,52
14,70	0,51
14,72	0,52
14,74	0,50
14,77	0,49
14,79	0,51
14,82	0,50
14,84	0,51
14,87	0,51
14,89	0,50
14,92	0,51
14,94	0,52
14,96	0,50
14,99	0,50
15,01	0,48
15,04	0,48
15,06	0,49
15,09	0,49
15,11	0,48
15,14	0,48
15,16	0,48
15,18	0,49
15,21	0,49
15,23	0,48
15,26	0,48
15,28	0,48
15,31	0,48
15,33	0,48
15,36	0,47
15,38	0,47
15,40	0,47
15,43	0,48
15,45	0,48
15,48	0,46
15,50	0,46
15,53	0,48
15,55	0,48
15,57	0,48
15,60	0,47
15,62	0,47
15,65	0,49
15,67	0,48
15,70	0,47
15,72	0,47
15,75	0,46
15,77	0,46
15,79	0,47
15,82	0,48
15,84	0,49
15,87	0,49
15,89	0,50
15,92	0,52
15,94	0,52
15,97	0,51
15,99	0,51
16,01	0,52
16,04	0,52
16,06	0,52
16,09	0,52
16,11	0,53
16,14	0,53
16,16	0,53
16,19	0,54
16,21	0,53
16,23	0,53
16,26	0,54
16,28	0,54
16,31	0,56
16,33	0,56
16,36	0,57
16,38	0,60
16,41	0,61
16,43	0,62
16,45	0,63
16,48	0,62
16,50	0,63
16,53	0,65
16,55	0,66
16,58	0,66
16,60	0,68
16,63	0,68
16,65	0,72
16,67	0,72
16,70	0,72
16,72	0,73
16,75	0,73
16,77	0,74
16,80	0,74
16,82	0,74
16,84	0,75
16,87	0,76
16,89	0,77
16,92	0,78
16,94	0,79
16,97	0,80
16,99	0,81
17,02	0,82
17,04	0,84
17,06	0,85
17,09	0,86
17,11	0,87
17,14	0,87
17,16	0,87
17,19	0,87
17,21	0,87
17,24	0,88
17,26	0,91
17,28	0,92
17,31	0,93
17,33	0,94
17,36	0,95
17,38	0,98
17,41	0,98
17,43	0,97
17,46	0,98
17,48	0,98
17,50	0,98
17,53	0,98
17,55	0,99
17,58	0,99
17,60	0,99
17,63	0,99
17,65	1,01
17,68	1,01
17,70	1,01
17,72	1,01
17,75	1,02
17,77	1,02
17,80	1,03
17,82	1,02
17,85	1,03
17,87	1,03
17,89	1,02
17,92	1,02
17,94	1,00
17,97	1,00
17,99	1,02
18,02	1,02
18,04	1,02
18,07	1,02
18,09	1,02
18,11	1,05
18,14	1,05
18,16	1,03
18,19	1,02
18,21	1,02
18,24	1,01
18,26	1,01
18,29	1,00
18,31	1,01
18,33	1,00
18,36	0,99
18,38	1,00
18,41	1,00
18,43	0,99
18,46	0,99
18,48	0,98
18,51	0,98
18,53	0,98
18,55	0,98
18,58	0,97
18,60	0,97
18,63	0,96
18,65	0,96
18,68	0,94
18,70	0,93
18,73	0,94
18,75	0,93
18,77	0,92
18,80	0,92
18,82	0,91
18,85	0,93
18,87	0,91
18,90	0,89
18,92	0,88
18,94	0,86
18,97	0,86
18,99	0,85
19,02	0,83
19,04	0,83
19,07	0,82
19,09	0,81
19,12	0,82
19,14	0,82
19,16	0,81
19,19	0,81
19,21	0,80
19,24	0,79
19,26	0,78
19,29	0,77
19,31	0,76
19,34	0,74
19,36	0,73
19,38	0,73
19,41	0,72
19,43	0,71
19,46	0,71
19,48	0,71
19,51	0,71
19,53	0,70
19,56	0,70
19,58	0,71
19,60	0,70
19,63	0,67
19,65	0,67
19,68	0,65
19,70	0,65
19,73	0,64
19,75	0,62
19,78	0,62
19,80	0,62
19,82	0,62
19,85	0,63
19,87	0,62
19,90	0,62
19,92	0,62
19,95	0,62
19,97	0,62
19,99	0,62
20,02	0,61
20,04	0,60
20,07	0,60
20,09	0,59
20,12	0,59
20,14	0,58
20,17	0,58
20,19	0,59
20,21	0,59
20,24	0,60
20,26	0,60
20,29	0,60
20,31	0,62
20,34	0,62
20,36	0,60
20,39	0,60
20,41	0,58
20,43	0,58
20,46	0,59
20,48	0,58
20,51	0,58
20,53	0,58
20,56	0,59
20,58	0,62
20,61	0,62
20,63	0,63
20,65	0,64
20,68	0,63
20,70	0,65
20,73	0,66
20,75	0,66
20,78	0,68
20,80	0,68
20,83	0,69
20,85	0,71
20,87	0,72
20,90	0,73
20,92	0,74
20,95	0,75
20,97	0,76
21,00	0,78
21,02	0,78
21,05	0,81
21,07	0,82
21,09	0,84
21,12	0,85
21,14	0,86
21,17	0,87
21,19	0,88
21,22	0,89
21,24	0,91
21,26	0,93
21,29	0,95
21,31	0,99
21,34	1,01
21,36	1,04
21,39	1,06
21,41	1,08
21,44	1,11
21,46	1,13
21,48	1,14
21,51	1,16
21,53	1,17
21,56	1,19
21,58	1,22
21,61	1,24
21,63	1,25
21,66	1,28
21,68	1,29
21,70	1,32
21,73	1,34
21,75	1,35
21,78	1,39
21,80	1,41
21,83	1,42
21,85	1,45
21,88	1,45
21,90	1,46
21,92	1,47
21,95	1,46
21,97	1,48
22,00	1,49
22,02	1,50
22,05	1,54
22,07	1,56
22,10	1,58
22,12	1,60
22,14	1,61
22,17	1,62
22,19	1,63
22,22	1,62
22,24	1,63
22,27	1,63
22,29	1,63
22,31	1,64
22,34	1,65
22,36	1,66
22,39	1,66
22,41	1,67
22,44	1,68
22,46	1,69
22,49	1,69
22,51	1,71
22,53	1,70
22,56	1,70
22,58	1,69
22,61	1,67
22,63	1,67
22,66	1,67
22,68	1,65
22,71	1,66
22,73	1,65
22,75	1,64
22,78	1,67
22,80	1,65
22,83	1,64
22,85	1,62
22,88	1,62
22,90	1,62
22,93	1,61
22,95	1,60
22,97	1,60
23,00	1,59
23,02	1,57
23,05	1,57
23,07	1,55
23,10	1,54
23,12	1,53
23,15	1,51
23,17	1,50
23,19	1,49
23,22	1,48
23,24	1,49
23,27	1,47
23,29	1,46
23,32	1,44
23,34	1,41
23,36	1,39
23,39	1,38
23,41	1,35
23,44	1,33
23,46	1,31
23,49	1,30
23,51	1,31
23,54	1,30
23,56	1,29
23,58	1,28
23,61	1,26
23,63	1,26
23,66	1,24
23,68	1,21
23,71	1,19
23,73	1,16
23,76	1,15
23,78	1,13
23,80	1,12
23,83	1,11
23,85	1,10
23,88	1,08
23,90	1,07
23,93	1,05
23,95	1,03
23,98	1,03
24,00	1,01
24,02	1,00
24,05	0,99
24,07	0,96
24,10	0,96
24,12	0,94
24,15	0,91
24,17	0,90
24,20	0,88
24,22	0,86
24,24	0,88
24,27	0,85
24,29	0,84
24,32	0,83
24,34	0,81
24,37	0,82
24,39	0,82
24,42	0,79
24,44	0,78
24,46	0,76
24,49	0,75
24,51	0,75
24,54	0,74
24,56	0,73
24,59	0,73
24,61	0,72
24,63	0,73
24,66	0,72
24,68	0,70
24,71	0,71
24,73	0,70
24,76	0,70
24,78	0,70
24,81	0,70
24,83	0,69
24,85	0,69
24,88	0,68
24,90	0,68
24,93	0,66
24,95	0,66
24,98	0,67
25,00	0,67
25,03	0,66
25,05	0,66
25,07	0,66
25,10	0,67
25,12	0,68
25,15	0,67
25,17	0,67
25,20	0,68
25,22	0,68
25,25	0,69
25,27	0,70
25,29	0,71
25,32	0,72
25,34	0,72
25,37	0,74
25,39	0,75
25,42	0,76
25,44	0,77
25,47	0,78
25,49	0,80
25,51	0,81
25,54	0,83
25,56	0,85
25,59	0,87
25,61	0,89
25,64	0,91
25,66	0,91
25,68	0,93
25,71	0,97
25,73	0,99
25,76	1,01
25,78	1,04
25,81	1,06
25,83	1,09
25,86	1,11
25,88	1,12
25,90	1,15
25,93	1,17
25,95	1,21
25,98	1,25
26,00	1,27
26,03	1,31
26,05	1,33
26,08	1,36
26,10	1,40
26,12	1,44
26,15	1,46
26,17	1,50
26,20	1,54
26,22	1,58
26,25	1,62
26,27	1,65
26,30	1,67
26,32	1,71
26,34	1,74
26,37	1,78
26,39	1,79
26,42	1,83
26,44	1,87
26,47	1,91
26,49	1,94
26,52	1,97
26,54	2,01
26,56	2,05
26,59	2,09
26,61	2,10
26,64	2,13
26,66	2,14
26,69	2,17
26,71	2,20
26,73	2,23
26,76	2,25
26,78	2,27
26,81	2,29
26,83	2,34
26,86	2,36
26,88	2,37
26,91	2,38
26,93	2,39
26,95	2,41
26,98	2,42
27,00	2,43
27,03	2,44
27,05	2,45
27,08	2,46
27,10	2,48
27,13	2,47
27,15	2,47
27,17	2,50
27,20	2,49
27,22	2,49
27,25	2,48
27,27	2,48
27,30	2,50
27,32	2,50
27,35	2,47
27,37	2,47
27,39	2,46
27,42	2,45
27,44	2,46
27,47	2,45
27,49	2,44
27,52	2,44
27,54	2,43
27,57	2,44
27,59	2,43
27,61	2,40
27,64	2,38
27,66	2,37
27,69	2,35
27,71	2,33
27,74	2,30
27,76	2,29
27,78	2,28
27,81	2,26
27,83	2,25
27,86	2,21
27,88	2,19
27,91	2,18
27,93	2,15
27,96	2,12
27,98	2,09
28,00	2,07
28,03	2,06
28,05	2,04
28,08	2,01
28,10	1,98
28,13	1,94
28,15	1,92
28,18	1,91
28,20	1,89
28,22	1,86
28,25	1,84
28,27	1,82
28,30	1,82
28,32	1,79
28,35	1,75
28,37	1,73
28,40	1,68
28,42	1,66
28,44	1,63
28,47	1,59
28,49	1,57
28,52	1,54
28,54	1,51
28,57	1,50
28,59	1,47
28,62	1,45
28,64	1,43
28,66	1,41
28,69	1,39
28,71	1,38
28,74	1,35
28,76	1,33
28,79	1,31
28,81	1,27
28,84	1,25
28,86	1,20
28,88	1,18
28,91	1,18
28,93	1,17
28,96	1,14
28,98	1,12
29,01	1,11
29,03	1,11
29,05	1,09
29,08	1,05
29,10	1,03
29,13	1,00
29,15	0,98
29,18	0,96
29,20	0,94
29,23	0,93
29,25	0,91
29,27	0,90
29,30	0,91
29,32	0,88
29,35	0,88
29,37	0,87
29,40	0,85
29,42	0,84
29,45	0,82
29,47	0,81
29,49	0,82
29,52	0,80
29,54	0,79
29,57	0,79
29,59	0,77
29,62	0,76
29,64	0,77
29,67	0,76
29,69	0,77
29,71	0,77
29,74	0,76
29,76	0,78
29,79	0,79
29,81	0,77
29,84	0,78
29,86	0,77
29,89	0,77
29,91	0,78
29,93	0,77
29,96	0,78
29,98	0,79
30,01	0,80
30,03	0,81
30,06	0,82
30,08	0,83
30,10	0,85
30,13	0,86
30,15	0,87
30,18	0,89
30,20	0,90
30,23	0,93
30,25	0,94
30,28	0,96
30,30	0,98
30,32	0,98
30,35	1,00
30,37	1,04
30,40	1,06
30,42	1,09
30,45	1,12
30,47	1,14
30,50	1,19
30,52	1,22
30,54	1,24
30,57	1,27
30,59	1,29
30,62	1,30
30,64	1,35
30,67	1,38
30,69	1,43
30,72	1,46
30,74	1,51
30,76	1,56
30,79	1,63
30,81	1,66
30,84	1,71
30,86	1,75
30,89	1,79
30,91	1,84
30,94	1,88
30,96	1,93
30,98	1,98
31,01	2,02
31,03	2,08
31,06	2,12
31,08	2,18
31,11	2,25
31,13	2,29
31,15	2,35
31,18	2,39
31,20	2,44
31,23	2,50
31,25	2,55
31,28	2,57
31,30	2,62
31,33	2,66
31,35	2,71
31,37	2,76
31,40	2,80
31,42	2,84
31,45	2,89
31,47	2,92
31,50	2,98
31,52	3,02
31,55	3,05
31,57	3,07
31,59	3,10
31,62	3,14
31,64	3,17
31,67	3,20
31,69	3,23
31,72	3,26
31,74	3,30
31,77	3,32
31,79	3,33
31,81	3,35
31,84	3,38
31,86	3,40
31,89	3,42
31,91	3,44
31,94	3,45
31,96	3,48
31,99	3,49
32,01	3,49
32,03	3,49
32,06	3,48
32,08	3,48
32,11	3,48
32,13	3,47
32,16	3,46
32,18	3,46
32,20	3,45
32,23	3,47
32,25	3,46
32,28	3,45
32,30	3,45
32,33	3,43
32,35	3,41
32,38	3,40
32,40	3,38
32,42	3,36
32,45	3,34
32,47	3,32
32,50	3,30
32,52	3,28
32,55	3,25
32,57	3,23
32,60	3,21
32,62	3,18
32,64	3,15
32,67	3,12
32,69	3,10
32,72	3,07
32,74	3,04
32,77	3,02
32,79	2,97
32,82	2,95
32,84	2,91
32,86	2,86
32,89	2,83
32,91	2,78
32,94	2,74
32,96	2,72
32,99	2,68
33,01	2,64
33,04	2,60
33,06	2,57
33,08	2,55
33,11	2,52
33,13	2,48
33,16	2,44
33,18	2,40
33,21	2,37
33,23	2,33
33,26	2,29
33,28	2,25
33,30	2,21
33,33	2,17
33,35	2,14
33,38	2,10
33,40	2,07
33,43	2,05
33,45	2,02
33,47	1,99
33,50	1,95
33,52	1,90
33,55	1,86
33,57	1,82
33,60	1,77
33,62	1,74
33,65	1,69
33,67	1,66
33,69	1,65
33,72	1,61
33,74	1,59
33,77	1,57
33,79	1,54
33,82	1,52
33,84	1,49
33,87	1,45
33,89	1,43
33,91	1,38
33,94	1,34
33,96	1,32
33,99	1,29
34,01	1,26
34,04	1,24
34,06	1,22
34,09	1,21
34,11	1,20
34,13	1,18
34,16	1,18
34,18	1,16
34,21	1,15
34,23	1,13
34,26	1,09
34,28	1,07
34,31	1,06
34,33	1,03
34,35	1,02
34,38	1,00
34,40	0,99
34,43	1,01
34,45	1,00
34,48	0,99
34,50	0,98
34,52	0,97
34,55	0,97
34,57	0,97
34,60	0,95
34,62	0,96
34,65	0,95
34,67	0,95
34,70	0,96
34,72	0,97
34,74	0,97
34,77	0,97
34,79	0,96
34,82	0,98
34,84	0,98
34,87	0,98
34,89	1,01
34,92	1,02
34,94	1,05
34,96	1,07
34,99	1,06
35,01	1,09
35,04	1,10
35,06	1,09
35,09	1,12
35,11	1,13
35,14	1,15
35,16	1,20
35,18	1,23
35,21	1,26
35,23	1,29
35,26	1,33
35,28	1,37
35,31	1,40
35,33	1,42
35,36	1,45
35,38	1,48
35,40	1,51
35,43	1,56
35,45	1,59
35,48	1,65
35,50	1,70
35,53	1,75
35,55	1,82
35,57	1,87
35,60	1,92
35,62	1,98
35,65	2,03
35,67	2,08
35,70	2,12
35,72	2,15
35,75	2,20
35,77	2,27
35,79	2,31
35,82	2,37
35,84	2,44
35,87	2,51
35,89	2,61
35,92	2,67
35,94	2,72
35,97	2,78
35,99	2,84
36,01	2,91
36,04	2,96
36,06	3,01
36,09	3,06
36,11	3,12
36,14	3,19
36,16	3,26
36,19	3,32
36,21	3,39
36,23	3,46
36,26	3,51
36,28	3,57
36,31	3,63
36,33	3,67
36,36	3,74
36,38	3,78
36,41	3,83
36,43	3,89
36,45	3,94
36,48	3,98
36,50	4,03
36,53	4,06
36,55	4,11
36,58	4,15
36,60	4,18
36,62	4,23
36,65	4,26
36,67	4,30
36,70	4,33
36,72	4,35
36,75	4,38
36,77	4,41
36,80	4,42
36,82	4,45
36,84	4,46
36,87	4,48
36,89	4,53
36,92	4,54
36,94	4,55
36,97	4,55
36,99	4,55
37,02	4,57
37,04	4,56
37,06	4,53
37,09	4,55
37,11	4,54
37,14	4,54
37,16	4,53
37,19	4,51
37,21	4,50
37,24	4,48
37,26	4,45
37,28	4,44
37,31	4,41
37,33	4,38
37,36	4,38
37,38	4,36
37,41	4,34
37,43	4,32
37,46	4,28
37,48	4,27
37,50	4,24
37,53	4,19
37,55	4,16
37,58	4,11
37,60	4,08
37,63	4,05
37,65	4,02
37,68	3,99
37,70	3,95
37,72	3,91
37,75	3,88
37,77	3,82
37,80	3,77
37,82	3,71
37,85	3,66
37,87	3,62
37,89	3,57
37,92	3,53
37,94	3,50
37,97	3,45
37,99	3,41
38,02	3,39
38,04	3,32
38,07	3,26
38,09	3,23
38,11	3,17
38,14	3,12
38,16	3,07
38,19	3,01
38,21	2,98
38,24	2,94
38,26	2,87
38,29	2,83
38,31	2,78
38,33	2,74
38,36	2,69
38,38	2,64
38,41	2,60
38,43	2,55
38,46	2,50
38,48	2,46
38,51	2,43
38,53	2,39
38,55	2,34
38,58	2,29
38,60	2,26
38,63	2,22
38,65	2,17
38,68	2,13
38,70	2,08
38,73	2,04
38,75	2,01
38,77	1,96
38,80	1,92
38,82	1,91
38,85	1,87
38,87	1,84
38,90	1,81
38,92	1,77
38,94	1,76
38,97	1,72
38,99	1,68
39,02	1,64
39,04	1,60
39,07	1,57
39,09	1,56
39,12	1,53
39,14	1,51
39,16	1,48
39,19	1,47
39,21	1,47
39,24	1,45
39,26	1,41
39,29	1,40
39,31	1,38
39,34	1,38
39,36	1,36
39,38	1,35
39,41	1,34
39,43	1,33
39,46	1,32
39,48	1,33
39,51	1,30
39,53	1,29
39,56	1,29
39,58	1,29
39,60	1,30
39,63	1,30
39,65	1,29
39,68	1,32
39,70	1,33
39,73	1,33
39,75	1,34
39,78	1,32
39,80	1,33
39,82	1,36
39,85	1,37
39,87	1,39
39,90	1,40
39,92	1,42
39,95	1,46
39,97	1,48
39,99	1,49
40,02	1,51
40,04	1,53
40,07	1,57
40,09	1,60
40,12	1,63
40,14	1,66
40,17	1,69
40,19	1,73
40,21	1,77
40,24	1,78
40,26	1,82
40,29	1,86
40,31	1,91
40,34	1,96
40,36	2,01
40,39	2,06
40,41	2,14
40,43	2,19
40,46	2,24
40,48	2,29
40,51	2,33
40,53	2,38
40,56	2,45
40,58	2,50
40,61	2,57
40,63	2,64
40,65	2,71
40,68	2,82
40,70	2,90
40,73	2,97
40,75	3,05
40,78	3,11
40,80	3,17
40,83	3,23
40,85	3,29
40,87	3,34
40,90	3,41
40,92	3,48
40,95	3,56
40,97	3,63
41,00	3,71
41,02	3,79
41,05	3,87
41,07	3,95
41,09	4,02
41,12	4,09
41,14	4,18
41,17	4,24
41,19	4,31
41,22	4,39
41,24	4,43
41,26	4,51
41,29	4,59
41,31	4,67
41,34	4,74
41,36	4,80
41,39	4,86
41,41	4,94
41,44	4,99
41,46	5,03
41,48	5,09
41,51	5,14
41,53	5,20
41,56	5,25
41,58	5,30
41,61	5,36
41,63	5,41
41,66	5,45
41,68	5,50
41,70	5,51
41,73	5,54
41,75	5,57
41,78	5,60
41,80	5,63
41,83	5,66
41,85	5,68
41,88	5,70
41,90	5,73
41,92	5,75
41,95	5,76
41,97	5,75
42,00	5,77
42,02	5,80
42,05	5,81
42,07	5,82
42,10	5,82
42,12	5,83
42,14	5,84
42,17	5,83
42,19	5,80
42,22	5,79
42,24	5,76
42,27	5,74
42,29	5,72
42,31	5,71
42,34	5,68
42,36	5,66
42,39	5,65
42,41	5,64
42,44	5,59
42,46	5,56
42,49	5,53
42,51	5,50
42,53	5,46
42,56	5,42
42,58	5,37
42,61	5,34
