Spannung U1	Strom IA
7,00	0,26
7,03	0,26
7,05	0,27
7,08	0,27
7,10	0,27
7,13	0,26
7,15	0,27
7,17	0,28
7,20	0,28
7,22	0,28
7,25	0,28
7,27	0,28
7,30	0,29
7,32	0,28
7,35	0,28
7,37	0,28
7,39	0,28
7,42	0,29
7,44	0,29
7,47	0,29
7,49	0,30
7,52	0,29
7,54	0,29
7,57	0,29
7,59	0,29
7,61	0,30
7,64	0,30
7,66	0,29
7,69	0,32
7,71	0,32
7,74	0,32
7,76	0,32
7,78	0,32
7,81	0,33
7,83	0,33
7,86	0,33
7,88	0,34
7,91	0,34
7,93	0,34
7,96	0,34
7,98	0,35
8,00	0,35
8,03	0,36
8,05	0,36
8,08	0,37
8,10	0,37
8,13	0,38
8,15	0,39
8,18	0,39
8,20	0,39
8,22	0,40
8,25	0,38
8,27	0,39
8,30	0,38
8,32	0,37
8,35	0,37
8,37	0,38
8,40	0,39
8,42	0,41
8,44	0,42
8,47	0,42
8,49	0,43
8,52	0,44
8,54	0,44
8,57	0,44
8,59	0,43
8,62	0,43
8,64	0,43
8,66	0,44
8,69	0,45
8,71	0,46
8,74	0,47
8,76	0,47
8,79	0,48
8,81	0,48
8,84	0,48
8,86	0,48
8,88	0,49
8,91	0,48
8,93	0,49
8,96	0,49
8,98	0,48
9,01	0,49
9,03	0,49
9,05	0,49
9,08	0,50
9,10	0,49
9,13	0,50
9,15	0,52
9,18	0,52
9,20	0,52
9,23	0,52
9,25	0,52
9,27	0,53
9,30	0,53
9,32	0,52
9,35	0,52
9,37	0,53
9,40	0,54
9,42	0,54
9,45	0,54
9,47	0,55
9,49	0,55
9,52	0,56
9,54	0,56
9,57	0,57
9,59	0,57
9,62	0,59
9,64	0,59
9,67	0,60
9,69	0,59
9,71	0,58
9,74	0,57
9,76	0,58
9,79	0,56
9,81	0,56
9,84	0,56
9,86	0,56
9,89	0,60
9,91	0,60
9,93	0,60
9,96	0,61
9,98	0,62
10,01	0,62
10,03	0,62
10,06	0,61
10,08	0,61
10,10	0,61
10,13	0,61
10,15	0,62
10,18	0,63
10,20	0,63
10,23	0,63
10,25	0,64
10,28	0,65
10,30	0,65
10,32	0,65
10,35	0,66
10,37	0,67
10,40	0,67
10,42	0,66
10,45	0,65
10,47	0,66
10,50	0,65
10,52	0,64
10,54	0,65
10,57	0,64
10,59	0,64
10,62	0,67
10,64	0,67
10,67	0,67
10,69	0,68
10,72	0,68
10,74	0,69
10,76	0,70
10,79	0,68
10,81	0,69
10,84	0,70
10,86	0,69
10,89	0,70
10,91	0,71
10,94	0,71
10,96	0,72
10,98	0,72
11,01	0,72
11,03	0,73
11,06	0,73
11,08	0,75
11,11	0,74
11,13	0,75
11,15	0,75
11,18	0,74
11,20	0,75
11,23	0,75
11,25	0,73
11,28	0,74
11,30	0,73
11,33	0,73
11,35	0,76
11,37	0,76
11,40	0,77
11,42	0,78
11,45	0,78
11,47	0,81
11,50	0,82
11,52	0,81
11,55	0,81
11,57	0,82
11,59	0,82
11,62	0,83
11,64	0,83
11,67	0,84
11,69	0,85
11,72	0,86
11,74	0,88
11,77	0,88
11,79	0,89
11,81	0,92
11,84	0,92
11,86	0,93
11,89	0,93
11,91	0,93
11,94	0,94
11,96	0,95
11,99	0,94
12,01	0,95
12,03	0,95
12,06	0,96
12,08	0,99
12,11	0,99
12,13	1,00
12,16	1,00
12,18	1,01
12,21	1,03
12,23	1,04
12,25	1,03
12,28	1,05
12,30	1,05
12,33	1,06
12,35	1,07
12,38	1,08
12,40	1,10
12,42	1,10
12,45	1,10
12,47	1,13
12,50	1,13
12,52	1,13
12,55	1,15
12,57	1,15
12,60	1,16
12,62	1,16
12,64	1,17
12,67	1,19
12,69	1,20
12,72	1,20
12,74	1,21
12,77	1,20
12,79	1,22
12,82	1,24
12,84	1,24
12,86	1,25
12,89	1,26
12,91	1,27
12,94	1,29
12,96	1,30
12,99	1,28
13,01	1,29
13,04	1,29
13,06	1,30
13,08	1,30
13,11	1,31
13,13	1,31
13,16	1,32
13,18	1,33
13,21	1,35
13,23	1,35
13,26	1,35
13,28	1,35
13,30	1,35
13,33	1,35
13,35	1,36
13,38	1,36
13,40	1,37
13,43	1,37
13,45	1,38
13,47	1,39
13,50	1,38
13,52	1,38
13,55	1,40
13,57	1,40
13,60	1,41
13,62	1,41
13,65	1,42
13,67	1,43
13,69	1,44
13,72	1,41
13,74	1,42
13,77	1,41
13,79	1,41
13,82	1,42
13,84	1,42
13,87	1,42
13,89	1,42
13,91	1,42
13,94	1,43
13,96	1,43
13,99	1,42
14,01	1,42
14,04	1,41
14,06	1,41
14,09	1,41
14,11	1,41
14,13	1,40
14,16	1,40
14,18	1,40
14,21	1,41
14,23	1,39
14,26	1,38
14,28	1,40
14,31	1,39
14,33	1,39
14,35	1,39
14,38	1,38
14,40	1,39
14,43	1,40
14,45	1,38
14,48	1,38
14,50	1,37
14,52	1,36
14,55	1,37
14,57	1,37
14,60	1,36
14,62	1,36
14,65	1,35
14,67	1,38
14,70	1,38
14,72	1,36
14,74	1,37
14,77	1,36
14,79	1,37
14,82	1,37
14,84	1,35
14,87	1,35
14,89	1,35
14,92	1,34
14,94	1,34
14,96	1,32
14,99	1,32
15,01	1,34
15,04	1,34
15,06	1,34
15,09	1,34
15,11	1,34
15,14	1,36
15,16	1,35
15,18	1,33
15,21	1,32
15,23	1,30
15,26	1,31
15,28	1,33
15,31	1,34
15,33	1,34
15,36	1,35
15,38	1,36
15,40	1,38
15,43	1,38
15,45	1,36
15,48	1,36
15,50	1,37
15,53	1,37
15,55	1,38
15,57	1,38
15,60	1,39
15,62	1,40
15,65	1,40
15,67	1,43
15,70	1,41
15,72	1,40
15,75	1,40
15,77	1,41
15,79	1,42
15,82	1,42
15,84	1,43
15,87	1,47
15,89	1,49
15,92	1,50
15,94	1,51
15,97	1,51
15,99	1,51
16,01	1,53
16,04	1,53
16,06	1,55
16,09	1,56
16,11	1,57
16,14	1,62
16,16	1,64
16,19	1,64
16,21	1,66
16,23	1,67
16,26	1,69
16,28	1,72
16,31	1,73
16,33	1,75
16,36	1,77
16,38	1,79
16,41	1,83
16,43	1,84
16,45	1,85
16,48	1,88
16,50	1,89
16,53	1,92
16,55	1,95
16,58	1,97
16,60	2,00
16,63	2,03
16,65	2,06
16,67	2,09
16,70	2,10
16,72	2,12
16,75	2,17
16,77	2,19
16,80	2,22
16,82	2,24
16,84	2,27
16,87	2,32
16,89	2,35
16,92	2,36
16,94	2,39
16,97	2,42
16,99	2,45
17,02	2,48
17,04	2,49
17,06	2,52
17,09	2,55
17,11	2,57
17,14	2,60
17,16	2,63
17,19	2,66
17,21	2,68
17,24	2,71
17,26	2,74
17,28	2,76
17,31	2,78
17,33	2,80
17,36	2,82
17,38	2,84
17,41	2,85
17,43	2,85
17,46	2,87
17,48	2,91
17,50	2,93
17,53	2,95
17,55	2,97
17,58	2,99
17,60	3,03
17,63	3,04
17,65	3,04
17,68	3,05
17,70	3,05
17,72	3,06
17,75	3,07
17,77	3,07
17,80	3,08
17,82	3,09
17,85	3,09
17,87	3,11
17,89	3,11
17,92	3,11
17,94	3,11
17,97	3,12
17,99	3,12
18,02	3,12
18,04	3,12
18,07	3,12
18,09	3,11
18,11	3,11
18,14	3,10
18,16	3,08
18,19	3,08
18,21	3,08
18,24	3,07
18,26	3,08
18,29	3,07
18,31	3,06
18,33	3,08
18,36	3,07
18,38	3,05
18,41	3,04
18,43	3,02
18,46	3,00
18,48	2,99
18,51	2,96
18,53	2,95
18,55	2,93
18,58	2,92
18,60	2,92
18,63	2,91
18,65	2,89
18,68	2,87
18,70	2,85
18,73	2,84
18,75	2,82
18,77	2,80
18,80	2,77
18,82	2,75
18,85	2,73
18,87	2,72
18,90	2,69
18,92	2,67
18,94	2,67
18,97	2,66
18,99	2,64
19,02	2,62
19,04	2,59
19,07	2,59
19,09	2,57
19,12	2,53
19,14	2,52
19,16	2,48
19,19	2,47
19,21	2,45
19,24	2,42
19,26	2,40
19,29	2,38
19,31	2,36
19,34	2,36
19,36	2,34
19,38	2,33
19,41	2,32
19,43	2,30
19,46	2,29
19,48	2,29
19,51	2,27
19,53	2,25
19,56	2,24
19,58	2,23
19,60	2,21
19,63	2,20
19,65	2,18
19,68	2,18
19,70	2,17
19,73	2,15
19,75	2,14
19,78	2,14
19,80	2,14
19,82	2,14
19,85	2,12
19,87	2,11
19,90	2,09
19,92	2,09
19,95	2,09
19,97	2,07
19,99	2,07
20,02	2,07
20,04	2,07
20,07	2,10
20,09	2,09
20,12	2,09
20,14	2,09
20,17	2,09
20,19	2,10
20,21	2,10
20,24	2,10
20,26	2,12
20,29	2,12
20,31	2,13
20,34	2,15
20,36	2,16
20,39	2,17
20,41	2,18
20,43	2,20
20,46	2,23
20,48	2,25
20,51	2,26
20,53	2,30
20,56	2,31
20,58	2,33
20,61	2,35
20,63	2,35
20,65	2,37
20,68	2,40
20,70	2,41
20,73	2,45
20,75	2,48
20,78	2,51
20,80	2,58
20,83	2,61
20,85	2,64
20,87	2,67
20,90	2,71
20,92	2,75
20,95	2,79
20,97	2,82
21,00	2,86
21,02	2,90
21,05	2,96
21,07	3,01
21,09	3,06
21,12	3,12
21,14	3,18
21,17	3,23
21,19	3,28
21,22	3,33
21,24	3,37
21,26	3,45
21,29	3,50
21,31	3,55
21,34	3,62
21,36	3,67
21,39	3,73
21,41	3,79
21,44	3,84
21,46	3,91
21,48	3,98
21,51	4,03
21,53	4,12
21,56	4,18
21,58	4,24
21,61	4,31
21,63	4,36
21,66	4,42
21,68	4,49
21,70	4,54
21,73	4,60
21,75	4,66
21,78	4,72
21,80	4,78
21,83	4,84
21,85	4,90
21,88	4,96
21,90	5,01
21,92	5,06
21,95	5,11
21,97	5,17
22,00	5,23
22,02	5,28
22,05	5,31
22,07	5,37
22,10	5,39
22,12	5,43
22,14	5,46
22,17	5,48
22,19	5,52
22,22	5,54
22,24	5,56
22,27	5,61
22,29	5,64
22,31	5,67
22,34	5,69
22,36	5,72
22,39	5,75
22,41	5,78
22,44	5,78
22,46	5,78
22,49	5,79
22,51	5,79
22,53	5,79
22,56	5,79
22,58	5,78
22,61	5,78
22,63	5,78
22,66	5,79
22,68	5,79
22,71	5,77
22,73	5,78
22,75	5,76
22,78	5,74
22,80	5,72
22,83	5,68
22,85	5,66
22,88	5,64
22,90	5,59
22,93	5,57
22,95	5,53
22,97	5,50
23,00	5,50
23,02	5,47
23,05	5,43
23,07	5,40
23,10	5,36
23,12	5,33
23,15	5,30
23,17	5,24
23,19	5,20
23,22	5,16
23,24	5,12
23,27	5,08
23,29	5,03
23,32	4,99
23,34	4,94
23,36	4,89
23,39	4,85
23,41	4,80
23,44	4,74
23,46	4,72
23,49	4,66
23,51	4,62
23,54	4,57
23,56	4,50
23,58	4,46
23,61	4,40
23,63	4,33
23,66	4,29
23,68	4,22
23,71	4,17
23,73	4,16
23,76	4,11
23,78	4,06
23,80	4,01
23,83	3,96
23,85	3,93
23,88	3,88
23,90	3,81
23,93	3,77
23,95	3,72
23,98	3,68
24,00	3,64
24,02	3,60
24,05	3,56
24,07	3,52
24,10	3,48
24,12	3,46
24,15	3,41
24,17	3,37
24,20	3,35
24,22	3,31
24,24	3,28
24,27	3,24
24,29	3,20
24,32	3,17
24,34	3,14
24,37	3,10
24,39	3,08
24,42	3,04
24,44	3,02
24,46	3,02
24,49	3,00
24,51	2,98
24,54	2,96
24,56	2,94
24,59	2,94
24,61	2,93
24,63	2,90
24,66	2,88
24,68	2,87
24,71	2,86
24,73	2,86
24,76	2,86
24,78	2,86
24,81	2,86
24,83	2,86
24,85	2,88
24,88	2,89
24,90	2,89
24,93	2,90
24,95	2,91
24,98	2,93
25,00	2,95
25,03	2,97
25,05	2,98
25,07	2,99
25,10	3,01
25,12	3,04
25,15	3,06
25,17	3,08
25,20	3,13
25,22	3,16
25,25	3,20
25,27	3,24
25,29	3,28
25,32	3,33
25,34	3,36
25,37	3,39
25,39	3,43
25,42	3,47
25,44	3,51
25,47	3,57
25,49	3,63
25,51	3,69
25,54	3,76
25,56	3,83
25,59	3,91
25,61	3,99
25,64	4,04
25,66	4,11
25,68	4,18
25,71	4,24
25,73	4,31
25,76	4,38
25,78	4,45
25,81	4,52
25,83	4,61
25,86	4,70
25,88	4,77
25,90	4,87
25,93	4,98
25,95	5,07
25,98	5,16
26,00	5,26
26,03	5,36
26,05	5,47
26,08	5,55
26,10	5,64
26,12	5,74
26,15	5,84
26,17	5,95
26,20	6,07
26,22	6,19
26,25	6,31
26,27	6,43
26,30	6,54
26,32	6,66
26,34	6,77
26,37	6,86
26,39	6,96
26,42	7,06
26,44	7,16
26,47	7,28
26,49	7,39
26,52	7,51
26,54	7,62
26,56	7,72
26,59	7,83
26,61	7,91
26,64	8,00
26,66	8,11
26,69	8,19
26,71	8,28
26,73	8,37
26,76	8,46
26,78	8,55
26,81	8,64
26,83	8,71
26,86	8,79
26,88	8,85
26,91	8,91
26,93	8,99
26,95	9,05
26,98	9,09
27,00	9,14
27,03	9,17
27,05	9,23
27,08	9,27
27,10	9,28
27,13	9,31
27,15	9,34
27,17	9,36
27,20	9,39
27,22	9,39
27,25	9,41
27,27	9,41
27,30	9,42
27,32	9,44
27,35	9,43
27,37	9,41
27,39	9,42
27,42	9,39
27,44	9,37
27,47	9,35
27,49	9,31
27,52	9,30
27,54	9,26
27,57	9,21
27,59	9,18
27,61	9,13
27,64	9,08
27,66	9,04
27,69	8,99
27,71	8,93
27,74	8,89
27,76	8,82
27,78	8,77
27,81	8,70
27,83	8,62
27,86	8,54
27,88	8,45
27,91	8,38
27,93	8,29
27,96	8,22
27,98	8,14
28,00	8,06
28,03	7,98
28,05	7,91
28,08	7,81
28,10	7,72
28,13	7,63
28,15	7,54
28,18	7,44
28,20	7,34
28,22	7,24
28,25	7,17
28,27	7,09
28,30	7,00
28,32	6,92
28,35	6,83
28,37	6,75
28,40	6,67
28,42	6,58
28,44	6,48
28,47	6,38
28,49	6,28
28,52	6,20
28,54	6,09
28,57	5,97
28,59	5,88
28,62	5,79
28,64	5,71
28,66	5,62
28,69	5,55
28,71	5,49
28,74	5,40
28,76	5,32
28,79	5,25
28,81	5,15
28,84	5,07
28,86	4,98
28,88	4,91
28,91	4,84
28,93	4,77
28,96	4,71
28,98	4,67
29,01	4,61
29,03	4,55
29,05	4,49
29,08	4,42
29,10	4,36
29,13	4,32
29,15	4,26
29,18	4,22
29,20	4,18
29,23	4,14
29,25	4,12
29,27	4,09
29,30	4,04
29,32	4,01
29,35	3,97
29,37	3,95
29,40	3,92
29,42	3,89
29,45	3,88
29,47	3,86
29,49	3,85
29,52	3,85
29,54	3,85
29,57	3,85
29,59	3,85
29,62	3,85
29,64	3,86
29,67	3,86
29,69	3,87
29,71	3,89
29,74	3,90
29,76	3,93
29,79	3,95
29,81	3,94
29,84	3,96
29,86	4,01
29,89	4,04
29,91	4,07
29,93	4,10
29,96	4,14
29,98	4,23
30,01	4,28
30,03	4,31
30,06	4,38
30,08	4,43
30,10	4,49
30,13	4,56
30,15	4,62
30,18	4,68
30,20	4,75
30,23	4,82
30,25	4,91
30,28	4,98
30,30	5,05
30,32	5,14
30,35	5,24
30,37	5,34
30,40	5,44
30,42	5,54
30,45	5,66
30,47	5,77
30,50	5,87
30,52	5,97
30,54	6,05
30,57	6,16
30,59	6,29
30,62	6,40
30,64	6,53
30,67	6,67
30,69	6,81
30,72	6,98
30,74	7,13
30,76	7,26
30,79	7,42
30,81	7,54
30,84	7,68
30,86	7,82
30,89	7,96
30,91	8,10
30,94	8,25
30,96	8,40
30,98	8,60
31,01	8,77
31,03	8,95
31,06	9,12
31,08	9,30
31,11	9,48
31,13	9,62
31,15	9,76
31,18	9,92
31,20	10,08
31,23	10,23
31,25	10,38
31,28	10,52
31,30	10,70
31,33	10,89
31,35	11,06
31,37	11,23
31,40	11,40
31,42	11,55
31,45	11,70
31,47	11,84
31,50	11,96
31,52	12,08
31,55	12,19
31,57	12,30
31,59	12,43
31,62	12,56
31,64	12,69
31,67	12,82
31,69	12,94
31,72	13,07
31,74	13,20
31,77	13,29
31,79	13,39
31,81	13,47
31,84	13,55
31,86	13,62
31,89	13,67
31,91	13,72
31,94	13,79
31,96	13,84
31,99	13,90
32,01	13,94
32,03	13,98
32,06	14,02
32,08	14,05
32,11	14,06
32,13	14,07
32,16	14,07
32,18	14,07
32,20	14,05
32,23	14,02
32,25	13,99
32,28	13,95
32,30	13,92
32,33	13,86
32,35	13,80
32,38	13,75
32,40	13,70
32,42	13,63
32,45	13,58
32,47	13,51
32,50	13,44
32,52	13,36
32,55	13,28
32,57	13,19
32,60	13,10
32,62	12,99
32,64	12,88
32,67	12,75
32,69	12,64
32,72	12,52
32,74	12,41
32,77	12,29
32,79	12,17
32,82	12,07
32,84	11,96
32,86	11,83
32,89	11,70
32,91	11,55
32,94	11,40
32,96	11,26
32,99	11,10
33,01	10,92
33,04	10,77
33,06	10,63
33,08	10,49
33,11	10,36
33,13	10,21
33,16	10,08
33,18	9,99
33,21	9,85
33,23	9,70
33,26	9,56
33,28	9,40
33,30	9,25
33,33	9,09
33,35	8,93
33,38	8,80
33,40	8,68
33,43	8,54
33,45	8,42
33,47	8,30
33,50	8,18
33,52	8,05
33,55	7,91
33,57	7,76
33,60	7,63
33,62	7,50
33,65	7,38
33,67	7,26
33,69	7,16
33,72	7,05
33,74	6,94
33,77	6,84
33,79	6,74
33,82	6,64
33,84	6,54
33,87	6,42
33,89	6,32
33,91	6,26
33,94	6,16
33,96	6,07
33,99	6,00
34,01	5,94
34,04	5,88
34,06	5,82
34,09	5,75
34,11	5,70
34,13	5,65
34,16	5,60
34,18	5,54
34,21	5,50
34,23	5,46
34,26	5,42
34,28	5,39
34,31	5,37
34,33	5,35
34,35	5,33
34,38	5,33
34,40	5,32
34,43	5,31
34,45	5,31
34,48	5,29
34,50	5,30
34,52	5,31
34,55	5,31
34,57	5,34
34,60	5,36
34,62	5,39
34,65	5,45
34,67	5,48
34,70	5,51
34,72	5,55
34,74	5,59
34,77	5,65
34,79	5,70
34,82	5,74
34,84	5,81
34,87	5,88
34,89	5,95
34,92	6,04
34,94	6,12
34,96	6,21
34,99	6,29
35,01	6,38
35,04	6,48
35,06	6,57
35,09	6,67
35,11	6,79
35,14	6,89
35,16	7,00
35,18	7,12
35,21	7,24
35,23	7,38
35,26	7,52
35,28	7,65
35,31	7,79
35,33	7,93
35,36	8,07
35,38	8,23
35,40	8,38
35,43	8,53
35,45	8,69
35,48	8,87
35,50	9,05
35,53	9,23
35,55	9,43
35,57	9,63
35,60	9,83
35,62	9,99
35,65	10,19
35,67	10,39
35,70	10,58
35,72	10,79
35,75	10,98
35,77	11,19
35,79	11,43
35,82	11,64
35,84	11,90
35,87	12,14
35,89	12,35
35,92	12,59
35,94	12,79
35,97	12,99
35,99	13,20
36,01	13,39
36,04	13,62
36,06	13,84
36,09	14,06
36,11	14,34
36,14	14,60
36,16	14,85
36,19	15,09
36,21	15,33
36,23	15,56
36,26	15,75
36,28	15,93
36,31	16,10
36,33	16,28
36,36	16,48
36,38	16,66
36,41	16,85
36,43	17,06
36,45	17,26
36,48	17,47
36,50	17,66
36,53	17,84
36,55	18,00
36,58	18,19
36,60	18,34
36,62	18,48
36,65	18,61
36,67	18,73
36,70	18,84
36,72	18,94
36,75	19,01
36,77	19,13
36,80	19,21
36,82	19,30
36,84	19,42
36,87	19,50
36,89	19,58
36,92	19,66
36,94	19,71
36,97	19,77
36,99	19,81
37,02	19,81
37,04	19,82
37,06	19,81
37,09	19,81
37,11	19,81
37,14	19,79
37,16	19,77
37,19	19,72
37,21	19,68
37,24	19,63
37,26	19,57
37,28	19,49
37,31	19,43
37,33	19,34
37,36	19,26
37,38	19,17
37,41	19,07
37,43	18,98
37,46	18,86
37,48	18,72
37,50	18,59
37,53	18,42
37,55	18,29
37,58	18,16
37,60	18,02
37,63	17,88
37,65	17,74
37,68	17,60
37,70	17,47
37,72	17,30
37,75	17,09
37,77	16,91
37,80	16,72
37,82	16,52
37,85	16,32
37,87	16,13
37,89	15,96
37,92	15,79
37,94	15,59
37,97	15,40
37,99	15,22
38,02	15,05
38,04	14,84
38,07	14,61
38,09	14,40
38,11	14,19
38,14	13,97
38,16	13,75
38,19	13,56
38,21	13,35
38,24	13,17
38,26	12,97
38,29	12,79
38,31	12,63
38,33	12,43
38,36	12,21
38,38	12,02
38,41	11,81
38,43	11,61
38,46	11,41
38,48	11,21
38,51	11,06
38,53	10,90
38,55	10,75
38,58	10,60
38,60	10,46
38,63	10,31
38,65	10,16
38,68	9,99
38,70	9,84
38,73	9,67
38,75	9,51
38,77	9,38
38,80	9,23
38,82	9,10
38,85	8,99
38,87	8,88
38,90	8,79
38,92	8,68
38,94	8,57
38,97	8,49
38,99	8,39
39,02	8,28
39,04	8,19
39,07	8,10
39,09	8,03
39,12	7,96
39,14	7,89
39,16	7,85
39,19	7,81
39,21	7,75
39,24	7,71
39,26	7,67
39,29	7,64
39,31	7,63
39,34	7,60
39,36	7,58
39,38	7,58
39,41	7,58
39,43	7,59
39,46	7,60
39,48	7,61
39,51	7,63
39,53	7,66
39,56	7,68
39,58	7,72
39,60	7,76
39,63	7,81
39,65	7,86
39,68	7,92
39,70	7,99
39,73	8,03
39,75	8,12
39,78	8,23
39,80	8,31
39,82	8,39
39,85	8,49
39,87	8,60
39,90	8,73
39,92	8,82
39,95	8,93
39,97	9,05
39,99	9,17
40,02	9,31
40,04	9,46
40,07	9,62
40,09	9,79
40,12	9,92
40,14	10,06
40,17	10,24
40,19	10,40
40,21	10,56
40,24	10,74
40,26	10,91
40,29	11,12
40,31	11,33
40,34	11,54
40,36	11,75
40,39	11,97
40,41	12,20
40,43	12,39
40,46	12,59
40,48	12,81
40,51	13,05
40,53	13,26
40,56	13,49
40,58	13,73
40,61	14,01
40,63	14,31
40,65	14,57
40,68	14,85
40,70	15,15
40,73	15,42
40,75	15,72
40,78	15,98
40,80	16,24
40,83	16,51
40,85	16,77
40,87	17,05
40,90	17,35
40,92	17,62
40,95	17,92
40,97	18,23
41,00	18,53
41,02	18,83
41,05	19,14
41,07	19,43
41,09	19,69
41,12	19,94
41,14	20,20
41,17	20,45
41,19	20,68
41,22	20,94
41,24	21,19
41,26	21,49
41,29	21,78
41,31	22,07
41,34	22,37
41,36	22,66
41,39	22,90
41,41	23,12
41,44	23,33
41,46	23,51
41,48	23,70
41,51	23,89
41,53	24,08
41,56	24,28
41,58	24,50
41,61	24,70
41,63	24,91
41,66	25,09
41,68	25,25
41,70	25,41
41,73	25,53
41,75	25,65
41,78	25,77
41,80	25,89
41,83	26,00
41,85	26,08
41,88	26,16
41,90	26,25
41,92	26,30
41,95	26,37
41,97	26,42
42,00	26,45
42,02	26,47
42,05	26,49
42,07	26,48
42,10	26,50
42,12	26,48
42,14	26,44
42,17	26,41
42,19	26,37
42,22	26,31
42,24	26,27
42,27	26,18
42,29	26,09
42,31	25,99
42,34	25,87
42,36	25,79
42,39	25,66
42,41	25,53
42,44	25,37
42,46	25,23
42,49	25,08
42,51	24,90
42,53	24,70
42,56	24,53
42,58	24,32
42,61	24,12
